#{"t_start": 1590682203.3824449, "env_id": "zhedLevel4-v0"}
r,l,t 
-1030,6,312.796982
-990,2,312.797982
-1080,11,312.80198
-990,2,312.80198
-1020,5,312.821968
-1030,6,312.823967
-990,2,312.823967
-990,2,312.824966
-1020,5,312.826965
-1050,8,312.829963
-990,2,312.829963
-990,2,312.830962
-990,2,312.831962
-990,2,312.832963
-990,2,312.832963
-990,2,312.833961
-990,2,312.83496
-990,2,312.835959
-1020,5,312.836959
-990,2,312.837958
-1010,4,312.838958
-1010,4,312.840957
-990,2,312.841957
-1000,3,312.842955
-1000,3,312.843955
-1000,3,312.844954
-1070,10,312.847953
-1010,4,312.849952
-990,2,312.849952
-1020,5,312.85195
-990,2,312.85295
-1080,11,312.856947
-1000,3,312.857947
-1000,3,312.858946
-1030,6,312.860945
-1010,4,312.861944
-990,2,312.862944
-1000,3,312.863943
-990,2,312.864943
-990,2,312.865942
-1000,3,312.883932
-990,2,312.884931
-1020,5,312.886931
-990,2,312.886931
-990,2,312.88793
-990,2,312.888929
-1060,9,312.891927
-1010,2,312.892926
-1000,3,312.893926
-990,2,312.894926
-990,2,312.894926
-1000,3,312.896925
-1050,8,312.898924
-990,2,312.899923
-990,2,312.900922
-990,2,312.901922
-1010,4,312.902921
-1020,5,312.90492
-1000,3,312.90592
-1010,4,312.906919
-990,2,312.907918
-1020,5,312.909918
-1030,6,312.911916
-1060,9,312.914915
-1000,3,312.915913
-990,2,312.916913
-1000,3,312.917913
-990,2,312.918912
-1010,4,312.919911
-990,2,312.920911
-1040,7,312.92291
-1050,8,312.925908
-1080,11,312.947895
-1010,4,312.948895
-990,2,312.949894
-1040,7,312.951893
-1000,3,312.952893
-1000,3,312.954891
-1000,3,312.955891
-1000,3,312.95689
-1080,11,312.960888
-1010,4,312.961887
-990,2,312.962886
-1030,6,312.964885
-1000,3,312.965885
-990,2,312.966884
-1000,3,312.967883
-990,2,312.967883
-1050,8,312.970882
-1040,7,312.97388
-1000,3,312.97488
-990,2,312.975879
-1030,6,312.977878
-1030,6,312.979877
-990,2,312.980876
-990,2,312.980876
-990,2,312.981876
-1000,3,312.982875
-1000,3,312.983874
-1020,5,312.985873
-1000,3,312.986872
-1050,8,312.989871
-1000,3,312.99087
-1020,5,312.992869
-1020,5,313.011858
-1000,3,313.012857
-1120,15,313.017855
-1000,3,313.018854
-990,2,313.019854
-1030,6,313.021853
-1000,3,313.022852
-990,2,313.023851
-990,2,313.023851
-990,2,313.02485
-1000,3,313.02585
-1010,4,313.027849
-1050,8,313.029848
-1000,3,313.031847
-1010,4,313.032846
-1000,3,313.033845
-1020,5,313.035845
-1030,6,313.037843
-1050,8,313.040841
-990,2,313.040841
-1020,5,313.04284
-1040,7,313.045839
-1050,8,313.047838
-1020,5,313.049836
-1070,10,313.052835
-1080,11,313.074822
-1000,3,313.075821
-1000,3,313.076821
-1080,11,313.080819
-990,2,313.080819
-1000,3,313.081818
-1010,4,313.083817
-1030,6,313.085816
-990,2,313.086815
-990,2,313.086815
-1000,3,313.088814
-1020,5,313.089813
-1000,3,313.090813
-1030,6,313.093811
-1040,7,313.09581
-1010,4,313.096809
-990,2,313.097809
-1010,4,313.099808
-1000,3,313.100807
-1010,4,313.101807
-1000,3,313.102806
-1030,6,313.104805
-1030,6,313.106804
-990,2,313.107803
-1000,3,313.108803
-990,2,313.109802
-1000,3,313.110801
-1000,3,313.1118
-990,2,313.1128
-1030,6,313.114799
-1020,5,313.116798
-990,2,313.116798
-1160,19,313.140784
-990,2,313.141783
-1020,5,313.143782
-990,2,313.144782
-1000,3,313.145781
-1010,4,313.146781
-990,2,313.14778
-1000,3,313.148779
-990,2,313.149779
-1010,4,313.150778
-1100,13,313.154776
-1100,13,313.159773
-990,2,313.160773
-990,2,313.160773
-1020,5,313.162771
-1000,3,313.163771
-1080,11,313.167768
-1010,4,313.168768
-1040,7,313.171766
-1000,3,313.172766
-1000,3,313.173765
-1010,4,313.174764
-1000,3,313.175764
-1030,6,313.178762
-990,2,313.178762
-990,2,313.179762
-1070,10,313.200749
-1050,8,313.203748
-1090,12,313.207746
-990,2,313.207746
-1000,3,313.208745
-1040,7,313.211743
-1060,9,313.214741
-1020,5,313.21674
-1200,23,313.224736
-990,2,313.224736
-1010,4,313.226735
-1010,4,313.227734
-1030,6,313.229733
-1000,3,313.230732
-1020,5,313.232731
-1000,3,313.233731
-1040,7,313.236729
-990,2,313.236729
-990,2,313.237728
-1110,14,313.259716
-1040,7,313.262714
-1000,3,313.263713
-1010,4,313.264713
-1010,4,313.266712
-1160,19,313.273708
-1010,4,313.274707
-1130,16,313.280704
-1030,6,313.282702
-1040,7,313.284701
-1350,38,313.297694
-1200,23,313.323679
-1020,5,313.324678
-1000,3,313.326677
-1010,4,313.327676
-990,2,313.328676
-1160,19,313.334672
-1220,25,313.343667
-1060,9,313.346666
-1030,6,313.348665
-1080,11,313.352662
-1070,10,313.35566
-1090,12,313.360657
-1070,10,313.363656
-1190,22,313.388642
-1260,29,313.398636
-1030,6,313.400635
-1200,23,313.40863
-990,2,313.40963
-990,2,313.410629
-1010,4,313.411628
-1140,17,313.417625
-990,2,313.417625
-990,2,313.418624
-1590,62,313.457602
-1660,69,313.48059
-1290,32,313.508572
-2110,114,313.546551
-1780,81,313.592524
-1110,14,313.596522
-1230,26,313.605516
-3930,296,313.758428
-990,2,313.759429
-1170,20,313.766424
-1470,50,313.783414
-1020,5,313.785413
-1000,3,313.786412
-990,2,313.787412
-1590,62,313.82639
-1520,55,313.845379
-1880,91,313.893351
-1140,17,313.899347
-1400,43,313.913339
-1150,18,313.937326
-2620,165,314.010284
-1370,40,314.024276
-1050,8,314.027274
-1470,50,314.061254
-1400,43,314.076246
-2250,128,314.13821
-1480,51,314.155201
-2050,108,314.210169
-990,2,314.210169
-2040,107,314.264138
-1700,73,314.307113
-1300,33,314.318107
-1370,40,314.332098
-1030,6,314.335097
-1500,53,314.370076
-1030,6,314.372076
-1640,67,314.395062
-1620,65,314.43404
-1190,22,314.442035
-1100,13,314.446033
-1750,78,314.489008
-1000,3,314.491007
-1130,16,314.496004
-1080,11,314.500002
-1000,3,314.501001
-1470,50,314.517991
-1050,8,314.51999
-1090,12,314.524987
-1130,16,314.546975
-1140,17,314.552971
-1110,14,314.557969
-1200,23,314.565964
-1140,17,314.57196
-1040,7,314.573959
-1050,8,314.576957
-1060,9,314.579956
-990,2,314.579956
-1140,17,314.585953
-1050,8,314.605941
-1120,15,314.611938
-1060,9,314.614936
-1090,12,314.618933
-1180,21,314.625929
-1060,9,314.629927
-990,2,314.629927
-1070,10,314.633925
-1070,10,314.636923
-1190,22,314.644918
-990,2,314.645918
-1330,36,314.6759
-990,2,314.6759
-1060,9,314.678898
-1030,6,314.680897
-1060,9,314.684895
-1050,8,314.686894
-1210,24,314.695889
-1050,8,314.697888
-1100,13,314.702884
-1200,23,314.71088
-990,2,314.71088
-1070,10,314.731869
-1240,27,314.741863
-1400,43,314.755855
-1000,3,314.756855
-1150,18,314.76385
-1330,36,314.792833
-1100,13,314.79783
-1340,37,314.810823
-1210,24,314.818818
-1020,5,314.820817
-1040,7,314.823816
-1040,7,314.825814
-1000,3,314.826814
-1000,3,314.827813
-1000,3,314.828813
-1000,3,314.829812
-1010,4,314.831811
-1170,20,314.855797
-1000,3,314.856796
-1000,3,314.858795
-990,2,314.858795
-1000,3,314.859795
-990,2,314.860794
-990,2,314.861793
-1000,3,314.862793
-1090,12,314.86679
-1020,5,314.868789
-1090,12,314.872787
-1110,14,314.877784
-1000,3,314.878783
-1080,11,314.882781
-1010,4,314.88378
-990,2,314.88478
-1120,15,314.889777
-1000,3,314.890777
-1000,3,314.891776
-1010,4,314.892776
-1040,7,314.895774
-1060,9,314.915763
-990,2,314.916762
-1000,3,314.917761
-990,2,314.918761
-1010,4,314.91976
-990,2,314.92076
-1010,4,314.921759
-1060,9,314.925757
-1030,6,314.927756
-1060,9,314.930754
-1000,3,314.931753
-1030,6,314.933753
-990,2,314.934752
-1030,6,314.936751
-1010,4,314.937751
-1000,3,314.93875
-1060,9,314.942747
-1000,3,314.943747
-990,2,314.943747
-1010,4,314.945746
-1010,4,314.946745
-1040,7,314.949744
-990,2,314.949744
-1020,5,314.951742
-990,2,314.952741
-1080,11,314.956739
-1050,8,314.958738
-1030,6,314.978727
-1040,7,314.980725
-990,2,314.981725
-1000,3,314.982724
-990,2,314.983723
-990,2,314.984723
-1030,6,314.986722
-1000,3,314.987721
-990,2,314.987721
-1010,4,314.98972
-990,2,314.990719
-1000,3,314.991719
-990,2,314.991719
-1030,6,314.994717
-1050,8,314.996716
-990,2,314.997715
-990,2,314.998715
-1110,14,315.003712
-1030,6,315.005711
-990,2,315.005711
-990,2,315.00671
-1000,3,315.00771
-1000,3,315.008709
-1040,7,315.011707
-990,2,315.011707
-990,2,315.012707
-990,2,315.013706
-1040,7,315.015705
-1040,7,315.018703
-990,2,315.018703
-1040,7,315.021702
-990,2,315.022701
-990,2,315.040691
-1020,5,315.04269
-1030,6,315.044689
-1030,6,315.046688
-1040,7,315.048687
-1030,6,315.050685
-990,2,315.051685
-1000,3,315.052684
-990,2,315.053683
-1010,4,315.054682
-1000,3,315.056681
-1040,7,315.05868
-1020,5,315.06068
-1010,4,315.061679
-990,2,315.062679
-990,2,315.063678
-990,2,315.064677
-1030,6,315.066676
-1000,3,315.067676
-990,2,315.068675
-990,2,315.068675
-1000,3,315.069674
-1020,5,315.071673
-1030,6,315.073672
-990,2,315.074672
-1030,6,315.07667
-1000,3,315.077669
-1000,3,315.078669
-1000,3,315.080667
-990,2,315.080667
-1000,3,315.081667
-1010,4,315.083666
-1000,3,315.084665
-1030,6,315.103655
-1000,3,315.105653
-1030,6,315.107652
-1000,3,315.108651
-990,2,315.108651
-1000,3,315.110651
-1030,6,315.11265
-990,2,315.113649
-990,2,315.113649
-1000,3,315.114648
-990,2,315.115648
-1000,3,315.116647
-1000,3,315.117647
-1010,4,315.119645
-990,2,315.119645
-990,2,315.120645
-1000,3,315.121644
-1010,4,315.123643
-990,2,315.123643
-1080,11,315.12764
-1010,4,315.129639
-1020,5,315.13064
-990,2,315.131639
-1000,3,315.132638
-1000,3,315.133637
-990,2,315.134636
-990,2,315.135636
-1070,10,315.138634
-990,2,315.139634
-1000,3,315.140633
-990,2,315.141633
-1000,3,315.142632
-1000,3,315.143632
-1000,3,315.14563
-1020,5,315.14663
-990,2,315.147629
-1060,9,315.168617
-1000,3,315.169616
-1010,4,315.171615
-990,2,315.171615
-1000,3,315.173615
-1010,4,315.174613
-990,2,315.175613
-1000,3,315.176612
-1000,3,315.177613
-1000,3,315.178612
-990,2,315.179611
-990,2,315.18061
-1020,5,315.18161
-1020,5,315.183609
-990,2,315.184608
-990,2,315.185607
-1010,4,315.186607
-1010,4,315.188605
-990,2,315.189605
-990,2,315.189605
-1000,3,315.190605
-1090,12,315.195602
-1000,3,315.196601
-1000,3,315.1976
-1020,5,315.199599
-1020,5,315.201598
-1030,6,315.203598
-1000,3,315.204597
-990,2,315.205596
-990,2,315.205596
-990,2,315.206595
-1000,3,315.207594
-1040,7,315.210593
-1000,3,315.211592
-1020,5,315.213591
-1000,3,315.214591
-990,2,315.214591
-990,2,315.23358
-990,2,315.23358
-990,2,315.234579
-1030,6,315.236578
-1010,4,315.237577
-1010,4,315.239576
-990,2,315.240575
-990,2,315.240575
-1000,3,315.241575
-990,2,315.242574
-990,2,315.243574
-990,2,315.244574
-1000,3,315.245573
-990,2,315.246572
-1000,3,315.247572
-1000,3,315.248571
-990,2,315.249571
-990,2,315.249571
-1010,4,315.251569
-990,2,315.251569
-990,2,315.252569
-990,2,315.253568
-1010,4,315.254568
-1000,3,315.255567
-1000,3,315.256567
-1070,10,315.260564
-990,2,315.261564
-990,2,315.261564
-990,2,315.262563
-1000,3,315.263562
-1000,3,315.264562
-1040,7,315.26756
-1010,4,315.268559
-990,2,315.269559
-990,2,315.270558
-1030,6,315.272557
-990,2,315.272557
-1040,7,315.275556
-1000,3,315.276556
-990,2,315.277554
-990,2,315.278554
-1060,9,315.298542
-990,2,315.299542
-990,2,315.300541
-1010,4,315.301541
-1030,6,315.30354
-990,2,315.304539
-990,2,315.305538
-990,2,315.305538
-1000,3,315.307537
-1010,4,315.308537
-990,2,315.309536
-1010,4,315.310535
-1030,6,315.313534
-1060,9,315.316532
-1050,8,315.31953
-1010,4,315.32053
-1000,3,315.321529
-1020,5,315.323528
-1000,3,315.324527
-1020,5,315.326526
-1000,3,315.327526
-1080,11,315.331523
-1070,10,315.334522
-1010,4,315.33652
-990,2,315.33752
-990,2,315.338519
-990,2,315.338519
-1020,5,315.340519
-1010,4,315.342517
-1050,8,315.362505
-1000,3,315.363505
-1020,5,315.365504
-1000,3,315.366503
-1070,10,315.369501
-1000,3,315.370501
-1010,4,315.3725
-1010,4,315.373499
-990,2,315.374499
-1030,6,315.376497
-1010,4,315.377497
-1000,3,315.378496
-1000,3,315.380495
-1020,5,315.381495
-1190,22,315.38949
-1000,3,315.390489
-1000,3,315.391489
-1000,3,315.392488
-1010,4,315.393487
-1000,3,315.395486
-1050,8,315.397485
-1000,3,315.398485
-990,2,315.399484
-1010,4,315.401483
-1000,3,315.402482
-1120,15,315.42447
-1050,8,315.427469
-1010,4,315.429467
-990,2,315.429467
-1020,5,315.431466
-1010,4,315.433465
-990,2,315.433465
-990,2,315.434464
-990,2,315.435463
-990,2,315.436463
-1120,15,315.44146
-1000,3,315.44246
-1000,3,315.443459
-990,2,315.444458
-1020,5,315.446457
-1060,9,315.449455
-990,2,315.450455
-990,2,315.451454
-1020,5,315.452454
-990,2,315.453453
-1000,3,315.454453
-1030,6,315.456451
-1060,9,315.460449
-1030,6,315.462448
-990,2,315.463448
-990,2,315.463448
-1010,4,315.465446
-1060,9,315.468444
-1010,4,315.487434
-990,2,315.488433
-1120,15,315.493431
-1020,5,315.495429
-990,2,315.495429
-1010,4,315.497428
-990,2,315.498428
-1000,3,315.499427
-1000,3,315.500427
-1000,3,315.501426
-1010,4,315.502425
-1000,3,315.503424
-1080,11,315.507422
-990,2,315.508422
-1030,6,315.510421
-1000,3,315.51142
-990,2,315.51242
-990,2,315.513419
-1020,5,315.514418
-1030,6,315.516418
-1020,5,315.518416
-990,2,315.519415
-990,2,315.520415
-1040,7,315.522414
-1030,6,315.524413
-1010,4,315.526412
-990,2,315.526412
-990,2,315.527411
-990,2,315.528411
-990,2,315.52941
-1040,7,315.531408
-1000,3,315.550397
-1000,3,315.551397
-1040,7,315.553396
-1010,4,315.555394
-1000,3,315.556394
-1040,7,315.558393
-990,2,315.559392
-990,2,315.560391
-990,2,315.560391
-990,2,315.561391
-1000,3,315.562391
-1040,7,315.565388
-1010,4,315.566388
-1050,8,315.569386
-1070,10,315.572385
-1030,6,315.574383
-1090,12,315.578381
-1060,9,315.582379
-990,2,315.582379
-990,2,315.583378
-1000,3,315.584378
-1030,6,315.586377
-1030,6,315.588376
-1040,7,315.591374
-1000,3,315.592373
-1080,11,315.613361
-1000,3,315.61436
-990,2,315.61536
-1020,5,315.616359
-1100,13,315.621356
-1010,4,315.622356
-1000,3,315.623355
-990,2,315.624354
-1020,5,315.626354
-1000,3,315.627353
-1010,4,315.628352
-990,2,315.629352
-1130,16,315.634349
-1050,8,315.637347
-1030,6,315.639346
-1050,8,315.642344
-990,2,315.643343
-1080,11,315.647341
-990,2,315.647341
-1040,7,315.65034
-1010,4,315.651339
-1140,17,315.674326
-1000,3,315.676325
-990,2,315.676325
-1010,4,315.678324
-1000,3,315.679323
-1010,4,315.680322
-1010,4,315.682321
-990,2,315.682321
-1000,3,315.68432
-1010,4,315.68532
-990,2,315.686319
-1100,13,315.690317
-1040,7,315.693315
-1000,3,315.694314
-990,2,315.695314
-1100,13,315.699311
-1100,13,315.704309
-1000,3,315.705308
-990,2,315.705308
-1000,3,315.706307
-990,2,315.707307
-1050,8,315.710306
-990,2,315.711305
-990,2,315.711305
-1020,5,315.713304
-1070,10,315.717301
-990,2,315.717301
-990,2,315.718301
-1110,14,315.741287
-1010,4,315.742287
-1080,11,315.746285
-1000,3,315.747284
-1040,7,315.750283
-990,2,315.750283
-990,2,315.751282
-1010,4,315.752281
-1000,3,315.75428
-1050,8,315.756279
-1050,8,315.759277
-1090,12,315.763275
-990,2,315.764274
-1000,3,315.765274
-1000,3,315.766273
-1010,4,315.767273
-1030,6,315.770271
-1100,13,315.774269
-1000,3,315.775268
-1010,4,315.776268
-1020,5,315.778266
-1010,4,315.780265
-1010,4,315.781264
-1020,5,315.800254
-1000,3,315.801253
-1010,4,315.803252
-1000,3,315.804251
-1030,6,315.80625
-990,2,315.80725
-1000,3,315.808249
-1030,6,315.810248
-990,2,315.811247
-1000,3,315.812247
-990,2,315.812247
-990,2,315.813246
-1000,3,315.814245
-990,2,315.815245
-1040,7,315.817244
-1070,10,315.821242
-1070,10,315.82424
-1020,5,315.826239
-1020,5,315.828238
-1090,12,315.832236
-1040,7,315.834234
-1000,3,315.835233
-1000,3,315.837232
-1020,5,315.838232
-990,2,315.839231
-990,2,315.84023
-1100,13,315.862218
-990,2,315.862218
-1130,16,315.868214
-1020,5,315.870213
-1050,8,315.872212
-1060,9,315.87521
-1040,7,315.878209
-990,2,315.879208
-1050,8,315.881207
-1010,4,315.883206
-1040,7,315.885205
-1150,18,315.891201
-1180,21,315.898197
-1010,4,315.900196
-1030,6,315.902195
-1280,31,315.930178
-1150,18,315.936175
-990,2,315.936175
-1240,27,315.946169
-1030,6,315.948168
-1100,13,315.952166
-1100,13,315.956164
-1050,8,315.959162
-990,2,315.960161
-1050,8,315.963159
-990,2,315.963159
-1010,4,315.965158
-1060,9,315.985148
-1070,10,315.989145
-1210,24,315.99714
-1010,4,315.99914
-990,2,316.000139
-1090,12,316.004136
-1000,3,316.005136
-1000,3,316.006135
-1030,6,316.008134
-1040,7,316.011132
-1070,10,316.014131
-990,2,316.01513
-1020,5,316.017129
-1040,7,316.019128
-1040,7,316.022126
-1040,7,316.025125
-1070,10,316.028123
-1070,10,316.04911
-1190,22,316.056106
-1100,13,316.061103
-1020,5,316.063102
-1120,15,316.068099
-1010,4,316.069099
-1120,15,316.074096
-1060,9,316.077094
-1030,6,316.080092
-1110,14,316.08409
-990,2,316.085089
-1010,4,316.086089
-1190,22,316.111075
-1010,4,316.113074
-1020,5,316.114073
-1140,17,316.120069
-990,2,316.121069
-1010,4,316.123068
-1200,23,316.130064
-1070,10,316.134061
-1010,4,316.135061
-1500,53,316.17104
-1020,5,316.173039
-1000,3,316.174038
-1000,3,316.175038
-1060,9,316.178036
-1000,3,316.180035
-1010,4,316.181034
-1100,13,316.186032
-1010,4,316.187031
-1020,5,316.18903
-1050,8,316.192029
-1180,21,316.199024
-1060,9,316.202022
-1060,9,316.20602
-990,2,316.20602
-990,2,316.20702
-1020,5,316.209018
-1190,22,316.234004
-1010,4,316.236003
-1020,5,316.237002
-1030,6,316.239001
-990,2,316.24
-1000,3,316.241
-990,2,316.241999
-1020,5,316.243998
-1010,4,316.244998
-990,2,316.245997
-990,2,316.246996
-1070,10,316.249995
-1120,15,316.254992
-1010,4,316.256991
-1100,13,316.261988
-1010,4,316.262987
-1030,6,316.264986
-1010,4,316.266985
-1000,3,316.267984
-1100,13,316.271982
-1070,10,316.27598
-990,2,316.27598
-1040,7,316.295968
-1010,4,316.296968
-1030,6,316.299966
-1020,5,316.300965
-990,2,316.301965
-1030,6,316.303964
-990,2,316.304963
-1040,7,316.306962
-1020,5,316.308961
-1000,3,316.30996
-1010,4,316.311959
-1020,5,316.312958
-1120,15,316.317955
-990,2,316.318955
-1000,3,316.319954
-1160,19,316.32695
-1010,4,316.32795
-1020,5,316.329949
-1040,7,316.331948
-990,2,316.332947
-990,2,316.333946
-1000,3,316.334946
-1010,4,316.335945
-1040,7,316.338943
-1010,4,316.339943
-1000,3,316.358932
-1150,18,316.365928
-1030,6,316.367927
-1030,6,316.369925
-1020,5,316.371924
-990,2,316.372924
-1000,3,316.373924
-990,2,316.373924
-1020,5,316.375922
-990,2,316.376922
-1020,5,316.37892
-990,2,316.37992
-1030,6,316.381919
-1160,19,316.388915
-990,2,316.388915
-1000,3,316.389914
-1020,5,316.391913
-1010,4,316.393912
-1090,12,316.397909
-1000,3,316.398909
-1020,5,316.400908
-1010,4,316.401907
-1000,3,316.402907
-1070,10,316.424894
-1050,8,316.427893
-1020,5,316.429892
-1040,7,316.431891
-990,2,316.43289
-1020,5,316.434888
-1050,8,316.436887
-990,2,316.437887
-1010,4,316.439886
-1040,7,316.441885
-990,2,316.442883
-1120,15,316.447881
-990,2,316.44888
-1010,4,316.44988
-990,2,316.450879
-990,2,316.451879
-1060,9,316.454877
-1000,3,316.455876
-990,2,316.456876
-1000,3,316.457875
-1000,3,316.458874
-1020,5,316.460874
-1000,3,316.461873
-990,2,316.462873
-1020,5,316.464872
-990,2,316.464872
-1000,3,316.465871
-1110,14,316.488857
-1040,7,316.491856
-1000,3,316.492855
-1000,3,316.493854
-990,2,316.494853
-990,2,316.494853
-1000,3,316.495853
-990,2,316.496852
-990,2,316.497852
-990,2,316.498851
-1080,11,316.50185
-1000,3,316.502849
-1010,4,316.504848
-990,2,316.505847
-1060,9,316.508846
-990,2,316.509845
-1020,5,316.510845
-990,2,316.511844
-990,2,316.512843
-1030,6,316.514842
-990,2,316.515842
-990,2,316.515842
-1010,4,316.517841
-1010,4,316.51884
-990,2,316.51984
-990,2,316.520839
-990,2,316.521838
-1040,7,316.523838
-990,2,316.524837
-990,2,316.525836
-990,2,316.525836
-1000,3,316.527835
-990,2,316.527835
-1000,3,316.528835
-990,2,316.529834
-1050,8,316.532832
-1010,4,316.551821
-1000,3,316.55382
-1010,4,316.55482
-990,2,316.555819
-1010,4,316.556818
-990,2,316.557818
-1060,9,316.560816
-1040,7,316.563815
-1020,5,316.565814
-990,2,316.565814
-1010,4,316.567812
-1010,4,316.568811
-990,2,316.569811
-1010,4,316.57181
-990,2,316.57181
-990,2,316.572809
-1000,3,316.573809
-1010,4,316.575807
-1000,3,316.576807
-990,2,316.577806
-1020,5,316.578805
-990,2,316.579805
-1010,4,316.581804
-990,2,316.581804
-990,2,316.582803
-1020,5,316.584802
-990,2,316.585801
-1040,7,316.5878
-1000,3,316.5888
-990,2,316.5898
-990,2,316.590799
-990,2,316.591798
-990,2,316.591798
-1000,3,316.593797
-1000,3,316.594796
-1040,7,316.596795
-1000,3,316.597795
-990,2,316.616784
-1020,5,316.618783
-990,2,316.619782
-990,2,316.620781
-1030,6,316.62278
-1000,3,316.62378
-990,2,316.62478
-1010,4,316.625779
-990,2,316.626778
-1040,7,316.629776
-1060,9,316.632774
-1010,4,316.633774
-990,2,316.634773
-1000,3,316.635773
-990,2,316.636773
-990,2,316.637772
-1000,3,316.638771
-990,2,316.638771
-1000,3,316.64077
-1030,6,316.642769
-1000,3,316.643768
-1010,4,316.644768
-990,2,316.645767
-1020,5,316.647766
-990,2,316.648765
-1010,4,316.650764
-1010,4,316.651763
-990,2,316.652763
-990,2,316.653762
-990,2,316.653762
-1010,4,316.655761
-1010,4,316.65676
-1000,3,316.65776
-1110,14,316.662757
-990,2,316.663756
-1000,3,316.682745
-1000,3,316.683745
-990,2,316.684745
-990,2,316.685744
-1000,3,316.686743
-990,2,316.687743
-990,2,316.687743
-1050,8,316.690741
-1020,5,316.69274
-990,2,316.693739
-990,2,316.694739
-1000,3,316.695738
-990,2,316.695738
-1020,5,316.697737
-1020,5,316.699736
-1000,3,316.700735
-990,2,316.701735
-1020,5,316.703733
-1010,4,316.704733
-1000,3,316.705733
-1000,3,316.706732
-990,2,316.707731
-990,2,316.708731
-990,2,316.70973
-1010,4,316.710729
-1010,4,316.712728
-1020,5,316.713728
-1020,5,316.715727
-1020,5,316.717725
-1020,5,316.719724
-990,2,316.720724
-1020,5,316.721723
-1000,3,316.722723
-1000,3,316.724721
-990,2,316.724721
-1000,3,316.725721
-1020,5,316.72772
-990,2,316.72872
-1000,3,316.747708
-990,2,316.748708
-1030,6,316.750706
-1000,3,316.751706
-1000,3,316.752705
-1000,3,316.754704
-990,2,316.754704
-990,2,316.755703
-990,2,316.756703
-1000,3,316.757702
-1000,3,316.758702
-990,2,316.759701
-1090,12,316.763699
-990,2,316.764699
-990,2,316.765698
-1000,3,316.766697
-1010,4,316.767697
-1100,13,316.772694
-1110,14,316.777691
-990,2,316.777691
-990,2,316.778691
-1000,3,316.77969
-1000,3,316.780689
-990,2,316.781688
-1000,3,316.782688
-1030,6,316.784687
-1120,15,316.790683
-1000,3,316.791691
-1020,5,316.793682
-990,2,316.812671
-1030,6,316.81467
-990,2,316.815669
-1000,3,316.816669
-1040,7,316.818667
-990,2,316.819667
-1030,6,316.821666
-990,2,316.822665
-1010,4,316.823665
-1010,4,316.825663
-990,2,316.825663
-1000,3,316.827663
-1000,3,316.828662
-1010,4,316.829661
-990,2,316.830661
-1060,9,316.833659
-1010,4,316.834658
-1000,3,316.835657
-1030,6,316.838656
-1000,3,316.839655
-1000,3,316.840655
-1020,5,316.841654
-990,2,316.842654
-1000,3,316.843653
-990,2,316.844652
-1020,5,316.846651
-1020,5,316.84865
-990,2,316.84865
-1010,4,316.850649
-1010,4,316.851649
-1010,4,316.853647
-1000,3,316.854647
-1020,5,316.856645
-1000,3,316.857645
-1020,5,316.876634
-1000,3,316.877634
-990,2,316.878633
-1000,3,316.879632
-1000,3,316.880632
-990,2,316.881632
-1000,3,316.882631
-1000,3,316.884629
-990,2,316.884629
-990,2,316.885629
-1000,3,316.886629
-990,2,316.887628
-990,2,316.888627
-990,2,316.888627
-1000,3,316.889627
-1110,14,316.894624
-1000,3,316.896623
-990,2,316.896623
-990,2,316.897622
-1000,3,316.898622
-990,2,316.899621
-1010,4,316.90062
-1010,4,316.902619
-1010,4,316.903619
-1020,5,316.905618
-990,2,316.906617
-1020,5,316.907616
-990,2,316.908616
-1000,3,316.909615
-1000,3,316.910614
-990,2,316.911614
-990,2,316.912613
-990,2,316.913613
-990,2,316.913613
-1030,6,316.916611
-1010,4,316.917611
-1000,3,316.91861
-990,2,316.91961
-1030,6,316.921608
-1010,4,316.941597
-990,2,316.942596
-990,2,316.942596
-990,2,316.943595
-1000,3,316.944595
-990,2,316.945594
-1040,7,316.948593
-1000,3,316.949592
-1010,4,316.950592
-1000,3,316.951591
-990,2,316.95259
-1010,4,316.954589
-1070,10,316.957587
-1000,3,316.958587
-990,2,316.959587
-1000,3,316.960586
-1010,4,316.961585
-1010,4,316.963584
-1030,6,316.965583
-990,2,316.966582
-990,2,316.967582
-1010,4,316.968581
-990,2,316.969581
-990,2,316.97058
-1000,3,316.971579
-990,2,316.971579
-1030,6,316.974578
-990,2,316.975578
-990,2,316.975578
-990,2,316.976577
-990,2,316.977576
-1000,3,316.978575
-1000,3,316.979575
-1010,4,316.981574
-1020,5,316.982573
-1000,3,316.983572
-1020,5,316.985571
-1040,7,317.00556
-1050,8,317.008559
-1030,6,317.010557
-1010,4,317.011556
-1010,4,317.013555
-1000,3,317.014555
-1000,3,317.015554
-990,2,317.016553
-990,2,317.016553
-1010,4,317.018552
-1010,4,317.019552
-1030,6,317.02155
-1000,3,317.02255
-1080,11,317.026547
-1020,5,317.028546
-990,2,317.029546
-990,2,317.029546
-1020,5,317.031544
-1030,6,317.033543
-1010,4,317.035542
-1050,8,317.037541
-990,2,317.038541
-1000,3,317.03954
-1040,7,317.042538
-990,2,317.042538
-1000,3,317.043538
-990,2,317.044537
-1040,7,317.047536
-1020,5,317.048535
-1000,3,317.049535
-990,2,317.067524
-1010,4,317.069523
-1010,4,317.070523
-1010,4,317.072521
-990,2,317.072521
-990,2,317.073521
-1000,3,317.07452
-1010,4,317.076519
-990,2,317.076519
-1010,4,317.078518
