#{"t_start": 1590672061.2913308, "env_id": "zhedLevel1-v0"}
r,l,t 
1000,1,3.375058
-1000,1,3.376058
1000,1,3.376058
1000,1,3.377057
1000,1,3.377057
-1000,1,3.377057
1000,1,3.378057
1000,1,3.378057
1000,1,3.378057
1000,1,3.379056
-1000,1,3.379056
-1000,1,3.380055
1000,1,3.380055
-1000,1,3.380055
1000,1,3.381055
-1000,1,3.381055
1000,1,3.382054
1000,1,3.382054
1000,1,3.382054
-1000,1,3.383054
1000,1,3.383054
1000,1,3.384053
1000,1,3.384053
1000,1,3.384053
1000,1,3.385052
1000,1,3.385052
-1000,1,3.385052
1000,1,3.386052
1000,1,3.386052
-1000,1,3.387051
1000,1,3.387051
1000,1,3.388051
1000,1,3.388051
1000,1,3.388051
1000,1,3.38905
1000,1,3.38905
-1000,1,3.390049
1000,1,3.390049
1000,1,3.390049
1000,1,3.391049
1000,1,3.391049
-1000,1,3.392048
1000,1,3.392048
-1000,1,3.392048
-1000,1,3.393048
-1000,1,3.393048
1000,1,3.393048
1000,1,3.394047
1000,1,3.394047
1000,1,3.395046
1000,1,3.395046
1000,1,3.395046
1000,1,3.396046
1000,1,3.396046
1000,1,3.397045
-1000,1,3.397045
1000,1,3.397045
-1000,1,3.398045
1000,1,3.398045
-1000,1,3.398045
1000,1,3.399044
1000,1,3.399044
1000,1,3.400043
1000,1,3.400043
-1000,1,3.400043
1000,1,3.401043
-1000,1,3.401043
1000,1,3.402043
1000,1,3.402043
1000,1,3.402043
1000,1,3.403042
1000,1,3.403042
-1000,1,3.403042
1000,1,3.404041
-1000,1,3.404041
1000,1,3.405041
1000,1,3.405041
1000,1,3.405041
1000,1,3.40604
1000,1,3.40604
1000,1,3.407039
-1000,1,3.407039
1000,1,3.407039
1000,1,3.408039
1000,1,3.408039
1000,1,3.408039
1000,1,3.409039
-1000,1,3.409039
-1000,1,3.410038
1000,1,3.410038
1000,1,3.410038
-1000,1,3.411037
1000,1,3.411037
1000,1,3.412037
-1000,1,3.412037
-1000,1,3.412037
-1000,1,3.413036
1000,1,3.413036
-1000,1,3.414036
1000,1,3.414036
1000,1,3.414036
1000,1,3.415035
1000,1,3.415035
1000,1,3.415035
1000,1,3.416034
1000,1,3.416034
-1000,1,3.417034
1000,1,3.417034
1000,1,3.417034
1000,1,3.418033
-1000,1,3.418033
1000,1,3.419033
1000,1,3.419033
1000,1,3.419033
1000,1,3.420032
1000,1,3.420032
1000,1,3.420032
1000,1,3.421032
1000,1,3.421032
1000,1,3.422031
1000,1,3.422031
1000,1,3.422031
1000,1,3.423031
-1000,1,3.440021
-1000,1,3.440021
1000,1,3.44102
1000,1,3.44102
1000,1,3.44202
1000,1,3.44202
1000,1,3.44202
1000,1,3.443019
1000,1,3.443019
1000,1,3.444018
-1000,1,3.444018
1000,1,3.444018
1000,1,3.445018
1000,1,3.445018
1000,1,3.446018
1000,1,3.446018
-1000,1,3.446018
1000,1,3.447016
1000,1,3.447016
1000,1,3.447016
1000,1,3.448016
1000,1,3.448016
-1000,1,3.449016
1000,1,3.449016
-1000,1,3.449016
-1000,1,3.450016
1000,1,3.450016
1000,1,3.450016
-1000,1,3.451015
1000,1,3.451015
1000,1,3.452014
-1000,1,3.452014
1000,1,3.452014
1000,1,3.453014
1000,1,3.453014
1000,1,3.454013
1000,1,3.454013
1000,1,3.454013
1000,1,3.455012
-1000,1,3.455012
1000,1,3.455012
-1000,1,3.456012
1000,1,3.456012
1000,1,3.457011
1000,1,3.457011
1000,1,3.457011
1000,1,3.45801
1000,1,3.45801
1000,1,3.45801
1000,1,3.45901
-1000,1,3.45901
-1000,1,3.460009
1000,1,3.460009
1000,1,3.460009
1000,1,3.461008
1000,1,3.461008
1000,1,3.462008
1000,1,3.462008
1000,1,3.462008
1000,1,3.463007
1000,1,3.463007
1000,1,3.463007
1000,1,3.464007
1000,1,3.464007
1000,1,3.465006
-1000,1,3.465006
1000,1,3.465006
1000,1,3.466006
-1000,1,3.466006
-1000,1,3.466006
1000,1,3.467005
-1000,1,3.467005
1000,1,3.467005
-1000,1,3.468004
1000,1,3.468004
1000,1,3.469004
-1000,1,3.469004
1000,1,3.469004
-1000,1,3.470003
1000,1,3.470003
1000,1,3.470003
1000,1,3.471002
1000,1,3.471002
1000,1,3.472002
1000,1,3.472002
1000,1,3.472002
1000,1,3.473002
1000,1,3.473002
1000,1,3.474001
1000,1,3.474001
1000,1,3.474001
-1000,1,3.475001
-1000,1,3.475001
-1000,1,3.476
-1000,1,3.476
1000,1,3.476
1000,1,3.477
1000,1,3.477
1000,1,3.477999
1000,1,3.477999
1000,1,3.477999
1000,1,3.478999
1000,1,3.478999
1000,1,3.478999
1000,1,3.479998
1000,1,3.479998
1000,1,3.480997
1000,1,3.480997
1000,1,3.480997
1000,1,3.481997
1000,1,3.481997
1000,1,3.481997
1000,1,3.482996
1000,1,3.482996
1000,1,3.483995
-1000,1,3.483995
1000,1,3.483995
-1000,1,3.484995
1000,1,3.484995
1000,1,3.485995
1000,1,3.485995
-1000,1,3.485995
1000,1,3.486994
1000,1,3.486994
1000,1,3.486994
1000,1,3.487994
1000,1,3.487994
1000,1,3.488993
1000,1,3.505983
1000,1,3.505983
-1000,1,3.505983
1000,1,3.506982
-1000,1,3.506982
1000,1,3.507981
1000,1,3.507981
1000,1,3.507981
1000,1,3.508981
-1000,1,3.508981
1000,1,3.50998
1000,1,3.50998
1000,1,3.50998
1000,1,3.51098
1000,1,3.51098
1000,1,3.511979
1000,1,3.511979
1000,1,3.511979
1000,1,3.512979
1000,1,3.512979
1000,1,3.512979
1000,1,3.513978
1000,1,3.513978
1000,1,3.514977
1000,1,3.514977
1000,1,3.514977
1000,1,3.515977
1000,1,3.515977
1000,1,3.515977
1000,1,3.516976
1000,1,3.516976
-1000,1,3.517976
1000,1,3.517976
-1000,1,3.517976
1000,1,3.518975
1000,1,3.518975
-1000,1,3.518975
1000,1,3.519975
1000,1,3.519975
1000,1,3.520974
-1000,1,3.520974
1000,1,3.520974
1000,1,3.521974
1000,1,3.521974
1000,1,3.521974
1000,1,3.522973
1000,1,3.522973
1000,1,3.523972
-1000,1,3.523972
-1000,1,3.523972
1000,1,3.524972
1000,1,3.524972
-1000,1,3.525972
1000,1,3.525972
1000,1,3.525972
1000,1,3.52697
1000,1,3.52697
-1000,1,3.52797
-1000,1,3.52797
-1000,1,3.52797
1000,1,3.528969
1000,1,3.528969
1000,1,3.528969
1000,1,3.529969
1000,1,3.529969
1000,1,3.530968
1000,1,3.530968
1000,1,3.530968
1000,1,3.531967
1000,1,3.531967
1000,1,3.531967
1000,1,3.532967
1000,1,3.532967
1000,1,3.533966
1000,1,3.533966
1000,1,3.533966
1000,1,3.534966
-1000,1,3.534966
-1000,1,3.535966
1000,1,3.535966
1000,1,3.535966
1000,1,3.536965
-1000,1,3.536965
1000,1,3.536965
-1000,1,3.537965
1000,1,3.537965
1000,1,3.538964
1000,1,3.538964
1000,1,3.538964
1000,1,3.539964
1000,1,3.539964
1000,1,3.539964
1000,1,3.540963
1000,1,3.540963
-1000,1,3.541962
-1000,1,3.541962
1000,1,3.541962
-1000,1,3.542961
1000,1,3.542961
1000,1,3.542961
-1000,1,3.543961
1000,1,3.543961
1000,1,3.54496
-1000,1,3.54496
1000,1,3.54496
1000,1,3.545959
-1000,1,3.545959
1000,1,3.545959
1000,1,3.546959
1000,1,3.546959
1000,1,3.547959
1000,1,3.547959
1000,1,3.547959
1000,1,3.548958
1000,1,3.548958
1000,1,3.548958
-1000,1,3.549958
1000,1,3.549958
-1000,1,3.550957
1000,1,3.550957
1000,1,3.550957
1000,1,3.551956
1000,1,3.551956
-1000,1,3.552955
1000,1,3.552955
-1000,1,3.552955
1000,1,3.553956
1000,1,3.553956
1000,1,3.570945
1000,1,3.571945
-1000,1,3.571945
1000,1,3.571945
-1000,1,3.572945
1000,1,3.572945
1000,1,3.573944
1000,1,3.573944
1000,1,3.573944
1000,1,3.574944
1000,1,3.574944
1000,1,3.575943
1000,1,3.575943
1000,1,3.575943
-1000,1,3.576942
-1000,1,3.576942
1000,1,3.577941
1000,1,3.577941
1000,1,3.577941
1000,1,3.57894
-1000,1,3.57894
1000,1,3.57894
1000,1,3.57994
1000,1,3.57994
-1000,1,3.580939
1000,1,3.580939
1000,1,3.580939
1000,1,3.581939
-1000,1,3.581939
1000,1,3.582938
1000,1,3.582938
1000,1,3.582938
1000,1,3.583938
1000,1,3.583938
1000,1,3.583938
-1000,1,3.584937
1000,1,3.584937
1000,1,3.585936
1000,1,3.585936
1000,1,3.585936
1000,1,3.586936
-1000,1,3.586936
1000,1,3.587936
1000,1,3.587936
1000,1,3.587936
1000,1,3.588935
1000,1,3.588935
-1000,1,3.588935
1000,1,3.589935
1000,1,3.589935
1000,1,3.590934
1000,1,3.590934
1000,1,3.590934
-1000,1,3.591934
1000,1,3.591934
1000,1,3.592933
1000,1,3.592933
1000,1,3.593933
1000,1,3.593933
-1000,1,3.593933
1000,1,3.594932
-1000,1,3.594932
1000,1,3.594932
-1000,1,3.595931
-1000,1,3.595931
1000,1,3.596931
1000,1,3.596931
1000,1,3.596931
1000,1,3.59793
1000,1,3.59793
1000,1,3.59793
1000,1,3.598929
1000,1,3.598929
-1000,1,3.599929
1000,1,3.599929
1000,1,3.599929
-1000,1,3.600929
1000,1,3.600929
1000,1,3.601928
1000,1,3.601928
1000,1,3.601928
1000,1,3.602927
1000,1,3.602927
1000,1,3.602927
1000,1,3.603926
1000,1,3.603926
1000,1,3.604926
1000,1,3.604926
1000,1,3.604926
1000,1,3.605925
-1000,1,3.605925
1000,1,3.605925
1000,1,3.606924
1000,1,3.606924
-1000,1,3.607924
1000,1,3.607924
-1000,1,3.607924
1000,1,3.608923
1000,1,3.608923
1000,1,3.609923
1000,1,3.609923
-1000,1,3.609923
-1000,1,3.610923
1000,1,3.610923
1000,1,3.610923
-1000,1,3.611922
-1000,1,3.611922
1000,1,3.612921
1000,1,3.612921
-1000,1,3.612921
1000,1,3.613921
1000,1,3.613921
1000,1,3.613921
1000,1,3.61492
1000,1,3.61492
1000,1,3.615919
-1000,1,3.615919
-1000,1,3.615919
-1000,1,3.616919
1000,1,3.616919
-1000,1,3.616919
-1000,1,3.617918
1000,1,3.617918
1000,1,3.618918
1000,1,3.618918
1000,1,3.618918
1000,1,3.619917
1000,1,3.619917
1000,1,3.637907
1000,1,3.637907
1000,1,3.637907
1000,1,3.638907
1000,1,3.638907
1000,1,3.639906
1000,1,3.639906
1000,1,3.639906
1000,1,3.640905
1000,1,3.640905
1000,1,3.640905
1000,1,3.641904
1000,1,3.641904
1000,1,3.642904
1000,1,3.642904
1000,1,3.642904
1000,1,3.643903
1000,1,3.643903
1000,1,3.644903
1000,1,3.644903
-1000,1,3.644903
1000,1,3.645902
1000,1,3.645902
-1000,1,3.645902
1000,1,3.646902
1000,1,3.646902
1000,1,3.647901
1000,1,3.647901
-1000,1,3.647901
1000,1,3.648901
1000,1,3.648901
1000,1,3.648901
-1000,1,3.6499
1000,1,3.6499
1000,1,3.650899
1000,1,3.650899
1000,1,3.650899
1000,1,3.651899
1000,1,3.651899
1000,1,3.651899
1000,1,3.652898
1000,1,3.652898
1000,1,3.653898
1000,1,3.653898
1000,1,3.653898
1000,1,3.654897
1000,1,3.654897
1000,1,3.654897
1000,1,3.655896
1000,1,3.655896
1000,1,3.656896
1000,1,3.656896
1000,1,3.656896
1000,1,3.657895
-1000,1,3.657895
1000,1,3.658895
1000,1,3.658895
1000,1,3.658895
1000,1,3.659894
1000,1,3.659894
1000,1,3.659894
1000,1,3.660893
1000,1,3.660893
-1000,1,3.661893
-1000,1,3.661893
1000,1,3.661893
1000,1,3.662892
1000,1,3.662892
1000,1,3.663892
1000,1,3.663892
1000,1,3.663892
1000,1,3.664891
1000,1,3.664891
1000,1,3.664891
1000,1,3.66589
1000,1,3.66589
1000,1,3.66689
1000,1,3.66689
1000,1,3.66689
1000,1,3.66789
1000,1,3.66789
-1000,1,3.66789
-1000,1,3.668889
1000,1,3.668889
1000,1,3.669888
-1000,1,3.669888
-1000,1,3.669888
1000,1,3.670888
1000,1,3.670888
1000,1,3.670888
1000,1,3.671887
1000,1,3.671887
1000,1,3.672887
1000,1,3.672887
1000,1,3.672887
1000,1,3.673886
1000,1,3.673886
1000,1,3.674886
-1000,1,3.674886
1000,1,3.674886
1000,1,3.675885
-1000,1,3.675885
1000,1,3.676884
1000,1,3.676884
1000,1,3.676884
1000,1,3.677884
1000,1,3.677884
-1000,1,3.678883
1000,1,3.678883
1000,1,3.678883
1000,1,3.679883
-1000,1,3.679883
-1000,1,3.679883
1000,1,3.680882
1000,1,3.680882
1000,1,3.681881
1000,1,3.681881
1000,1,3.681881
-1000,1,3.682881
-1000,1,3.682881
1000,1,3.682881
1000,1,3.68388
1000,1,3.68388
1000,1,3.68488
1000,1,3.68488
1000,1,3.68488
1000,1,3.685879
1000,1,3.685879
-1000,1,3.702869
1000,1,3.703869
1000,1,3.703869
1000,1,3.703869
1000,1,3.704868
-1000,1,3.704868
1000,1,3.705868
1000,1,3.705868
1000,1,3.705868
1000,1,3.706867
1000,1,3.706867
1000,1,3.707867
-1000,1,3.707867
1000,1,3.707867
-1000,1,3.708866
1000,1,3.708866
1000,1,3.708866
1000,1,3.709866
1000,1,3.709866
-1000,1,3.710865
-1000,1,3.710865
-1000,1,3.710865
1000,1,3.711864
-1000,1,3.711864
-1000,1,3.712864
1000,1,3.712864
1000,1,3.712864
1000,1,3.713863
1000,1,3.713863
1000,1,3.714863
-1000,1,3.714863
1000,1,3.714863
-1000,1,3.715862
1000,1,3.715862
1000,1,3.715862
1000,1,3.716862
-1000,1,3.716862
1000,1,3.717861
1000,1,3.717861
1000,1,3.717861
1000,1,3.71886
1000,1,3.71886
1000,1,3.71986
1000,1,3.71986
1000,1,3.71986
-1000,1,3.720859
1000,1,3.720859
1000,1,3.720859
1000,1,3.721858
1000,1,3.721858
1000,1,3.722857
1000,1,3.722857
1000,1,3.722857
1000,1,3.723857
1000,1,3.723857
1000,1,3.723857
1000,1,3.724857
1000,1,3.724857
-1000,1,3.725856
1000,1,3.725856
1000,1,3.725856
1000,1,3.726856
1000,1,3.726856
1000,1,3.727855
-1000,1,3.727855
1000,1,3.727855
1000,1,3.728854
1000,1,3.728854
1000,1,3.729854
1000,1,3.729854
1000,1,3.729854
1000,1,3.730853
1000,1,3.730853
1000,1,3.731853
1000,1,3.731853
1000,1,3.731853
1000,1,3.732852
1000,1,3.732852
1000,1,3.732852
1000,1,3.733852
1000,1,3.733852
1000,1,3.734851
1000,1,3.734851
-1000,1,3.734851
1000,1,3.735851
1000,1,3.735851
1000,1,3.735851
1000,1,3.736849
1000,1,3.736849
1000,1,3.737849
1000,1,3.737849
-1000,1,3.737849
1000,1,3.738848
-1000,1,3.738848
-1000,1,3.738848
1000,1,3.739848
-1000,1,3.739848
1000,1,3.740847
-1000,1,3.740847
-1000,1,3.740847
1000,1,3.741847
1000,1,3.741847
1000,1,3.741847
1000,1,3.742846
1000,1,3.742846
1000,1,3.743846
-1000,1,3.743846
1000,1,3.743846
1000,1,3.744845
1000,1,3.744845
1000,1,3.745845
1000,1,3.745845
1000,1,3.745845
1000,1,3.746844
1000,1,3.746844
1000,1,3.746844
1000,1,3.747844
-1000,1,3.747844
1000,1,3.748842
1000,1,3.748842
1000,1,3.748842
1000,1,3.749842
-1000,1,3.749842
1000,1,3.749842
1000,1,3.750842
1000,1,3.750842
-1000,1,3.751841
1000,1,3.751841
1000,1,3.769831
1000,1,3.769831
1000,1,3.769831
-1000,1,3.77083
1000,1,3.77083
1000,1,3.77183
-1000,1,3.77183
1000,1,3.77183
-1000,1,3.772829
1000,1,3.772829
1000,1,3.773828
1000,1,3.773828
1000,1,3.773828
-1000,1,3.774828
1000,1,3.774828
-1000,1,3.774828
1000,1,3.775828
1000,1,3.775828
1000,1,3.776827
1000,1,3.776827
1000,1,3.776827
-1000,1,3.777826
1000,1,3.777826
1000,1,3.778826
1000,1,3.778826
-1000,1,3.778826
1000,1,3.779825
1000,1,3.779825
1000,1,3.780824
1000,1,3.780824
1000,1,3.780824
-1000,1,3.781823
1000,1,3.781823
1000,1,3.781823
1000,1,3.782823
1000,1,3.782823
1000,1,3.783823
1000,1,3.783823
1000,1,3.783823
1000,1,3.784822
1000,1,3.784822
1000,1,3.784822
1000,1,3.785821
-1000,1,3.785821
1000,1,3.786821
1000,1,3.786821
-1000,1,3.786821
1000,1,3.787821
-1000,1,3.787821
1000,1,3.787821
1000,1,3.78882
1000,1,3.78882
-1000,1,3.789819
1000,1,3.789819
1000,1,3.789819
1000,1,3.790818
1000,1,3.790818
-1000,1,3.791818
1000,1,3.791818
-1000,1,3.791818
-1000,1,3.792818
1000,1,3.792818
1000,1,3.793817
1000,1,3.793817
1000,1,3.793817
1000,1,3.794816
-1000,1,3.794816
1000,1,3.794816
1000,1,3.795815
1000,1,3.795815
-1000,1,3.796815
1000,1,3.796815
1000,1,3.796815
1000,1,3.797814
1000,1,3.797814
1000,1,3.797814
1000,1,3.798814
-1000,1,3.798814
-1000,1,3.799813
1000,1,3.799813
1000,1,3.799813
1000,1,3.800813
1000,1,3.800813
1000,1,3.800813
1000,1,3.801812
1000,1,3.801812
1000,1,3.802811
1000,1,3.802811
-1000,1,3.802811
1000,1,3.803811
-1000,1,3.803811
1000,1,3.803811
1000,1,3.804811
1000,1,3.804811
1000,1,3.80581
1000,1,3.80581
1000,1,3.80581
1000,1,3.80681
1000,1,3.80681
1000,1,3.80681
1000,1,3.807809
1000,1,3.807809
1000,1,3.808808
1000,1,3.808808
1000,1,3.808808
1000,1,3.809808
-1000,1,3.809808
-1000,1,3.809808
1000,1,3.810807
1000,1,3.810807
1000,1,3.811806
-1000,1,3.811806
1000,1,3.811806
-1000,1,3.812806
1000,1,3.812806
-1000,1,3.812806
1000,1,3.813805
1000,1,3.813805
1000,1,3.814805
-1000,1,3.814805
1000,1,3.814805
-1000,1,3.815804
1000,1,3.815804
1000,1,3.815804
1000,1,3.816804
1000,1,3.816804
1000,1,3.817803
1000,1,3.817803
1000,1,3.834794
1000,1,3.834794
1000,1,3.835793
1000,1,3.835793
1000,1,3.836792
1000,1,3.836792
-1000,1,3.836792
1000,1,3.837791
1000,1,3.837791
1000,1,3.837791
1000,1,3.838791
1000,1,3.838791
1000,1,3.839791
1000,1,3.839791
1000,1,3.839791
-1000,1,3.84079
1000,1,3.84079
-1000,1,3.84079
1000,1,3.841789
-1000,1,3.841789
1000,1,3.842789
1000,1,3.842789
1000,1,3.842789
1000,1,3.843788
1000,1,3.843788
1000,1,3.844788
1000,1,3.844788
1000,1,3.844788
1000,1,3.845787
1000,1,3.845787
-1000,1,3.845787
1000,1,3.846786
1000,1,3.846786
1000,1,3.847786
1000,1,3.847786
1000,1,3.847786
1000,1,3.848785
-1000,1,3.848785
-1000,1,3.849785
1000,1,3.849785
1000,1,3.850784
1000,1,3.850784
1000,1,3.850784
1000,1,3.851784
1000,1,3.851784
1000,1,3.851784
1000,1,3.852784
1000,1,3.852784
-1000,1,3.853783
1000,1,3.853783
1000,1,3.853783
1000,1,3.854782
1000,1,3.854782
1000,1,3.855781
1000,1,3.855781
1000,1,3.855781
-1000,1,3.856781
1000,1,3.856781
-1000,1,3.856781
-1000,1,3.85778
1000,1,3.85778
1000,1,3.85878
1000,1,3.85878
-1000,1,3.85878
1000,1,3.859779
1000,1,3.859779
1000,1,3.859779
1000,1,3.860779
-1000,1,3.860779
1000,1,3.860779
1000,1,3.861778
-1000,1,3.861778
1000,1,3.862778
1000,1,3.862778
1000,1,3.862778
1000,1,3.863777
1000,1,3.863777
1000,1,3.863777
1000,1,3.864776
1000,1,3.864776
-1000,1,3.865776
-1000,1,3.865776
1000,1,3.865776
1000,1,3.866775
1000,1,3.866775
1000,1,3.866775
1000,1,3.867774
1000,1,3.867774
1000,1,3.868774
1000,1,3.868774
1000,1,3.868774
1000,1,3.869773
-1000,1,3.869773
-1000,1,3.869773
1000,1,3.870773
1000,1,3.870773
1000,1,3.871772
-1000,1,3.871772
1000,1,3.871772
1000,1,3.872772
-1000,1,3.872772
1000,1,3.873771
1000,1,3.873771
1000,1,3.873771
1000,1,3.87477
1000,1,3.87477
1000,1,3.87477
1000,1,3.87577
1000,1,3.87577
-1000,1,3.876769
1000,1,3.876769
1000,1,3.876769
-1000,1,3.877769
1000,1,3.877769
1000,1,3.877769
1000,1,3.878768
1000,1,3.878768
1000,1,3.879768
1000,1,3.879768
1000,1,3.879768
1000,1,3.880767
1000,1,3.880767
1000,1,3.880767
1000,1,3.881766
1000,1,3.881766
1000,1,3.882766
1000,1,3.882766
1000,1,3.882766
-1000,1,3.899756
1000,1,3.900756
1000,1,3.900756
1000,1,3.901755
1000,1,3.901755
1000,1,3.901755
1000,1,3.902755
1000,1,3.902755
1000,1,3.903754
1000,1,3.903754
1000,1,3.903754
1000,1,3.904754
1000,1,3.904754
1000,1,3.904754
1000,1,3.905753
1000,1,3.905753
1000,1,3.906752
1000,1,3.906752
1000,1,3.906752
1000,1,3.907751
1000,1,3.907751
1000,1,3.907751
1000,1,3.908751
1000,1,3.908751
1000,1,3.90975
1000,1,3.90975
1000,1,3.90975
-1000,1,3.91075
1000,1,3.91075
1000,1,3.911749
1000,1,3.911749
1000,1,3.911749
1000,1,3.912749
-1000,1,3.912749
1000,1,3.912749
1000,1,3.913748
-1000,1,3.913748
-1000,1,3.914747
-1000,1,3.914747
1000,1,3.914747
1000,1,3.915746
1000,1,3.915746
1000,1,3.915746
1000,1,3.916746
1000,1,3.916746
1000,1,3.917745
1000,1,3.917745
-1000,1,3.917745
1000,1,3.918746
1000,1,3.918746
1000,1,3.918746
1000,1,3.919745
1000,1,3.919745
1000,1,3.920744
-1000,1,3.920744
1000,1,3.920744
1000,1,3.921743
1000,1,3.921743
1000,1,3.922743
1000,1,3.922743
1000,1,3.922743
1000,1,3.923742
1000,1,3.923742
-1000,1,3.923742
1000,1,3.924742
1000,1,3.924742
1000,1,3.925742
1000,1,3.925742
1000,1,3.925742
1000,1,3.926741
1000,1,3.926741
-1000,1,3.92774
-1000,1,3.92774
1000,1,3.92774
1000,1,3.92874
1000,1,3.92874
1000,1,3.929739
1000,1,3.929739
-1000,1,3.929739
1000,1,3.930739
1000,1,3.930739
1000,1,3.930739
-1000,1,3.931738
1000,1,3.931738
1000,1,3.932738
1000,1,3.932738
1000,1,3.932738
-1000,1,3.933738
1000,1,3.933738
1000,1,3.933738
1000,1,3.934736
1000,1,3.934736
1000,1,3.935736
1000,1,3.935736
1000,1,3.935736
1000,1,3.936735
1000,1,3.936735
1000,1,3.936735
1000,1,3.937734
-1000,1,3.937734
1000,1,3.938734
1000,1,3.938734
1000,1,3.938734
1000,1,3.939734
1000,1,3.939734
1000,1,3.939734
1000,1,3.940733
1000,1,3.940733
1000,1,3.941732
1000,1,3.941732
1000,1,3.941732
1000,1,3.942732
1000,1,3.942732
1000,1,3.943731
-1000,1,3.943731
1000,1,3.943731
1000,1,3.94473
1000,1,3.94473
1000,1,3.94473
1000,1,3.94573
-1000,1,3.94573
1000,1,3.94573
1000,1,3.946729
1000,1,3.946729
1000,1,3.947728
1000,1,3.947728
1000,1,3.947728
1000,1,3.948728
1000,1,3.965718
1000,1,3.965718
-1000,1,3.966717
1000,1,3.966717
-1000,1,3.966717
1000,1,3.967717
-1000,1,3.967717
1000,1,3.968716
1000,1,3.968716
1000,1,3.968716
1000,1,3.969716
1000,1,3.969716
1000,1,3.969716
1000,1,3.970715
1000,1,3.970715
1000,1,3.971714
1000,1,3.971714
1000,1,3.971714
1000,1,3.972714
1000,1,3.972714
1000,1,3.973714
1000,1,3.973714
1000,1,3.973714
1000,1,3.974713
1000,1,3.974713
1000,1,3.975713
1000,1,3.975713
1000,1,3.975713
1000,1,3.976712
1000,1,3.976712
1000,1,3.977711
1000,1,3.977711
1000,1,3.977711
1000,1,3.978711
1000,1,3.978711
1000,1,3.978711
-1000,1,3.97971
1000,1,3.97971
1000,1,3.980709
-1000,1,3.980709
-1000,1,3.980709
1000,1,3.981709
1000,1,3.981709
1000,1,3.982709
1000,1,3.982709
1000,1,3.982709
1000,1,3.983708
1000,1,3.983708
1000,1,3.984707
-1000,1,3.984707
1000,1,3.984707
1000,1,3.985707
1000,1,3.985707
-1000,1,3.985707
1000,1,3.986706
1000,1,3.986706
1000,1,3.987706
1000,1,3.987706
-1000,1,3.987706
1000,1,3.988705
-1000,1,3.988705
1000,1,3.989705
1000,1,3.989705
-1000,1,3.989705
1000,1,3.990704
-1000,1,3.990704
1000,1,3.991703
-1000,1,3.991703
1000,1,3.991703
1000,1,3.992702
1000,1,3.992702
1000,1,3.993703
-1000,1,3.993703
1000,1,3.993703
-1000,1,3.994702
1000,1,3.994702
1000,1,3.995701
1000,1,3.995701
1000,1,3.995701
1000,1,3.996701
1000,1,3.996701
-1000,1,3.996701
1000,1,3.9977
1000,1,3.9977
1000,1,3.998699
1000,1,3.998699
1000,1,3.998699
1000,1,3.999699
1000,1,3.999699
1000,1,4.000698
1000,1,4.000698
1000,1,4.000698
1000,1,4.001698
-1000,1,4.001698
-1000,1,4.002697
1000,1,4.002697
1000,1,4.002697
1000,1,4.003697
1000,1,4.003697
-1000,1,4.003697
1000,1,4.004696
1000,1,4.004696
1000,1,4.005695
-1000,1,4.005695
1000,1,4.005695
1000,1,4.006695
1000,1,4.006695
1000,1,4.007694
-1000,1,4.007694
1000,1,4.007694
1000,1,4.008693
-1000,1,4.008693
1000,1,4.009693
-1000,1,4.009693
1000,1,4.009693
1000,1,4.010692
1000,1,4.010692
1000,1,4.010692
1000,1,4.011692
-1000,1,4.011692
1000,1,4.012691
1000,1,4.012691
1000,1,4.012691
1000,1,4.013691
1000,1,4.013691
-1000,1,4.01469
-1000,1,4.01469
1000,1,4.01469
1000,1,4.03268
1000,1,4.03268
1000,1,4.03268
1000,1,4.033679
-1000,1,4.033679
1000,1,4.034678
1000,1,4.034678
-1000,1,4.034678
-1000,1,4.035678
1000,1,4.035678
1000,1,4.036677
1000,1,4.036677
1000,1,4.036677
1000,1,4.037677
1000,1,4.037677
1000,1,4.037677
1000,1,4.038676
1000,1,4.038676
1000,1,4.039676
-1000,1,4.039676
1000,1,4.039676
1000,1,4.040675
1000,1,4.040675
1000,1,4.041675
1000,1,4.041675
1000,1,4.041675
1000,1,4.042674
1000,1,4.042674
-1000,1,4.043673
1000,1,4.043673
1000,1,4.043673
1000,1,4.044673
1000,1,4.044673
1000,1,4.045672
1000,1,4.045672
1000,1,4.045672
1000,1,4.046672
1000,1,4.046672
1000,1,4.046672
1000,1,4.047671
1000,1,4.047671
1000,1,4.048671
1000,1,4.048671
1000,1,4.048671
1000,1,4.04967
1000,1,4.04967
1000,1,4.050669
1000,1,4.050669
1000,1,4.050669
1000,1,4.051669
1000,1,4.051669
1000,1,4.052668
1000,1,4.052668
1000,1,4.052668
-1000,1,4.053667
1000,1,4.053667
1000,1,4.053667
-1000,1,4.054667
1000,1,4.054667
1000,1,4.055666
-1000,1,4.055666
-1000,1,4.055666
1000,1,4.056666
1000,1,4.056666
1000,1,4.056666
-1000,1,4.057665
1000,1,4.057665
1000,1,4.058674
1000,1,4.058674
1000,1,4.058674
-1000,1,4.059664
1000,1,4.059664
-1000,1,4.060663
1000,1,4.060663
1000,1,4.060663
1000,1,4.061663
1000,1,4.061663
1000,1,4.062662
1000,1,4.062662
1000,1,4.062662
-1000,1,4.063662
1000,1,4.063662
1000,1,4.063662
1000,1,4.064661
1000,1,4.064661
-1000,1,4.065661
1000,1,4.065661
-1000,1,4.065661
1000,1,4.06666
1000,1,4.06666
1000,1,4.06766
1000,1,4.06766
1000,1,4.06766
1000,1,4.06866
