#{"t_start": 1590694548.7685378, "env_id": "zhedLevel6-v0"}
r,l,t 
-1110,16,97.240037
-1010,4,97.242036
-1000,7,97.247033
-1040,7,97.250031
-980,5,97.25303
-1010,4,97.255028
-1050,10,97.263024
-1080,9,97.267022
-1010,6,97.32299
-1040,7,97.326987
-1000,5,97.330985
-1010,8,97.334982
-980,5,97.33898
-1090,14,97.348974
-1010,6,97.351973
-1110,14,97.358969
-990,4,97.361967
-1070,12,97.370963
-1040,9,97.376959
-1080,13,97.383955
-1020,9,97.39095
-1060,9,97.395948
-980,5,97.399945
-1020,5,97.452915
-1030,10,97.460911
-1050,8,97.465908
-1090,14,97.475902
-1190,24,97.490894
-1060,11,97.49689
-970,4,97.499888
-970,4,97.503886
-1080,11,97.509882
-990,4,97.511881
-980,5,97.514879
-1050,10,97.522875
-1060,9,97.527872
-1140,19,97.590835
-970,4,97.593833
-1080,11,97.60083
-1020,5,97.603828
-1130,16,97.611824
-1010,6,97.615821
-1010,6,97.618819
-1160,21,97.630812
-1040,7,97.635809
-1070,12,97.642805
-1020,7,97.646804
-1050,12,97.654799
-1060,9,97.659796
-1010,6,97.714764
-990,4,97.716763
-1170,24,97.734752
-1030,6,97.73875
-1030,6,97.741749
-1030,8,97.746746
-1040,5,97.749744
-1000,5,97.752742
-1010,4,97.754741
-1120,15,97.761737
-1040,7,97.765735
-1040,9,97.771731
-1010,8,97.777728
-980,5,97.781726
-970,4,97.783724
-1030,6,97.786723
-1010,6,97.79072
-1060,9,97.845689
-1050,10,97.851685
-970,4,97.853684
-980,5,97.856682
-1020,9,97.862679
-1000,5,97.865677
-1070,12,97.873672
-1020,7,97.87867
-1040,7,97.882667
-1040,9,97.888664
-1170,20,97.901656
-1050,6,97.904655
-1050,8,97.909652
-1030,8,97.91365
-1040,7,97.918647
-1030,6,97.921645
-1030,8,97.977612
-1110,12,97.985608
-1010,8,97.991604
-990,4,97.994603
-1030,6,97.997601
-1030,4,97.9996
-1000,7,98.004597
-1070,12,98.011593
-1010,6,98.015591
-990,4,98.018589
-1050,10,98.025585
-1000,5,98.028583
-1010,6,98.031582
-1030,6,98.03458
-1020,5,98.037578
-980,5,98.040576
-1040,11,98.047572
-1040,9,98.052569
-1120,19,98.118532
-990,4,98.121531
-1060,7,98.124528
-1080,11,98.131524
-1060,9,98.136522
-1040,7,98.141519
-990,6,98.145516
-1030,8,98.150513
-1040,9,98.154511
-1020,7,98.158509
-990,4,98.160508
-990,6,98.164506
-1040,5,98.167504
-1050,12,98.175499
-990,4,98.178498
-1090,14,98.239463
-1010,8,98.24346
-1000,5,98.247458
-1030,6,98.251455
-1040,5,98.253454
-1090,12,98.26045
-1140,19,98.275441
-1020,5,98.27844
-1040,9,98.283437
-1070,10,98.288434
-1070,12,98.296429
-1040,11,98.304425
-1030,6,98.307423
-1060,7,98.311421
-1080,11,98.369387
-1020,5,98.372386
-1010,6,98.375384
-1030,8,98.381381
-1040,5,98.384379
-1130,16,98.392375
-1020,5,98.395372
-1010,6,98.39937
-1210,26,98.41836
-1020,5,98.421358
-1090,12,98.427355
-1000,5,98.430352
-1030,8,98.43535
-1140,17,98.445344
-1010,6,98.499312
-1000,5,98.502311
-1020,7,98.506309
-1100,13,98.514304
-1050,12,98.523299
-990,4,98.525298
-1100,17,98.537291
-1070,12,98.547286
-1030,8,98.551283
-1060,9,98.55628
-1030,8,98.561278
-990,4,98.564276
-1060,11,98.570272
-1050,10,98.576269
-1140,17,98.637233
-1050,8,98.641231
-1000,7,98.645229
-1190,24,98.665217
-1020,5,98.668216
-980,5,98.671213
-1010,6,98.674212
-1120,15,98.682207
-1030,6,98.686205
-1040,9,98.691202
-1010,6,98.6952
-1050,6,98.699197
-1030,6,98.702196
-1000,7,98.707193
-1000,5,98.711191
-1140,19,98.775154
-1100,17,98.784149
-1000,7,98.787147
-1020,5,98.790145
-1040,9,98.796142
-1080,15,98.806136
-990,4,98.808135
-990,4,98.811133
-970,4,98.814131
-1050,8,98.819129
-990,4,98.822127
-1050,12,98.830122
-1030,8,98.835119
-1000,5,98.838117
-1050,8,98.893086
-1010,6,98.897084
-1070,10,98.90308
-1010,4,98.906079
-1090,14,98.918072
-1020,7,98.922069
-1020,9,98.928066
-1000,5,98.930065
-1090,14,98.939059
-990,4,98.942058
-1020,9,98.947055
-1130,18,98.958049
-1100,17,98.970042
-1000,5,98.974039
-1020,7,99.030008
-1030,6,99.033006
-1060,9,99.038003
-1050,8,99.043
-980,5,99.045998
-1040,7,99.049996
-1070,10,99.056992
-1040,7,99.06099
-1040,9,99.064987
-1010,4,99.066986
-1020,5,99.070984
-1000,5,99.073982
-1070,12,99.080978
-1010,6,99.084976
-1000,7,99.088974
-1040,9,99.09497
-1030,10,99.101966
-1020,5,99.103965
-1080,13,99.164929
-1020,5,99.167928
-1030,4,99.169927
-1010,6,99.173924
-1020,5,99.176923
-1020,5,99.179921
-1070,14,99.190914
-1020,5,99.194912
-1040,7,99.199909
-1010,6,99.202908
-1020,7,99.208904
-1010,8,99.213901
-1020,9,99.220897
-1080,13,99.229892
-1010,6,99.23389
-1070,14,99.243884
-1030,4,99.298853
-980,5,99.302851
-1040,9,99.307848
-1060,11,99.315843
-1090,14,99.322839
-1120,13,99.329835
-1110,14,99.340829
-980,5,99.343827
-1020,7,99.347825
-1060,9,99.351822
-1070,10,99.358818
-1020,7,99.363816
-1110,14,99.371811
-1030,6,99.374809
-1080,11,99.434774
-1000,5,99.437772
-1080,11,99.443769
-1000,5,99.446768
-1040,5,99.449765
-1030,6,99.453763
-1050,6,99.456761
-1030,8,99.461759
-990,4,99.464757
-1030,8,99.470753
-1020,7,99.474751
-1010,8,99.480747
-1070,12,99.488743
-1030,8,99.49374
-1040,7,99.496739
-980,5,99.499737
-1020,5,99.503735
-1070,14,99.565699
-1010,6,99.569697
-990,4,99.571696
-1080,13,99.58169
-1060,9,99.586687
-1020,7,99.591684
-1010,6,99.594682
-1070,12,99.603677
-1060,7,99.607675
-970,4,99.610673
-1020,7,99.613672
-1060,9,99.619668
-1010,8,99.624665
-1020,7,99.629662
-1090,10,99.634659
-1090,16,99.698622
-1040,7,99.703619
-1040,7,99.706618
-1000,5,99.709616
-1040,7,99.713614
-1000,7,99.718611
-1030,8,99.722609
-1040,11,99.729605
-1010,8,99.734601
-1010,6,99.738599
-1020,5,99.740598
-1000,5,99.743596
-1000,5,99.746595
-1040,7,99.751592
-1080,11,99.757589
-1060,11,99.764584
-1030,8,99.769582
-1020,7,99.773579
-1020,7,99.828548
-1040,7,99.832545
-1080,13,99.838542
-1100,15,99.848536
-1000,5,99.852534
-1030,6,99.856532
-1000,5,99.859529
-990,4,99.861528
-1010,6,99.866526
-1040,5,99.868525
-1010,6,99.872522
-1050,10,99.879519
-980,5,99.882517
-1010,6,99.886514
-1080,15,99.896508
-1020,5,99.899507
-980,5,99.902505
-1000,5,99.905504
-1000,5,99.959472
-1080,13,99.968467
-1090,16,99.978461
-980,5,99.98146
-1020,9,99.988456
-1070,14,99.997451
-1020,5,100.000449
-1060,11,100.007445
-1030,8,100.013441
-970,4,100.01644
-1030,10,100.022436
-1180,21,100.03243
-1050,10,100.091397
-1030,8,100.097393
-1150,20,100.111385
-1000,7,100.117381
-1160,19,100.129374
-1070,12,100.13837
-1110,12,100.143367
-1000,5,100.146365
-990,4,100.149364
-1050,8,100.153361
-1040,7,100.156359
-990,6,100.161356
-1040,9,100.166353
-1040,9,100.222321
-1100,15,100.231316
-1060,9,100.236313
-990,4,100.238312
-1060,7,100.24231
-1030,8,100.248306
-1030,8,100.252304
-1020,5,100.255302
-1010,6,100.258301
-1120,15,100.266296
-1000,5,100.270293
-1060,11,100.279288
-1020,5,100.282286
-1020,7,100.285285
-1070,10,100.291281
-1060,7,100.295279
-1220,25,100.36224
-1030,6,100.366238
-1020,9,100.372235
-1100,11,100.377232
-1060,9,100.382229
-1050,8,100.388226
-1050,10,100.395221
-1040,9,100.400219
-1040,7,100.404217
-1040,9,100.410213
-1000,5,100.413211
-1010,8,100.418209
-1080,11,100.426204
-1040,9,100.482172
-1080,13,100.489168
-1000,7,100.493165
-1010,8,100.498163
-1030,10,100.504159
-1080,15,100.514153
-1040,9,100.52015
-1040,9,100.526147
-1010,4,100.529145
-1010,8,100.534142
-1020,7,100.539139
-1010,4,100.541138
-1020,5,100.544136
-1080,13,100.552132
-1060,9,100.558128
-1050,6,100.612097
-1020,5,100.615095
-1030,6,100.619092
-1010,6,100.622091
-1020,7,100.627088
-1020,7,100.631086
-1060,11,100.639081
-1050,8,100.644078
-1050,8,100.648076
-1000,5,100.651074
-980,5,100.654072
-1030,6,100.657071
-1000,5,100.661068
-1040,7,100.665066
-1040,9,100.669064
-1030,6,100.674061
-1050,8,100.679058
-1070,12,100.686054
-1050,6,100.739024
-1110,14,100.746019
-1060,11,100.754014
-1010,6,100.757013
-1040,9,100.76201
-1010,6,100.766008
-1070,14,100.775002
-1020,5,100.777001
-1010,6,100.780999
-1010,6,100.784997
-1010,4,100.786996
-1070,12,100.793992
-1060,11,100.798989
-1020,7,100.804985
-990,4,100.806984
-1010,4,100.808983
-990,4,100.811981
-990,4,100.81498
-1060,9,100.870948
-1050,12,100.877944
-1040,7,100.881941
-1010,4,100.88494
-1170,20,100.893935
-1000,7,100.898932
-1160,19,100.908926
-1000,5,100.912924
-1110,14,100.922918
-1050,10,100.928915
-1030,6,100.932912
-1000,7,100.93791
-1030,10,100.995876
-1010,6,100.998874
-1000,5,101.001872
-970,4,101.00487
-1050,10,101.010867
-1000,5,101.013865
-990,4,101.016864
-1000,5,101.020862
-1100,15,101.028857
-1030,6,101.031855
-1070,10,101.037852
-1040,7,101.04085
-1010,6,101.044848
-1020,7,101.049845
-1030,4,101.051844
-1010,6,101.054842
-1020,5,101.05784
-1110,14,101.066835
-1140,17,101.125802
-1000,7,101.130798
-1030,6,101.133796
-1130,18,101.147789
-1020,7,101.152786
-1040,7,101.156783
-1060,11,101.163779
-1030,10,101.169776
-1020,5,101.173773
-990,4,101.175772
-1080,9,101.180769
-1080,11,101.185766
-1180,21,101.19676
-1040,7,101.251729
-990,6,101.255726
-1050,10,101.260723
-1010,6,101.264721
-1070,10,101.270717
-1000,5,101.272716
-1000,5,101.275714
-1090,12,101.28271
-1050,10,101.288707
-1030,8,101.294704
-1060,9,101.2997
-1000,5,101.302699
-1050,6,101.305697
-1040,9,101.311694
-1030,10,101.319689
-1040,9,101.324687
-1030,6,101.379655
-1060,11,101.385651
-1010,6,101.388649
-1080,13,101.396645
-1010,6,101.400643
-1030,4,101.403642
-1060,9,101.407639
-1010,6,101.411637
-1000,7,101.416634
-1000,5,101.418633
-1000,5,101.422631
-1050,6,101.425628
-1060,7,101.429626
-1010,8,101.435623
-1030,8,101.44062
-1010,6,101.443618
-1040,9,101.448615
-1050,10,101.506582
-1040,5,101.509581
-1030,6,101.513578
-1080,13,101.520574
-990,6,101.524571
-980,5,101.52757
-1020,9,101.532567
-1030,8,101.536565
-1040,5,101.539563
-1030,6,101.542561
-1050,10,101.547559
-1020,9,101.553555
-1040,9,101.558552
-1050,10,101.566548
-1000,5,101.568546
-1040,9,101.574543
-1030,10,101.581539
-1040,7,101.636507
-1060,7,101.639505
-1020,5,101.643503
-990,4,101.645502
-1030,10,101.652498
-1040,7,101.656495
-1020,5,101.659494
-1080,11,101.666489
-1070,10,101.671488
-990,6,101.674485
-1060,9,101.681481
-1010,6,101.684479
-1020,5,101.687478
-1010,6,101.692476
-1010,8,101.698472
-1060,9,101.703469
-1010,6,101.707466
-1030,10,101.767431
-1040,7,101.77143
-1000,7,101.774428
-1010,6,101.778425
-1020,5,101.781424
-1040,5,101.783423
-1050,10,101.791418
-1070,14,101.801412
-990,6,101.80541
-1070,10,101.811406
-990,6,101.814405
-1050,10,101.8224
-980,5,101.825399
-1000,7,101.830395
-1090,12,101.838391
-1050,8,101.842388
-1000,5,101.845387
-1070,12,101.903354
-970,4,101.906352
-1020,7,101.90935
-1020,5,101.912349
-1010,4,101.914347
-1040,7,101.918345
-1050,8,101.923342
-1160,21,101.937334
-1040,9,101.943331
-1030,4,101.945329
-1030,8,101.951326
-1020,5,101.954324
-1010,8,101.959321
-1020,5,101.96232
-1140,19,101.974313
-1020,7,102.029281
-1050,8,102.033279
-1030,8,102.038276
-1050,8,102.043273
-1020,9,102.050269
-1050,10,102.058264
-1050,8,102.062262
-1030,8,102.068259
-1030,8,102.074255
-1050,10,102.081251
-1020,7,102.085249
-1010,6,102.089247
-970,4,102.091245
-1020,5,102.094244
-1050,10,102.099241
-1030,10,102.106237
-1040,7,102.109235
-1010,4,102.162204
-1010,6,102.166202
-1070,10,102.172199
-1020,9,102.178195
-1030,6,102.182193
-1080,11,102.18919
-1000,5,102.192187
-970,4,102.194186
-1070,12,102.201183
-1150,18,102.214175
-1010,6,102.218173
-1030,6,102.22117
-1030,8,102.225168
-1030,8,102.230166
-1010,8,102.235163
-1040,7,102.23916
-990,6,102.29313
-1020,5,102.296128
-1060,9,102.302125
-1040,7,102.307122
-1020,7,102.31112
-1030,6,102.316116
-1060,7,102.320114
-1050,10,102.325111
-1040,9,102.330108
-1010,6,102.335105
-1000,7,102.339103
-1020,7,102.3441
-1050,8,102.348098
-1090,14,102.358092
-1000,7,102.362089
-1130,16,102.420056
-1030,8,102.425053
-1040,9,102.43105
-1030,6,102.434048
-990,6,102.437046
-1030,6,102.441044
-1010,6,102.444042
-1040,11,102.450039
-1020,7,102.454036
-1040,7,102.458034
-1020,7,102.463031
-1070,10,102.469028
-1030,8,102.473025
-1120,13,102.479022
-1040,7,102.48302
-1050,6,102.486018
-1040,7,102.491015
-1020,5,102.544984
-1020,5,102.547982
-1020,7,102.552979
-970,4,102.555978
-1030,6,102.558976
-1050,8,102.564972
-1050,10,102.570969
-980,5,102.574967
-1060,11,102.582962
-1010,6,102.58596
-1090,10,102.591957
-1000,5,102.594955
-990,4,102.596954
-1050,10,102.60395
-1070,10,102.608947
-1130,16,102.617942
-1030,6,102.62094
-1000,5,102.674909
-1110,14,102.681905
-1040,9,102.686902
-1100,15,102.696897
-980,5,102.699895
-1040,9,102.705891
-1030,8,102.710889
-1070,8,102.714886
-1020,7,102.718884
-1140,15,102.726879
-1100,15,102.735874
-1040,11,102.741871
-1010,6,102.746868
-1110,14,102.804835
-1100,11,102.810832
-1000,5,102.814829
-1010,6,102.818827
-1000,5,102.821825
-1040,7,102.825823
-990,4,102.828821
-1020,5,102.83182
-970,4,102.833818
-1020,5,102.836816
-1010,4,102.838816
-1090,10,102.844812
-1000,7,102.849809
-1020,7,102.854806
-980,5,102.857804
-1060,7,102.861802
-1060,11,102.868798
-1040,9,102.873795
-1050,12,102.931761
-1070,12,102.939757
-1130,18,102.952749
-1030,8,102.957746
-1020,5,102.960745
-1140,19,102.970739
-990,4,102.973737
-1020,5,102.976736
-1040,11,102.983732
-1050,8,102.988729
-1070,10,102.994725
-1040,7,102.998723
-1000,5,103.001721
-1030,6,103.004719
-1020,7,103.059688
-1000,5,103.063686
-1040,7,103.067683
-1050,10,103.072681
-1020,7,103.076679
-1050,10,103.083674
-990,6,103.087672
-1130,14,103.095667
-1030,6,103.097666
-1050,10,103.103662
-1080,11,103.110658
-1020,5,103.112657
-1020,5,103.115655
-1050,6,103.119653
-1040,9,103.12565
-1040,7,103.129648
-970,4,103.132646
-1110,14,103.190613
-1030,6,103.194611
-1060,11,103.200608
-1020,7,103.204605
-1070,8,103.208602
-1060,7,103.211601
-1030,8,103.216598
-980,5,103.219597
-1010,8,103.223594
-1060,9,103.228591
-1050,8,103.234587
-1020,7,103.238585
-1050,10,103.245582
-1070,10,103.251578
-1030,6,103.254576
-1010,8,103.310544
-1060,11,103.31754
-1130,16,103.325536
-1070,10,103.330532
-1080,13,103.338528
-1040,7,103.342525
-1020,7,103.347522
-990,6,103.35152
-1050,8,103.355518
-1000,5,103.359515
-1040,9,103.365512
-1060,11,103.370509
-1040,7,103.374507
-1050,8,103.378505
-1020,5,103.381503
-990,4,103.434473
-1030,4,103.436471
-1020,7,103.440469
-1070,10,103.446466
-1060,13,103.454461
-1070,10,103.459458
-980,5,103.462457
-1040,7,103.465454
-1020,7,103.469452
-1020,7,103.474449
-1040,11,103.481446
-1010,6,103.485443
-1150,20,103.498436
-1150,18,103.50843
-1140,17,103.568395
-990,6,103.572393
-1030,8,103.576391
-1010,8,103.582387
-1020,7,103.586385
-1000,5,103.589383
-1100,15,103.598378
-1000,5,103.601376
-1110,16,103.609372
-1030,6,103.613369
-970,4,103.615368
-1120,17,103.624363
-1020,5,103.627361
-1050,8,103.633358
-980,5,103.688326
-1000,7,103.693323
-1030,8,103.69932
-1130,16,103.707315
-1060,7,103.711313
-1010,4,103.713312
-1010,6,103.717309
-1050,10,103.724305
-1080,11,103.730302
-970,4,103.7333
-1060,7,103.737298
-1050,12,103.744294
-1000,7,103.749291
-990,6,103.753289
-1200,21,103.765282
-1060,11,103.82125
-1020,5,103.824248
-1070,12,103.832243
-1000,5,103.835242
-1090,10,103.840239
-1020,5,103.843237
-970,4,103.845236
-1060,9,103.851233
-1020,7,103.85523
-990,4,103.857229
-1060,9,103.862226
-1030,8,103.868222
-1130,16,103.877217
-1010,4,103.87922
-1120,17,103.89021
-1010,4,103.943179
-1020,9,103.950176
-1030,8,103.954173
-1070,12,103.96017
-1020,5,103.963168
-1070,8,103.967166
-1030,6,103.970165
-1040,7,103.974162
-1060,11,103.981158
-1000,5,103.984157
-1120,15,103.992152
-1010,6,103.99515
-1090,14,104.004145
-1010,8,104.010141
-1040,9,104.015138
-1070,12,104.074104
-1010,8,104.079101
-1050,12,104.086097
-980,5,104.089095
-1060,9,104.094092
-1000,5,104.098091
-1060,11,104.104087
-1110,12,104.110084
-1060,9,104.115081
-1100,15,104.123076
-1020,9,104.129072
-990,6,104.13307
-1020,5,104.136068
-1030,8,104.140066
-1000,5,104.142065
-1040,7,104.197034
-1050,6,104.200032
-1020,7,104.20403
-990,4,104.207028
-1150,20,104.218021
-980,5,104.22102
-1020,7,104.225018
-1020,5,104.228016
-1020,5,104.231014
-1030,8,104.236012
-1020,7,104.242008
-1030,6,104.245006
-1020,5,104.248004
-1010,6,104.251003
-1000,5,104.254001
-1040,9,104.260997
-1020,5,104.263995
-1080,9,104.268993
-1090,14,104.326959
-1050,8,104.330956
-980,5,104.334954
-1030,8,104.339952
-1000,5,104.34395
-970,4,104.345948
-1010,6,104.349946
-990,4,104.351944
-1020,7,104.355942
-1020,7,104.35994
-1010,6,104.362938
-1050,8,104.366936
-1020,7,104.370933
-1030,8,104.37693
-1020,9,104.381927
-1090,14,104.390922
-1110,16,104.451886
-1000,5,104.454885
-1030,10,104.460881
-990,4,104.46288
-1030,10,104.468877
-990,4,104.471875
-1050,10,104.478871
-1020,7,104.482869
-1090,12,104.488865
-1320,35,104.505855
-1130,20,104.520847
-1040,11,104.578814
-1020,5,104.581812
-1060,11,104.587808
-1100,15,104.595804
-1020,5,104.598802
-1060,13,104.607797
-1040,7,104.610795
-980,5,104.613793
-1020,5,104.616792
-1040,9,104.623788
-1080,13,104.629784
-1040,7,104.633782
-1020,5,104.635781
-1040,9,104.640778
-1010,4,104.642776
-1170,22,104.70674
-1090,12,104.712736
-1130,18,104.722731
-1060,9,104.727728
-1100,13,104.736723
-1050,10,104.744718
-1060,11,104.751715
-1060,11,104.758711
-1020,5,104.761709
-1130,18,104.772702
-1050,10,104.827671
-1070,10,104.832668
-1080,13,104.839664
-1070,12,104.847659
-1030,6,104.851657
-1130,14,104.858653
-1030,6,104.86265
-1020,5,104.865649
-1070,12,104.874644
-1130,18,104.883639
-1120,15,104.892633
-1010,6,104.895632
-1030,8,104.900629
-1030,6,104.955597
-1240,25,104.968589
-1030,8,104.972587
-1050,6,104.976584
-1010,8,104.983581
-990,4,104.985579
-1020,7,104.989578
-1050,10,104.997573
-1000,5,105.000571
-1000,5,105.003569
-1080,11,105.009566
-1030,6,105.013563
-980,5,105.016562
-1000,5,105.01956
-1010,4,105.021559
-990,4,105.024557
-1080,11,105.080525
-1160,17,105.08952
-1040,7,105.093518
-1080,11,105.098515
-1070,10,105.103512
-1020,5,105.10651
-1030,8,105.112507
-990,6,105.116504
-1030,8,105.121501
-1020,7,105.1245
-1080,13,105.131495
-1000,5,105.135493
-1030,8,105.14049
-1030,10,105.146487
-1090,14,105.205453
-1040,7,105.209451
-990,4,105.21145
-990,4,105.214448
-1030,8,105.220444
-1040,7,105.224442
-1100,13,105.230439
-990,6,105.235436
-1010,4,105.237435
-1000,5,105.240433
-1060,9,105.24543
-1090,14,105.252426
-1080,13,105.261421
-1040,7,105.266418
-1020,9,105.272415
-980,5,105.275413
-970,4,105.278411
-1000,5,105.281409
-1010,4,105.334379
-1010,4,105.336378
-1120,17,105.346372
-1070,10,105.353368
-1020,9,105.358365
-1020,7,105.362363
-1140,17,105.372357
-990,4,105.375355
-1070,10,105.381352
-1060,7,105.38535
-970,4,105.387349
-1030,6,105.390347
-1020,5,105.394345
-1020,7,105.397343
-1020,5,105.40134
-990,6,105.405338
-1040,7,105.409336
-1010,6,105.466303
-1020,5,105.468302
-1120,15,105.479295
-1080,15,105.487291
-990,4,105.48929
-1100,13,105.498284
-1080,9,105.502282
-1050,10,105.508279
-1050,10,105.514275
-1130,16,105.525269
-1020,7,105.530266
-1030,8,105.535263
-1030,4,105.537262
-1010,4,105.539261
-1120,17,105.599226
-1060,11,105.605223
-1040,7,105.609221
-990,6,105.613218
-1020,5,105.615217
-990,6,105.619215
-1010,6,105.623213
-1030,8,105.62821
-1010,8,105.633207
-1020,5,105.636205
-1010,6,105.639204
-1130,14,105.646199
-1020,7,105.651196
-1130,18,105.665189
-1000,7,105.670186
-1000,5,105.725154
-1000,5,105.728152
-1030,6,105.73215
-1010,6,105.736148
-1030,6,105.739146
-1020,7,105.744143
-1060,11,105.751139
-1060,9,105.758135
-990,4,105.760134
-1030,6,105.763132
-1040,9,105.769129
-1010,4,105.772127
-1060,9,105.776125
-1010,6,105.780123
-1030,10,105.786119
-1170,22,105.798112
-1040,7,105.85408
-1090,12,105.863074
-1060,9,105.867073
-1050,6,105.870071
-1010,6,105.874068
-1020,5,105.877067
-1020,7,105.882064
-1040,9,105.887061
-1020,5,105.890059
-1000,5,105.893058
-1100,13,105.901053
-1060,13,105.910048
-1020,5,105.913046
-1090,16,105.922041
-980,5,105.926038
-1020,9,105.983006
-970,4,105.985004
-1000,7,105.989002
-1030,6,105.992
-1050,8,105.996998
-1090,10,106.001995
-1010,6,106.004993
-1020,7,106.00899
-1140,17,106.018985
-1020,5,106.020983
-990,4,106.022982
-1060,11,106.030978
-1060,7,106.033976
-1080,11,106.040972
-1050,10,106.046968
-1020,9,106.051965
-1030,8,106.108933
-1000,5,106.111932
-1000,5,106.115929
-1030,4,106.117928
-1050,8,106.122925
-1060,9,106.127923
-1050,8,106.131921
-1000,5,106.135918
-1010,6,106.138916
-1010,6,106.142914
-970,4,106.144912
-1050,8,106.150909
-1090,12,106.156906
-1010,6,106.159904
-1010,6,106.163902
-1000,7,106.168899
-1070,8,106.172896
-1020,5,106.174895
-1020,7,106.179892
-1030,6,106.181891
-1050,10,106.237859
-1010,8,106.244855
-1050,10,106.249852
-1020,9,106.256848
-1000,5,106.258847
-1020,7,106.263844
-1030,10,106.27184
-1000,5,106.274837
-970,4,106.277836
-1070,10,106.282833
-1010,4,106.285831
-990,4,106.28783
-1090,10,106.292828
-1020,5,106.294826
-1000,5,106.297825
-1030,10,106.304821
-1020,5,106.307819
-1020,5,106.310817
-1040,7,106.365785
-1060,9,106.370783
-1060,11,106.377779
-1050,10,106.382776
-1180,19,106.39177
-1030,8,106.396767
-1050,10,106.402764
-1060,9,106.407761
-990,4,106.40976
-1050,10,106.416756
-1010,4,106.419754
-1020,7,106.423752
-1110,16,106.431747
-1170,22,106.495711
-1050,8,106.499708
-1030,8,106.505705
-1130,20,106.520696
-1100,15,106.529691
-1060,9,106.534688
-1080,11,106.540684
-1020,5,106.543684
-1060,9,106.547681
-1020,5,106.550679
-990,6,106.555676
-1000,5,106.557675
-1000,5,106.560673
-1080,9,106.616641
-1050,6,106.619639
-980,5,106.622637
-1050,10,106.628634
-1130,18,106.638628
-990,4,106.640627
-980,5,106.644624
-1140,17,106.654619
-1010,4,106.657617
-990,4,106.659616
-1000,5,106.662614
-1090,12,106.66961
-1040,7,106.673608
-1020,7,106.676606
-1010,8,106.682603
-1080,13,106.689599
-1010,4,106.743568
-1010,8,106.748566
-1050,8,106.753562
-1040,11,106.760558
-1040,7,106.764556
-1000,5,106.767554
-1090,14,106.77455
-1010,6,106.778548
-1010,4,106.780547
-1010,8,106.786543
-1030,6,106.789541
-1020,5,106.79154
-1060,9,106.797537
-1050,8,106.801535
-1080,11,106.80953
-1080,9,106.813528
-990,6,106.868496
-1020,7,106.872494
-1030,8,106.87849
-1020,7,106.883488
-1000,5,106.886486
-1060,7,106.890483
-1130,14,106.898479
-1040,9,106.903476
-1060,7,106.907473
-1090,14,106.915469
-1040,7,106.920466
-970,4,106.922465
-1040,5,106.925464
-1060,13,106.933459
-1080,9,106.938456
-980,5,106.941454
-1020,5,106.944453
-1060,9,106.99942
-1020,7,107.004417
-1030,6,107.007416
-1100,11,107.013413
-1160,19,107.026405
-1050,6,107.029403
-1020,7,107.033401
-1040,9,107.038398
-1050,8,107.043395
-1050,8,107.048392
-1030,8,107.053389
-1020,5,107.056388
-1030,8,107.060385
-1030,10,107.06938
-1040,5,107.072378
-1060,9,107.128346
-1000,5,107.132344
-990,6,107.136342
-1040,7,107.140339
-1050,6,107.143338
-1020,5,107.146337
-990,4,107.148335
-1020,7,107.152332
-1050,8,107.15633
-1090,10,107.162327
-980,5,107.165325
-1070,10,107.170322
-1040,7,107.17432
-1020,5,107.176319
-1030,6,107.180316
-1040,7,107.184314
-1020,5,107.187312
-990,6,107.19131
-1040,7,107.194308
-1070,10,107.252275
-1020,9,107.257272
-1060,7,107.26127
-1000,5,107.265268
-1020,9,107.272264
-1020,7,107.276262
-990,4,107.279259
-1040,9,107.284257
-1030,6,107.287255
-1050,10,107.294251
-1060,7,107.298249
-1100,11,107.303246
-1070,10,107.308243
-1000,7,107.31224
-1050,8,107.317238
-1010,4,107.319237
-1020,9,107.325233
-1040,9,107.381201
-1030,8,107.387197
-1010,4,107.389196
-1050,8,107.394193
-1050,8,107.399191
-1020,5,107.402189
-1020,5,107.405187
-1080,13,107.412183
-1020,5,107.415182
-980,5,107.41818
-1120,13,107.425176
-1050,12,107.433171
-1080,13,107.441166
-1250,30,107.508128
-1000,5,107.511126
-990,6,107.516123
-1050,10,107.52212
-1050,6,107.525118
-1010,6,107.530115
-1040,11,107.538111
-1020,9,107.545106
-1060,9,107.550104
-1130,20,107.565095
-1000,7,107.570092
-1040,11,107.577088
-1110,14,107.584084
-1000,5,107.588082
-1000,7,107.64405
-1020,7,107.648048
-1020,7,107.652045
-1000,5,107.656043
-1000,5,107.658042
-1020,5,107.66104
-1090,12,107.668036
-1070,10,107.675032
-970,4,107.67803
-1010,6,107.682028
-1030,6,107.685026
-1020,5,107.688025
-1000,5,107.690023
-1000,7,107.69502
-1050,8,107.700017
-1060,11,107.707013
-1080,13,107.715008
-990,6,107.720006
-1010,4,107.772975
-1070,12,107.779971
-1100,17,107.792964
-1150,20,107.808955
-1110,12,107.814951
-1010,6,107.818949
-1000,5,107.821947
-1060,9,107.826944
-1040,7,107.830943
-1020,7,107.835939
-990,4,107.837938
-1190,22,107.855928
-1040,9,107.912895
-1000,7,107.917892
-990,4,107.919891
-1050,10,107.925888
-990,6,107.929885
-1070,10,107.936881
-1090,12,107.944877
-1010,6,107.948874
-1000,5,107.950873
-1010,6,107.954871
-1100,15,107.962866
