#{"t_start": 1590690218.4706721, "env_id": "zhedLevel6-v0"}
r,l,t
-1750,80,1769.197807
-5530,458,1769.704516
-1700,77,1769.809456
-1020,7,1769.814453
-3250,228,1770.02633
-1400,43,1770.050317
-1810,88,1770.16625
-4730,376,1770.535038
-2080,113,1770.602998
-1040,9,1770.608995
-6130,516,1771.161677
-1280,31,1771.177668
-7160,621,1771.738345
-9930,898,1772.538884
-2950,200,1772.750762
-6450,550,1773.228487
-4020,309,1773.616264
-4320,335,1773.939079
-2900,195,1774.136965
-1590,66,1774.2499
-2760,179,1774.407809
-1240,29,1774.426798
-1010,6,1774.430796
-1730,78,1774.529738
-10580,965,1775.594127
-1250,26,1775.664086
-2340,137,1775.794011
-6010,504,1776.302719
-2490,156,1776.468623
-2430,146,1776.600547
-16600,1565,1778.107679
-2590,164,1778.238604
-3540,259,1778.487461
-6490,552,1779.059132
-12980,1205,1780.408356
-1530,60,1780.500303
-1220,25,1780.514295
-6620,567,1780.999015
-1350,42,1781.088964
-2160,123,1781.230882
-1040,9,1781.236879
-1770,82,1781.301841
-1640,67,1781.413777
-1160,19,1781.42477
-1360,39,1781.456752
-2630,168,1781.655638
-1350,38,1781.677625
-1500,55,1781.704609
-1110,18,1781.716602
-1040,11,1781.776568
-1020,7,1781.779566
-1010,4,1781.782565
-1360,41,1781.802553
-1990,102,1781.937476
-4290,334,1782.226309
-3650,268,1782.471168
-2620,167,1782.657061
-2620,165,1782.813971
-1310,36,1782.841955
-1420,47,1782.916912
-7390,644,1783.49258
-5500,455,1783.999289
-2140,121,1784.135211
-1580,63,1784.227158
-1690,74,1784.286124
-1020,7,1784.291121
-5750,480,1784.88378
-1090,14,1784.893775
-1020,7,1784.898772
-4460,353,1785.310534
-1190,24,1785.327524
-1510,56,1785.42247
-1320,37,1785.448455
-1800,87,1785.556393
-5230,426,1785.947168
-1370,44,1785.97715
-1110,18,1785.989143
-1750,80,1786.099081
-1060,11,1786.105077
-2350,138,1786.238001
-2130,120,1786.398907
-2920,197,1786.613784
-1210,26,1786.631774
-2340,137,1786.764697
-3610,266,1786.998563
-4080,315,1787.331371
-4430,350,1787.729142
-1110,12,1787.736138
-1380,45,1787.81909
-4580,361,1788.136907
-1400,47,1788.223858
-1550,60,1788.25384
-1410,46,1788.330796
-3720,277,1788.599641
-1650,70,1788.646614
-2130,118,1788.791531
-3300,235,1789.033392
-1980,105,1789.161318
-1090,14,1789.170313
-8070,712,1789.899893
-1030,8,1789.903891
-1040,9,1789.909888
-1320,37,1789.934873
-2230,128,1790.073793
-2270,134,1790.223707
-2060,113,1790.331644
-1470,52,1790.35663
-2110,118,1790.483557
-1620,65,1790.580501
-3180,221,1790.789382
-1910,98,1790.860341
-2310,136,1791.007255
-7770,684,1791.81579
-1690,76,1791.871758
-136260,13531,1805.981638
-1260,29,1805.998628
-1480,53,1806.077583
-2530,158,1806.245486
-1240,31,1806.268472
-1340,41,1806.296456
-2610,168,1806.547312
-1450,52,1806.583291
-1290,34,1806.602281
-5060,411,1807.042027
-1500,55,1807.084003
-1730,78,1807.181947
-1130,20,1807.194939
-1030,8,1807.200936
-2770,180,1807.338856
-2530,156,1807.540741
-3890,294,1807.887541
-3210,228,1808.193365
-2470,152,1808.335283
-1270,32,1808.360269
-2350,140,1808.4802
-3960,301,1808.864978
-8870,792,1809.566574
-2380,145,1809.722485
-2170,124,1809.864403
-13210,1226,1811.012742
-65070,6412,1817.171198
-2580,165,1817.356092
-1490,54,1817.399067
-65580,6463,1823.650469
-1070,14,1823.661463
-1510,56,1823.699441
-1040,11,1823.707436
-1450,52,1823.795385
-1280,35,1823.818372
-4660,371,1824.154179
-990,6,1824.158176
-1410,46,1824.186161
-1160,21,1824.201152
-5850,490,1824.681875
-3520,257,1824.911743
-133830,13288,1839.538325
-1100,15,1839.549319
-1530,58,1839.638268
-2500,155,1839.769192
-1080,13,1839.776188
-1000,7,1839.781186
-41820,4087,1844.2736
-1600,65,1844.320573
-1170,24,1844.389534
-1300,35,1844.418517
-1210,28,1844.438505
-1720,77,1844.536449
-18360,1741,1846.419365
-1060,11,1846.426362
-1040,11,1846.484329
-22390,2144,1848.805992
-2330,138,1848.931919
-1010,6,1848.934918
-1840,91,1849.049852
-1090,16,1849.061845
-2330,138,1849.214757
-1200,27,1849.284716
-1000,7,1849.289713
-4400,343,1849.563555
-1050,10,1849.569552
-2740,179,1849.760442
-1040,9,1849.76644
-2340,139,1849.914354
-1300,37,1849.93834
-1220,29,1849.959328
-1370,44,1850.04228
-2340,141,1850.192194
-1310,38,1850.219179
-1390,46,1850.305129
-1130,18,1850.316123
-2430,148,1850.499017
-2280,135,1850.648931
-2530,158,1850.795847
-3950,300,1851.0497
-1020,9,1851.107667
-1200,27,1851.127656
-2270,134,1851.27657
-1110,18,1851.289562
-1470,54,1851.32854
-1230,30,1851.402497
-1140,21,1851.416489
-8200,725,1852.136075
-10760,981,1853.234443
-1130,20,1853.248435
-10490,952,1854.276844
-1700,73,1854.315822
-1360,43,1854.398773
-1650,72,1854.450743
-1620,69,1854.536694
-3500,257,1854.80454
-16340,1539,1856.498564
-1080,15,1856.509558
-1360,43,1856.54054
-1890,96,1856.660471
-2920,197,1856.856358
-3290,234,1857.072234
-2660,171,1857.311097
-1080,15,1857.319093
-1990,104,1857.460011
-2690,176,1857.633912
-2940,199,1857.805812
-1810,88,1857.912751
-6160,523,1858.585364
-2090,116,1858.715289
-3610,268,1859.002124
-4460,351,1859.369913
-4320,337,1859.727706
-6430,550,1860.309372
180,89,1860.442295
-3020,205,1860.603202
-1140,19,1860.615196
-3230,228,1860.877045
-114480,11353,1873.415829
-1250,30,1873.439815
-1230,28,1873.454807
-4590,364,1873.869567
-1090,16,1873.881561
-1150,20,1873.893554
-2200,127,1874.036471
-2810,186,1874.24835
-1700,77,1874.304317
-1400,47,1874.392267
-13840,1289,1875.825442
-1650,72,1875.877412
-1470,54,1875.971358
-2250,130,1876.128268
-2660,171,1876.265189
-3190,224,1876.567015
-5720,479,1877.134688
-3590,266,1877.437515
-1070,14,1877.446509
-4130,320,1877.784314
-2270,134,1877.935228
-4260,333,1878.34899
-1350,42,1878.369978
-3500,257,1878.668805
-1640,69,1878.773745
-3890,294,1879.056582
-6620,569,1879.603268
-1810,88,1879.668231
-1530,60,1879.751183
-1400,47,1879.784163
-1950,102,1879.913089
-10160,923,1880.962486
-2220,129,1881.1104
-4830,386,1881.477189
-8340,737,1882.196775
-1340,41,1882.216764
-2880,195,1882.464621
-1900,97,1882.586551
-2250,132,1882.713478
-1690,74,1882.754455
-4920,399,1883.166217
-3680,275,1883.471042
-1420,49,1883.547997
-1680,75,1883.584976
-5010,406,1884.075694
-2700,177,1884.284574
-10410,946,1885.166066
-1100,17,1885.226032
-3990,306,1885.510867
-1270,34,1885.528857
-1030,10,1885.533854
-1780,83,1885.648788
-17790,1686,1887.31483
-4490,356,1887.719596
-24390,2346,1890.118216
-1680,75,1890.225156
-970,4,1890.227154
-1820,87,1890.304109
-1470,52,1890.399055
-5820,487,1890.868784
-1290,36,1890.894769
-3170,222,1891.107647
-2020,109,1891.233574
-1350,38,1891.254563
-1670,72,1891.295538
-1320,39,1891.375493
-1640,69,1891.424464
-2060,111,1891.539398
-30460,2953,1894.41974
-1130,20,1894.434732
-2160,123,1894.546667
-14610,1364,1896.084783
-1370,44,1896.10677
-2440,151,1896.268676
-8170,724,1897.231122
-1190,26,1897.247113
-3160,223,1897.499968
-1140,21,1897.510962
-1830,90,1897.627894
-3520,257,1897.933719
-6760,581,1898.681288
-1150,22,1898.697279
-1200,27,1898.719266
-46330,4538,1903.696401
-1340,39,1903.76836
-2170,122,1903.909279
-1110,18,1903.918274
-3350,240,1904.228096
-990,6,1904.232093
-1330,40,1904.261076
-1130,18,1904.274069
-8580,763,1904.954677
-1200,27,1904.973667
-1050,12,1904.982661
-1040,11,1904.989657
-1270,34,1905.066613
-1630,70,1905.127578
-1050,12,1905.136573
-3230,228,1905.407417
-1510,58,1905.501363
-1230,30,1905.521352
-3970,302,1905.791196
-1030,10,1905.798192
-980,5,1905.80119
-1200,25,1905.865154
-3040,209,1906.077032
-1100,15,1906.088026
-1950,100,1906.219949
-4020,305,1906.484797
-5400,447,1906.995504
-1100,15,1907.004498
-1560,63,1907.08745
-2200,127,1907.201385
-3490,256,1907.477226
-5310,438,1908.021912
1000,7,1908.027909
-1040,11,1908.032906
-1040,9,1908.040902
-1630,70,1908.134847
-2460,153,1908.272768
-3880,293,1908.620568
-1190,26,1908.638558
-1510,58,1908.732503
-1170,24,1908.750493
-1550,60,1908.786472
-1510,56,1908.865427
-2180,123,1908.990355
-1010,8,1908.996352
-3570,262,1909.256202
-2960,203,1909.519051
-2430,150,1909.705944
-1270,34,1909.733927
-1180,23,1909.74592
-1530,58,1909.825874
-1900,97,1909.911824
-2610,166,1910.114708
-2540,161,1910.308596
-6590,564,1910.853283
-1040,11,1910.861279
-2350,142,1911.095144
-2480,153,1911.25805
-1690,74,1911.312019
-5230,428,1911.898681
-4830,388,1912.394396
-6790,584,1913.115981
-1090,12,1913.121978
-1870,92,1913.252902
-1290,36,1913.278887
-3400,247,1913.6027
-1130,20,1913.612695
-1100,17,1913.678657
-1150,20,1913.694648
-1010,8,1913.700644
-1440,49,1913.730627
-990,6,1913.733626
-2550,162,1913.980483
-2170,124,1914.09042
-1060,13,1914.148386
-1260,33,1914.165377
-1950,102,1914.311293
-1040,11,1914.31629
-1100,15,1914.329283
-1230,30,1914.35027
-1010,8,1914.354268
-1080,15,1914.365262
-2820,189,1914.577141
-1160,21,1914.59513
-1200,27,1914.617117
-1020,9,1914.622115
-1050,12,1914.629111
-5140,421,1915.076852
-980,5,1915.07985
-990,6,1915.082849
-1920,97,1915.152808
-1010,6,1915.156806
-1040,11,1915.213775
-1040,9,1915.21977
-980,5,1915.222768
-1810,86,1915.290729
-8230,730,1916.017312
-1580,63,1916.118253
-1030,10,1916.12525
-1040,11,1916.131246
-2330,138,1916.284157
-1020,9,1916.290154
-1520,59,1916.330131
-1010,8,1916.335128
-66630,6568,1922.698466
-1230,30,1922.719454
-14700,1375,1924.040694
-4140,319,1924.365507
-1840,87,1924.461451
-1030,10,1924.468448
-1010,8,1924.472445
-1030,10,1924.479441
-1080,13,1924.486437
-2860,191,1924.7233
-1220,27,1924.739291
-1150,22,1924.752284
-1040,9,1924.75928
-1170,24,1924.773272
-1030,8,1924.777269
-2210,128,1924.902198
-1180,25,1924.975155
-1430,48,1925.008137
-1840,87,1925.104081
-990,6,1925.10708
-1020,7,1925.113076
-990,6,1925.118073
-1980,103,1925.241003
-1050,12,1925.249997
-2180,121,1925.385919
-4250,330,1925.689745
-1110,18,1925.703737
-1020,7,1925.706735
-1240,31,1925.776695
-1020,9,1925.783691
-1020,9,1925.790687
-1170,24,1925.810675
-970,4,1925.813673
-1010,6,1925.817671
-1010,8,1925.822668
-1120,19,1925.834661
-1050,12,1925.843657
-1210,28,1925.918613
-1130,20,1925.929606
-980,5,1925.933604
-1040,11,1925.939601
-7050,610,1926.622208
-1010,8,1926.627205
-1220,29,1926.647194
-990,6,1926.651191
-1210,26,1926.672179
-1010,8,1926.678175
-1020,7,1926.684172
-1010,8,1926.690169
-990,6,1926.693167
-1030,10,1926.699164
-1230,30,1926.769124
-1010,8,1926.773121
-1010,6,1926.778118
-1000,7,1926.781116
-1050,12,1926.788113
-1040,11,1926.796108
-1050,10,1926.803103
-1000,5,1926.806102
-1600,65,1926.889055
-1650,68,1926.922035
-990,6,1926.925034
-1240,31,1926.946021
-1000,7,1926.950019
-1130,18,1927.015981
-990,6,1927.019979
-980,5,1927.022977
-1000,7,1927.027974
-1020,9,1927.03497
-1000,5,1927.038968
-1000,7,1927.042965
-1000,7,1927.046963
-970,4,1927.048962
-1000,7,1927.05296
-1050,12,1927.058956
-1000,7,1927.063953
-1160,21,1927.079944
-990,6,1927.082942
-1040,11,1927.141909
-980,5,1927.145906
-1030,10,1927.151903
-1030,10,1927.159898
-1050,12,1927.168893
-1000,7,1927.17389
-1000,7,1927.177888
-1910,98,1927.29582
-1650,72,1927.344792
-1030,10,1927.351788
-1030,8,1927.355785
-1100,17,1927.41775
-1000,7,1927.421748
-980,5,1927.424746
-980,5,1927.427744
-1860,93,1927.490708
-1030,10,1927.495705
-970,4,1927.498703
-1020,9,1927.557669
-1350,40,1927.579657
-1030,10,1927.588651
-980,5,1927.59065
-980,5,1927.594648
-1260,33,1927.613637
-970,4,1927.616635
-2810,188,1927.826514
-1010,8,1927.832511
-1010,8,1927.836509
-1090,16,1927.849501
-1040,11,1927.856497
-1190,26,1927.871489
-980,5,1927.874487
-1000,7,1927.878485
-1070,14,1927.93845
-980,5,1927.941448
-990,6,1927.944447
-1240,31,1927.961437
-980,5,1927.965435
-990,6,1927.969432
-1000,7,1927.97343
-1030,10,1927.979427
-970,4,1927.981426
-1050,12,1927.990421
-1040,11,1927.997416
-1820,87,1928.092362
-2680,173,1928.242275
-980,5,1928.246273
-1010,8,1928.250271
-1010,8,1928.256267
-980,5,1928.311236
-1040,11,1928.318231
-1080,15,1928.329225
-1020,7,1928.335222
-970,4,1928.337221
-1040,11,1928.345216
-1040,11,1928.353211
-980,5,1928.35621
-1430,50,1928.384193
-1290,36,1928.456153
-1030,10,1928.463149
-1000,7,1928.468145
-1260,33,1928.487135
-2210,128,1928.612063
-1010,6,1928.61706
-1020,9,1928.623057
-1020,9,1928.629053
-1050,12,1928.640047
-1070,14,1928.649041
-990,6,1928.706009
-1070,14,1928.716003
-1000,7,1928.720001
-1020,7,1928.723999
-1060,13,1928.732994
-1370,44,1928.759978
-1180,23,1928.77297
-1040,11,1928.778967
-1010,8,1928.835934
-1010,8,1928.840931
-1020,9,1928.847927
-970,4,1928.849926
-990,6,1928.853924
-1340,39,1928.881908
-1400,47,1928.908892
-1020,9,1928.913889
-990,6,1928.968857
-980,5,1928.972855
-1000,7,1928.978852
-1000,7,1928.983848
-1010,8,1928.988845
-1190,26,1929.005836
-1060,13,1929.013831
-970,4,1929.016829
-970,4,1929.019828
-1030,10,1929.026824
-990,6,1929.030821
-970,4,1929.03282
-970,4,1929.034819
-970,4,1929.037817
-970,4,1929.040816
-970,4,1929.043814
-990,4,1929.045812
-980,5,1929.04981
-1740,81,1929.146755
-1030,10,1929.152752
-1020,9,1929.157748
-1600,65,1929.240701
-1740,81,1929.287674
-1020,9,1929.291672
-2110,118,1929.409603
-1010,8,1929.4156
-980,5,1929.418598
-970,4,1929.420597
-980,5,1929.475566
-1050,12,1929.482562
-1100,15,1929.495554
-990,6,1929.498552
-1110,16,1929.506547
-2570,162,1929.647467
-97300,9635,1940.247366
-1050,12,1940.305333
-970,4,1940.308331
-980,5,1940.311329
-1270,34,1940.335315
-1130,20,1940.349307
-2050,112,1940.464241
-1750,82,1940.562186
-1110,18,1940.574179
-1920,97,1940.629147
-980,5,1940.632145
-1020,9,1940.689112
-8740,779,1941.437681
-1060,13,1941.447676
-1030,10,1941.454671
-980,5,1941.458669
-1040,11,1941.463668
-1100,17,1941.476659
-1140,21,1941.490651
-1100,17,1941.500645
-14280,1333,1942.996784
-1040,11,1943.00378
-970,4,1943.006778
-1120,19,1943.019771
-1890,96,1943.12571
-1020,9,1943.131706
-3210,226,1943.361574
-980,5,1943.363573
-1010,8,1943.36957
-1130,18,1943.383561
-980,5,1943.38656
-1010,8,1943.391557
-1180,25,1943.405549
-1860,93,1943.510489
-1040,11,1943.518484
-1100,17,1943.527479
-1010,8,1943.533475
-990,6,1943.537473
-980,5,1943.540471
-1020,9,1943.546468
-1060,13,1943.556462
-1600,65,1943.644411
-1000,7,1943.650408
-1170,22,1943.6644
-1080,15,1943.673395
-980,5,1943.676393
-1010,8,1943.68139
-1010,8,1943.686387
-98120,9717,1954.394225
-1010,8,1954.399222
-3920,297,1954.761013
-990,6,1954.765011
-1390,46,1954.790996
-2000,105,1954.892938
-2540,159,1955.021863
-1130,20,1955.032857
-1020,9,1955.039853
-1380,45,1955.116809
-980,5,1955.119807
-1210,28,1955.134799
-1170,22,1955.147791
-980,5,1955.14979
-1040,11,1955.156786
-1000,7,1955.160783
-1000,7,1955.165781
-1000,7,1955.221749
-41480,4051,1958.758713
-1150,22,1958.773704
-990,6,1958.776702
-970,4,1958.779701
-990,6,1958.783698
-1030,10,1958.840665
-1060,13,1958.848661
-990,6,1958.852659
-3640,269,1959.142492
-1070,14,1959.150487
-1100,17,1959.161481
-1000,7,1959.165479
-1010,6,1959.169477
-980,5,1959.173474
-1100,17,1959.182469
-990,6,1959.187466
-1040,11,1959.194462
-970,4,1959.196461
-1000,7,1959.252429
-1020,9,1959.258425
-1040,9,1959.263422
-1010,8,1959.26742
-1050,12,1959.275415
-1010,8,1959.279413
-1010,8,1959.283411
-1010,8,1959.288408
-1430,48,1959.315392
-1040,11,1959.322388
-990,6,1959.377357
-990,6,1959.381355
-1010,8,1959.387351
-1020,7,1959.392348
-2560,161,1959.522273
-1050,12,1959.530269
-970,4,1959.532267
-1360,43,1959.556253
-1690,74,1959.644204
-1020,9,1959.6502
-980,5,1959.653198
-2050,110,1959.781124
-980,5,1959.784122
-1010,8,1959.78812
-990,6,1959.791118
-1030,10,1959.797115
-980,5,1959.801113
-970,4,1959.803111
-1010,8,1959.809108
-1150,22,1959.821101
-990,6,1959.877069
-1030,10,1959.884066
-1000,7,1959.888063
-1080,15,1959.898057
-1020,9,1959.904054
-1010,8,1959.908052
-1010,8,1959.914048
-980,5,1959.917046
-1060,13,1959.926042
-990,6,1959.931039
-1030,10,1959.936035
-1050,12,1959.944031
-1090,16,1959.955024
-8810,786,1960.859504
-1850,90,1960.911474
-990,6,1960.916471
-1010,8,1960.921468
-1040,11,1960.927465
-1000,7,1960.983433
-1030,10,1960.990428
-1090,16,1960.999424
-1010,8,1961.00542
-980,5,1961.008418
-1050,12,1961.015414
-980,5,1961.019412
-1050,12,1961.026408
-1140,21,1961.040399
-1020,7,1961.045397
-1090,16,1961.05639
-970,4,1961.058389
-1290,34,1961.134346
-9420,847,1961.919893
-990,6,1961.923891
-1020,9,1961.928888
-1000,7,1961.983857
-980,5,1961.987854
-1010,8,1961.992852
-1080,15,1962.003846
-990,6,1962.007843
-1010,6,1962.01184
-4410,346,1962.36064
-1310,36,1962.381628
-980,5,1962.385625
-970,4,1962.387625
-1020,9,1962.392621
-970,4,1962.39562
-1170,24,1962.408612
-970,4,1962.411611
-990,6,1962.414609
-1010,8,1962.419606
-990,6,1962.422605
-1010,8,1962.427601
-990,6,1962.431599
-980,5,1962.485568
-970,4,1962.487567
-1150,20,1962.504557
-1010,6,1962.508555
-1010,8,1962.514551
-1020,9,1962.520548
-1070,14,1962.528543
-1010,8,1962.53454
-1000,7,1962.539537
-970,4,1962.542535
-1000,7,1962.546533
-1000,7,1962.55053
-1040,11,1962.557527
-980,5,1962.560525
-990,6,1962.564523
-1000,7,1962.56952
-1030,10,1962.626487
-1240,29,1962.651473
-980,5,1962.653472
-1190,24,1962.669462
-970,4,1962.671461
-990,6,1962.674459
-1170,22,1962.69045
-1010,8,1962.695447
-1350,42,1962.771404
-980,5,1962.774402
-980,5,1962.7774
-1020,9,1962.781398
-980,5,1962.784396
-1000,7,1962.789393
-1000,7,1962.793391
-4490,354,1963.19516
-980,5,1963.199157
-1030,10,1963.207153
-1020,9,1963.21215
-980,5,1963.214149
-990,6,1963.218147
-1030,10,1963.225143
-1010,8,1963.23014
-1050,10,1963.237136
-1130,20,1963.249128
-1050,10,1963.255126
-1190,26,1963.324085
-1020,9,1963.330082
-1040,11,1963.337078
-980,5,1963.340076
-1210,28,1963.356067
-5470,452,1963.817801
-1050,10,1963.825796
-1030,10,1963.830794
-990,6,1963.834791
-1440,51,1963.863775
-990,6,1963.867772
-1030,10,1963.874768
-980,5,1963.877766
-1000,7,1963.882765
-1300,37,1963.955722
-980,5,1963.95872
-990,6,1963.962718
-1450,52,1963.992701
-1020,9,1963.999696
-980,5,1964.003694
-1010,8,1964.008692
-1060,13,1964.016687
-1060,13,1964.077652
-1160,23,1964.090644
-970,4,1964.093642
-1000,7,1964.09764
-1030,10,1964.103637
-1010,8,1964.109633
-1030,10,1964.116629
-1030,10,1964.121627
-1030,10,1964.126624
-1000,7,1964.129622
-1210,28,1964.145612
-1000,7,1964.201581
-1030,8,1964.206577
-980,5,1964.210575
-970,4,1964.213573
-1140,21,1964.224567
-2830,188,1964.406462
-1000,7,1964.41146
-980,5,1964.414458
-1000,7,1964.418455
-1070,14,1964.478421
-990,6,1964.482419
-1040,11,1964.489415
-970,4,1964.492414
-1010,8,1964.496411
-1090,16,1964.506405
-1010,8,1964.511402
-990,6,1964.5154
-1030,10,1964.523396
-990,6,1964.527393
-980,5,1964.531391
-1030,10,1964.537388
-980,5,1964.541385
-1090,16,1964.55038
-980,5,1964.553378
-980,5,1964.556376
-990,6,1964.612344
-990,6,1964.617342
-1150,22,1964.629334
-980,5,1964.633332
-970,4,1964.635331
-1010,6,1964.639328
-1080,15,1964.648324
-1000,7,1964.652321
-1020,9,1964.658317
-980,5,1964.661316
-970,4,1964.664315
-970,4,1964.666313
-1080,15,1964.677307
-1170,24,1964.742269
-990,6,1964.746267
-1030,10,1964.752263
-980,5,1964.755262
-1000,7,1964.75826
-1010,8,1964.764256
-1040,11,1964.770253
-1030,10,1964.777249
-1010,8,1964.781247
-990,6,1964.784245
-1010,8,1964.788243
-1050,12,1964.795239
-1040,11,1964.802235
-1020,9,1964.807232
-970,4,1964.809231
-990,6,1964.813229
-1010,8,1964.869197
-1070,14,1964.877192
-990,6,1964.88119
-990,6,1964.885187
-1000,7,1964.889185
-1040,11,1964.897181
-1010,8,1964.901178
-990,6,1964.904176
-980,5,1964.907175
-1020,9,1964.913171
-1040,11,1964.921167
-1020,7,1964.925164
-970,4,1964.928163
-1100,17,1964.939157
-990,6,1964.943154
-1050,12,1965.002119
-1000,7,1965.007117
-990,6,1965.012114
-1000,7,1965.016111
-13670,1272,1966.264393
-3700,275,1966.500258
-1030,10,1966.506255
-970,4,1966.509252
-990,6,1966.512251
-1010,8,1966.518247
-1030,10,1966.523244
-1000,7,1966.528242
-1000,7,1966.533239
-1000,7,1966.537236
-1000,7,1966.542234
-970,4,1966.544233
-980,5,1966.547231
-990,6,1966.551229
-970,4,1966.554227
-990,6,1966.558224
-1010,6,1966.614192
-1090,16,1966.627184
-1040,11,1966.63418
-1010,8,1966.638178
-1030,10,1966.644175
-1070,14,1966.65217
-990,6,1966.655168
-1000,7,1966.660165
-1060,13,1966.668161
-1000,7,1966.672158
-1080,15,1966.683152
-1060,13,1966.690148
-1020,9,1966.746116
-980,5,1966.750114
-1030,10,1966.75611
-970,4,1966.758109
-1010,8,1966.762107
-3720,277,1967.020957
-1490,54,1967.058936
-1060,13,1967.065932
-1080,15,1967.127896
-1000,7,1967.131894
-970,4,1967.134892
-2650,170,1967.281808
-1020,9,1967.286805
-1040,11,1967.293801
-1000,7,1967.298798
-990,6,1967.301796
-1020,9,1967.307793
-980,5,1967.311791
-1100,17,1967.322784
-1940,99,1967.422727
-1020,7,1967.427723
-8580,763,1968.270239
-1430,48,1968.349193
-1000,7,1968.352191
-980,5,1968.356189
-990,6,1968.360187
-980,5,1968.363185
-980,5,1968.366184
-1000,7,1968.370181
-980,5,1968.374179
-1300,35,1968.397166
-1080,15,1968.405161
-1020,9,1968.410158
-970,4,1968.413156
-990,6,1968.416155
-1010,8,1968.473122
-1040,11,1968.480118
-1010,8,1968.485115
-990,6,1968.489113
-980,5,1968.492111
-990,6,1968.49511
-1010,8,1968.500107
-980,5,1968.503105
-1080,15,1968.5121
-980,5,1968.515098
-980,5,1968.518096
-1000,7,1968.522094
-1070,14,1968.531089
-1020,9,1968.536086
-980,5,1968.540083
-1030,10,1968.54608
-1230,30,1968.612043
-1000,7,1968.61604
-1500,55,1968.65202
-980,5,1968.655017
-1060,13,1968.664012
-1000,7,1968.66801
-970,4,1968.671009
-980,5,1968.674006
-970,4,1968.677005
-1020,7,1968.732973
-1010,8,1968.73797
-970,4,1968.740968
-980,5,1968.744966
-990,6,1968.747964
-1060,13,1968.756959
-980,5,1968.758957
-1430,48,1968.798934
-970,4,1968.801933
-990,6,1968.805931
-970,4,1968.80793
-980,5,1968.810928
-980,5,1968.814926
-1000,7,1968.819923
-970,4,1968.873892
-1000,7,1968.877889
-970,4,1968.880887
-1000,7,1968.885885
-1000,7,1968.890882
-970,4,1968.893881
-1020,9,1968.899877
-4290,334,1969.191709
-1000,7,1969.195707
-980,5,1969.249675
-1060,13,1969.25867
-1000,7,1969.261668
-1000,7,1969.266665
-1050,12,1969.27466
-970,4,1969.276659
-1000,7,1969.281657
-990,6,1969.284655
-1020,7,1969.289652
-980,5,1969.29365
-990,6,1969.296648
-1050,12,1969.304643
-1000,7,1969.308641
-970,4,1969.31064
-1020,9,1969.316637
-1030,10,1969.323632
-990,6,1969.326631
-980,5,1969.382599
-1000,7,1969.387596
-1030,10,1969.392593
-990,6,1969.39659
-990,6,1969.399589
-1000,7,1969.404586
-1180,25,1969.421576
-1020,9,1969.427573
-1060,13,1969.434569
-1060,13,1969.443564
-5670,472,1969.980254
-980,5,1969.983253
-1050,10,1969.990249
-1050,12,1969.998245
-1070,14,1970.007239
-1010,8,1970.012236
-970,4,1970.014235
-990,6,1970.018233
-1000,7,1970.022231
-1000,7,1970.079198
-1210,28,1970.098186
-1070,14,1970.106182
-1040,11,1970.114178
-1010,8,1970.118175
-1020,9,1970.125171
-1020,9,1970.129169
-1020,9,1970.137164
-1000,7,1970.140162
-1000,7,1970.14416
-1010,8,1970.149157
-980,5,1970.152155
-1130,20,1970.217118
-1020,9,1970.223115
-1090,16,1970.234108
-1000,7,1970.238106
-1160,23,1970.254097
-970,4,1970.257095
-1000,7,1970.261093
-990,6,1970.264091
-1000,7,1970.268089
-990,6,1970.272087
-1000,7,1970.276084
-1010,8,1970.280082
-970,4,1970.283081
-1080,15,1970.343046
-1060,13,1970.352041
-1010,8,1970.357039
-1000,7,1970.361035
-1050,12,1970.369031
-980,5,1970.373029
-1110,18,1970.385022
-1080,15,1970.394016
-980,5,1970.396015
-980,5,1970.400014
-1000,7,1970.409008
-1000,7,1970.412006
-1020,9,1970.418003
-980,5,1970.422001
-970,4,1970.423999
-970,4,1970.426997
-970,4,1970.479968
-980,5,1970.482966
-1050,12,1970.490961
-1020,9,1970.495958
-1010,8,1970.502954
-1020,9,1970.507951
-1030,10,1970.512948
-980,5,1970.515946
-1000,7,1970.520944
-1040,11,1970.52794
-1010,8,1970.532937
-980,5,1970.536935
-990,6,1970.539933
-990,6,1970.542931
-970,4,1970.54493
-1020,9,1970.550926
-1000,7,1970.555924
-980,5,1970.559922
-1850,90,1970.654866
-1430,50,1970.740817
-1010,8,1970.744815
-970,4,1970.747813
-980,5,1970.750811
-1070,14,1970.760805
-1080,15,1970.7708
-1130,20,1970.784792
-1640,71,1970.884734
-1020,9,1970.890731
-970,4,1970.89273
-970,4,1970.895728
-1060,13,1970.902724
-970,4,1970.904723
-980,5,1970.907721
-970,4,1970.910719
-1040,11,1970.916716
-1020,7,1970.920713
-970,4,1970.923712
-1000,7,1970.927709
-1010,8,1970.932707
-990,6,1970.935704
-970,4,1970.937704
-990,6,1970.942701
-990,6,1970.945699
-1110,18,1971.006664
-980,5,1971.008663
-980,5,1971.012661
-1040,11,1971.018657
-990,6,1971.022655
-1030,10,1971.027652
-1250,32,1971.050639
-980,5,1971.053637
-990,6,1971.056635
-1040,11,1971.063631
-1030,10,1971.068629
-1010,8,1971.074625
-990,6,1971.078623
-1200,27,1971.148582
-1000,7,1971.15258
-970,4,1971.155578
-1080,15,1971.163574
-4340,339,1971.510374
-970,4,1971.513373
-1060,13,1971.521368
