#{"t_start": 1590688153.5110798, "env_id": "zhedLevel5-v0"}
r,l,t 
-1100,17,88.530051
-1050,10,88.536047
-1010,4,88.538045
-1070,12,88.545042
-1010,6,88.54804
-1030,8,88.552037
-1050,8,88.557034
-980,5,88.560033
-1120,19,88.570027
-1030,4,88.573026
-1030,8,88.577023
-1030,8,88.582021
-1010,8,88.641985
-990,4,88.643984
-1010,6,88.647982
-1030,10,88.654978
-970,4,88.656976
-1070,12,88.663973
-1030,6,88.66797
-1000,5,88.669969
-1080,13,88.677964
-1130,18,88.689958
-1010,6,88.692956
-990,4,88.695954
-970,4,88.698952
-990,4,88.700951
-980,5,88.704949
-980,5,88.707947
-990,6,88.711945
-1050,12,88.773909
-1100,11,88.778907
-1030,10,88.784904
-1110,14,88.791899
-1020,7,88.796896
-1040,7,88.800894
-1030,8,88.804891
-1000,5,88.807889
-1070,10,88.813887
-1030,10,88.820883
-990,6,88.823881
-1030,6,88.827878
-1050,8,88.831876
-1020,9,88.836874
-1070,12,88.844869
-1070,10,88.903835
-1030,4,88.905834
-1040,9,88.910831
-1010,6,88.914829
-1070,12,88.920825
-1040,11,88.926821
-1060,9,88.931819
-990,6,88.935816
-990,4,88.937815
-980,5,88.940814
-990,6,88.945811
-970,4,88.947809
-1040,11,88.955805
-990,4,88.957804
-1070,10,88.9638
-970,4,88.966799
-1050,10,88.972795
-1000,7,89.031762
-970,4,89.034759
-1020,9,89.041755
-990,4,89.043755
-1020,7,89.047752
-1010,6,89.05075
-980,5,89.054748
-1050,10,89.060745
-1160,21,89.073737
-1000,7,89.077734
-1020,9,89.083731
-1040,9,89.089727
-1010,6,89.092726
-1010,4,89.095724
-1040,11,89.102721
-1080,11,89.108717
-990,6,89.166683
-1010,6,89.170681
-1010,6,89.174679
-1060,9,89.178677
-1050,8,89.183673
-1050,10,89.188671
-1010,8,89.193668
-1030,8,89.199664
-1050,8,89.203662
-1040,5,89.205661
-1050,12,89.212657
-1040,11,89.218654
-1030,6,89.222651
-1080,11,89.228648
-1020,7,89.233645
-1000,7,89.236643
-990,4,89.29361
-1020,9,89.299607
-1000,5,89.301606
-1030,8,89.306603
-1060,11,89.3126
-1020,7,89.317597
-1050,6,89.320595
-1000,5,89.322594
-1070,12,89.32959
-1000,5,89.332588
-1050,8,89.336586
-1000,5,89.339584
-990,6,89.344581
-1100,13,89.351577
-1010,6,89.354575
-1080,13,89.362571
-1060,9,89.422536
-1060,9,89.427533
-1010,4,89.429532
-1030,6,89.43253
-1030,8,89.436528
-1080,11,89.443524
-990,4,89.445523
-1050,12,89.455517
-1010,6,89.458515
-1030,6,89.461514
-1030,6,89.464512
-990,4,89.46751
-1070,12,89.475505
-1160,19,89.4845
-1030,8,89.488498
-1030,8,89.493495
-1000,5,89.550463
-1070,12,89.558458
-1050,10,89.564455
-1060,11,89.57145
-980,5,89.574449
-1010,8,89.580446
-1060,11,89.586442
-1130,18,89.595437
-1020,7,89.600434
-1070,10,89.605431
-980,5,89.608429
-1010,8,89.613426
-1010,6,89.617424
-1020,5,89.619423
-1090,14,89.682387
-980,5,89.686384
-1090,14,89.693381
-1050,10,89.699377
-1000,7,89.703375
-1050,12,89.71137
-1010,8,89.715368
-1320,35,89.736356
-1110,18,89.749348
-990,6,89.753346
-1090,10,89.812313
-1010,4,89.81531
-1010,6,89.818308
-1030,10,89.824305
-1050,6,89.827303
-1030,10,89.834299
-1000,5,89.836298
-1000,5,89.840295
-1110,16,89.84929
-990,6,89.853288
-1040,11,89.861284
-1000,5,89.864281
-970,4,89.86728
-1080,13,89.873276
-1040,9,89.879273
-1000,5,89.882271
-990,4,89.885269
-990,4,89.888268
-1010,4,89.890267
-1050,10,89.950233
-1000,7,89.954231
-990,4,89.956229
-970,4,89.959228
1010,6,89.963225
-1070,14,89.972219
-1060,9,89.976217
-1200,27,89.995207
-1220,27,90.012197
-1050,8,90.017194
-1180,25,90.088154
-1050,8,90.092151
-990,6,90.096149
-1010,8,90.100146
-1020,5,90.103145
-1010,6,90.107142
-980,5,90.11014
-1030,10,90.117137
-1060,11,90.124133
-1050,8,90.12813
-1000,5,90.131129
-1020,5,90.134127
-1000,5,90.137125
-1050,12,90.14412
-1020,7,90.149117
-1030,10,90.155115
-1050,8,90.213081
-1010,8,90.218078
-1030,10,90.225075
-1000,5,90.227074
-1020,5,90.230072
-1170,22,90.243064
-1020,7,90.246063
-1040,11,90.254058
-1020,5,90.257056
-1020,9,90.264052
-980,5,90.267051
-1010,6,90.271049
-1010,8,90.276045
-1020,9,90.281043
-1050,8,90.28504
-990,4,90.287039
-1020,7,90.346005
-1040,9,90.352001
-1100,15,90.360996
-990,4,90.363995
-1010,6,90.366992
-1060,13,90.375987
-1050,10,90.381984
-1030,6,90.385982
-1010,8,90.390979
-1040,7,90.394977
-1030,6,90.397975
-1060,11,90.404971
-1050,8,90.408968
-1030,8,90.412966
-1030,6,90.415964
-1010,6,90.419962
-1050,8,90.478928
-1080,11,90.484925
-1030,8,90.489922
-1020,7,90.49392
-1220,25,90.508911
-1010,6,90.511909
-1070,10,90.516906
-1050,8,90.520904
-1030,6,90.524902
-1020,7,90.528899
-1000,5,90.531898
-1000,5,90.534896
-1050,10,90.539893
-980,5,90.543891
-1080,15,90.607854
-1030,6,90.610852
-1130,18,90.623845
-1070,12,90.63184
-1020,9,90.638836
-1060,9,90.643833
-1040,7,90.647831
-1050,8,90.652828
-1000,5,90.655827
-1150,18,90.666821
-980,5,90.669818
-1040,9,90.675815
-1000,5,90.677814
-1010,4,90.679812
-1020,7,90.738779
-1020,5,90.741777
-1060,9,90.746774
-1010,6,90.749772
-1100,15,90.757768
-990,4,90.760766
-1020,7,90.765763
-1010,8,90.77076
-1000,7,90.775757
-1020,7,90.779755
-1030,6,90.782753
-1030,8,90.78775
-1080,13,90.795746
-1010,8,90.801742
-1050,12,90.810737
-1030,6,90.813735
-1010,6,90.871703
-1090,14,90.879697
-1170,22,90.89169
-1040,9,90.896688
-1070,14,90.907681
-1010,6,90.911679
-1050,8,90.916676
-1000,5,90.919674
-1010,6,90.922673
-1040,9,90.92767
-1030,8,90.932667
-1010,6,90.935665
-1010,4,90.938663
-1010,6,90.941662
-1020,7,90.945659
-1130,18,91.009624
-1120,17,91.020617
-1020,9,91.027613
-1100,13,91.035608
-1130,18,91.044603
-1030,8,91.0506
-1030,10,91.056596
-990,6,91.060594
-1040,11,91.06759
-1030,10,91.074586
-1050,10,91.080582
-1110,16,91.143546
-1080,13,91.15254
-1030,4,91.154539
-1090,14,91.163535
-1000,5,91.166533
-1010,6,91.169531
-1000,7,91.174528
-1020,5,91.176527
-1080,13,91.184522
-1000,5,91.187521
-1080,9,91.191518
-1040,9,91.197515
-1010,8,91.201512
-1130,16,91.264476
-1030,8,91.270473
-1170,22,91.283465
-990,6,91.287463
-1160,19,91.296458
-990,4,91.298456
-1040,9,91.303454
-1040,11,91.311449
-1020,5,91.314447
-1000,5,91.317446
-1010,6,91.320444
-1000,7,91.325441
-1030,6,91.328439
-1010,8,91.334436
-1030,8,91.339433
-1080,13,91.400398
-1040,7,91.404395
-1000,5,91.406394
-1000,7,91.411392
-1040,9,91.416389
-1030,10,91.421386
-1030,8,91.425383
-970,4,91.428382
-990,4,91.43138
-1040,7,91.435377
-1000,5,91.438376
-1100,13,91.445372
-1020,5,91.447371
-1010,6,91.451368
-1020,5,91.454367
-1010,8,91.458364
-1040,7,91.462363
-1000,5,91.46536
-1070,8,91.524327
-1030,8,91.528324
-1020,7,91.532322
-1000,5,91.53532
-990,4,91.538318
-990,4,91.540317
-1080,11,91.546314
-1080,11,91.551311
-1030,6,91.555309
-1030,8,91.559306
-1030,8,91.564303
-1030,8,91.568301
-1040,9,91.574298
-1120,19,91.584292
-1120,17,91.651254
-1040,9,91.658249
-1040,11,91.666245
-1010,6,91.669244
-1020,7,91.673241
-1090,12,91.679238
-1090,12,91.686233
-1000,5,91.689232
-1040,7,91.693229
-1020,7,91.697227
-1020,9,91.702224
-1040,7,91.706222
-1020,7,91.71022
-1010,4,91.712219
-1100,15,91.722213
-1050,10,91.782178
-1020,7,91.786176
-1040,7,91.790174
-1030,10,91.797169
-1000,7,91.800168
-1030,6,91.804166
-1060,11,91.811162
-1020,9,91.817158
-1020,7,91.820156
-1020,5,91.823155
-980,5,91.826153
-1140,19,91.839146
-1000,7,91.844143
-1050,10,91.850139
-1080,11,91.856136
-1050,8,91.916101
-1120,15,91.924096
-1160,23,91.940087
-980,5,91.943085
-1020,5,91.946084
-980,5,91.949082
-1100,15,91.958077
-1030,10,91.965073
-1000,7,91.97007
-980,5,91.973068
-1020,7,91.977066
-1050,8,91.981064
-1040,11,91.98806
-1070,12,92.048026
-980,5,92.052023
-1120,15,92.060018
-1100,15,92.069013
-1010,6,92.073011
-1020,9,92.078008
-1020,7,92.083005
-1020,5,92.085004
-1010,6,92.089002
-990,6,92.092999
-1000,5,92.095998
-1040,7,92.099995
-1020,7,92.103993
-1130,20,92.117985
-1040,11,92.124981
-1010,4,92.181948
-1030,8,92.185946
-1030,8,92.191942
-1130,18,92.202936
-1020,5,92.205934
-1030,8,92.209932
-1020,9,92.215928
-1070,12,92.222925
-990,4,92.225923
-1000,5,92.228921
-1100,15,92.237916
-1010,6,92.240914
-1120,15,92.249909
-1050,8,92.253907
-1070,12,92.315871
-1110,14,92.322867
-1020,9,92.328864
-1000,7,92.33386
-1060,9,92.338858
-990,4,92.341856
-1090,16,92.349851
-1010,4,92.352849
-1020,7,92.356847
-1060,11,92.362844
-1060,11,92.36884
-1030,8,92.372838
-1000,7,92.377835
-1060,9,92.382833
-1090,12,92.443797
-1010,6,92.446796
-1180,23,92.459788
-1010,6,92.463786
-1010,6,92.467784
-1060,9,92.471782
-990,6,92.47578
-1040,9,92.480776
-1050,8,92.484774
-1020,9,92.49177
-1050,10,92.496767
-1000,5,92.499766
-1130,18,92.510759
-990,6,92.569725
-1020,7,92.574722
-1010,6,92.577723
-990,6,92.581718
-1030,8,92.586715
-1060,9,92.590713
-1050,8,92.59471
-1000,5,92.598708
-1060,13,92.606704
-990,6,92.611701
-1020,7,92.615699
-1010,8,92.619696
-1040,11,92.627691
-970,4,92.63069
-1030,6,92.633688
-1000,5,92.636687
-1040,7,92.640684
-1040,9,92.645682
-1030,6,92.703648
-980,5,92.706647
-1190,22,92.718639
-1050,8,92.722637
-980,5,92.726635
-1030,6,92.729633
-1010,6,92.733631
-990,6,92.737628
-1010,6,92.740627
-980,5,92.743625
-1000,5,92.746623
-1030,8,92.751621
-1020,5,92.753619
-1010,6,92.756618
-1020,5,92.759616
-1050,10,92.765612
-1050,8,92.770609
-1050,10,92.830575
-1080,13,92.837571
-1080,15,92.846566
-1150,18,92.857559
-1030,10,92.863556
-1040,9,92.870552
-1050,12,92.876548
-1230,24,92.887542
-1030,8,92.892539
-1020,7,92.896537
-1010,6,92.900535
-1020,5,92.957502
-1070,12,92.963498
-1000,5,92.966496
-1080,13,92.973492
-980,5,92.97649
-1040,9,92.983487
-1050,10,92.988484
-1020,7,92.992481
-1020,5,92.99448
-1010,6,92.998478
-1040,9,93.003475
-1040,7,93.007473
-980,5,93.010471
-990,4,93.01247
-1040,9,93.018466
-1020,7,93.023463
-1040,11,93.028461
-1000,7,93.087427
-1050,10,93.093424
-1070,10,93.098421
-1090,14,93.106416
-1040,7,93.110414
-970,4,93.113412
-1000,5,93.116411
-990,4,93.11841
-1010,8,93.123407
-1020,5,93.126405
-1020,5,93.129403
-1010,4,93.131402
-990,6,93.1354
-980,5,93.139397
-1070,12,93.146393
-1080,11,93.15139
-1080,11,93.157387
-1000,7,93.217353
-1070,12,93.225348
-970,4,93.228346
-1100,15,93.237341
-1060,11,93.243338
-1000,7,93.248335
-1080,13,93.255331
-980,5,93.258329
-1010,4,93.260328
-1030,6,93.264326
-1050,8,93.269322
-990,6,93.27332
-980,5,93.276319
-1080,13,93.285313
-1020,9,93.29131
-980,5,93.294308
-1000,7,93.353274
-1080,9,93.357272
-1020,9,93.364267
-1090,16,93.375261
-1030,8,93.380258
-1090,14,93.389253
-980,5,93.392251
-1000,5,93.39425
-980,5,93.398248
-1080,13,93.405244
-1030,6,93.408242
-1010,6,93.41224
-1070,10,93.418236
-1020,7,93.422234
-1090,14,93.486198
-1120,19,93.496192
-1000,5,93.49919
-1070,10,93.504187
-1060,11,93.511183
-1030,6,93.514182
-990,6,93.51818
-1030,8,93.522177
-1060,13,93.531172
-990,4,93.53417
-980,5,93.537168
-1020,7,93.541167
-1060,9,93.546163
-1080,11,93.55216
-1010,6,93.556158
-1010,6,93.613125
-1040,11,93.620121
-1060,13,93.629115
-990,6,93.632114
-1050,10,93.639109
-990,6,93.642108
-1010,6,93.646106
-1090,12,93.652102
-1020,7,93.6561
-1030,8,93.661103
-1180,23,93.675089
-1060,11,93.681085
-1090,14,93.74405
-970,4,93.747048
-1040,9,93.753044
-1090,14,93.76004
-1030,10,93.766037
-1060,11,93.772033
-1050,6,93.775031
-1000,5,93.778031
-1000,5,93.781028
-1000,5,93.784026
-1000,7,93.790023
-990,4,93.792022
-1020,9,93.797019
-1050,8,93.802016
-1010,8,93.808012
-1010,4,93.810011
-1090,14,93.819006
-1070,10,93.878971
-1070,12,93.884968
-1110,16,93.893963
-1020,5,93.896961
-1170,22,93.907955
-1030,8,93.912952
-1090,10,93.91695
-1050,8,93.920948
-1040,7,93.925945
-1020,9,93.931942
-980,5,93.93494
-1060,9,93.938937
-1030,8,93.943935
-1030,8,94.0029
-990,6,94.005898
-1000,5,94.008897
-1060,9,94.014893
-1000,5,94.016892
-970,4,94.019891
-1010,6,94.023888
-1050,8,94.027886
-1010,8,94.032883
-1050,10,94.038879
-1000,5,94.041878
-1060,9,94.046875
-1070,12,94.053871
-1020,9,94.060867
-990,4,94.062866
-1050,10,94.069861
-1070,8,94.07286
-1050,10,94.133826
-1060,9,94.138822
-1020,9,94.145818
-1120,17,94.153814
-1060,11,94.160809
-1070,12,94.168805
-1030,8,94.172803
-1080,11,94.178799
-980,5,94.180798
-1030,10,94.186795
-1070,12,94.19379
-1040,7,94.196789
-1090,14,94.261751
-1020,7,94.265749
-990,6,94.269747
-1090,14,94.277742
-1060,11,94.283738
-1030,6,94.286737
-1030,8,94.291734
-990,6,94.294732
-1050,12,94.303727
-1090,10,94.308724
-1000,7,94.312722
-1060,11,94.319718
-1090,14,94.326714
-1010,8,94.332711
-1030,8,94.392677
-980,5,94.396673
-1010,8,94.40167
-1040,7,94.405668
-1080,13,94.413664
-980,5,94.416662
-1070,10,94.422659
-1020,7,94.426656
-990,6,94.430654
-1000,5,94.433652
-1080,11,94.438649
-1010,6,94.442647
-1020,5,94.445646
-1040,7,94.448644
-1040,9,94.45464
-1030,8,94.458638
-1000,5,94.460637
-990,6,94.464634
-1090,14,94.531596
-1030,4,94.534594
-1090,14,94.54159
-1190,20,94.550585
-1100,11,94.556581
-1100,15,94.565576
-1050,10,94.571573
-1110,18,94.586564
-1020,7,94.590562
-1090,12,94.596559
-1000,7,94.656524
-1020,9,94.661521
-1040,11,94.669516
-1020,7,94.674513
-1000,5,94.677511
-1060,13,94.688506
-1070,12,94.696501
-1010,6,94.700499
-1050,10,94.706496
-1030,6,94.709494
-980,5,94.712492
-1050,8,94.717489
-1000,7,94.722486
-990,6,94.725485
-990,6,94.730482
-1040,9,94.734479
-1030,8,94.796444
-990,6,94.800442
-1030,8,94.805439
-1040,9,94.810436
-1100,17,94.823428
-1040,11,94.830424
-1020,7,94.834422
-1010,6,94.838419
-1020,7,94.842417
-1100,15,94.852411
-980,5,94.856409
-1000,5,94.859407
-1020,7,94.863405
-1030,10,94.870401
-1070,12,94.877397
-1020,7,94.937362
-1000,5,94.940361
-1020,7,94.944358
-1030,6,94.947357
-1130,16,94.957351
-1070,10,94.962348
-1020,9,94.968344
-1020,5,94.971343
-1000,5,94.974341
-1000,7,94.978339
-1150,20,94.990332
-1090,14,94.998327
-1050,8,95.003325
-1020,7,95.007322
-1020,9,95.068287
-1010,6,95.071285
-1010,6,95.075283
-1030,10,95.08128
-1020,7,95.086277
-1000,5,95.089275
-1130,18,95.100268
-1140,17,95.110263
-1140,19,95.123255
-1070,14,95.131251
-1120,15,95.138247
-1000,5,95.141245
-1010,6,95.199212
-1000,5,95.201211
-1080,11,95.207207
-990,4,95.210206
-1110,14,95.218201
-1000,7,95.222198
-1000,5,95.225197
-1080,11,95.232193
-1130,18,95.242188
-1040,7,95.245186
-1000,7,95.249183
-1050,8,95.253181
-1030,10,95.260177
-1010,8,95.264175
-1050,10,95.325139
-990,4,95.327138
-1020,7,95.331136
-1030,10,95.337132
-1100,15,95.345128
-1040,9,95.350125
-1000,7,95.355122
-990,6,95.358121
-1030,8,95.364117
-1020,5,95.367115
-1000,7,95.372113
-1040,9,95.378109
-1100,17,95.388103
-1020,5,95.390102
-1000,5,95.3931
-1100,13,95.454065
-1070,12,95.461061
-1040,9,95.466058
-1010,6,95.470055
-1010,6,95.474053
-1020,9,95.48005
-1040,7,95.484047
-1000,5,95.487046
-1000,5,95.490044
-1060,11,95.496041
-1040,11,95.503036
-1020,7,95.507034
-1020,7,95.511032
-1040,11,95.520026
-1010,6,95.524024
-1030,6,95.528022
-1010,8,95.534019
-990,6,95.591986
-1060,11,95.598982
-1000,5,95.60198
-1000,5,95.604978
-1090,12,95.610975
-1020,7,95.614972
-1060,9,95.61897
-1000,5,95.621969
-970,4,95.624967
-1010,6,95.628964
-1020,7,95.632962
-1030,8,95.63696
-1020,9,95.641957
-1120,17,95.652951
-1010,6,95.656948
-1000,5,95.658948
-1020,7,95.716914
-1020,7,95.720912
-1010,6,95.72391
-1050,10,95.729907
-1070,14,95.7399
-1030,8,95.743898
-1090,14,95.750894
-1040,7,95.754891
-1030,4,95.75689
-1060,9,95.762887
-1110,14,95.770883
-1070,12,95.778879
-1030,8,95.782876
-1040,9,95.788872
-1030,6,95.84584
-1040,11,95.853835
-1010,6,95.856833
-1030,8,95.86283
-970,4,95.864829
-1070,12,95.872824
-980,5,95.875823
-1050,10,95.881819
-1000,5,95.884818
-1020,7,95.888815
-1090,14,95.89781
-990,6,95.901807
-1010,6,95.904805
-1030,8,95.909803
-1080,13,95.917798
-1040,11,95.923795
-1010,6,95.981762
-1040,7,95.98476
-1030,8,95.989757
-980,5,95.992755
-1020,7,95.997752
-1020,7,96.00175
-1020,5,96.004748
-1100,17,96.013743
-980,5,96.017741
-970,4,96.01974
-990,4,96.021738
-1010,8,96.026736
-1030,8,96.031733
-1050,8,96.03573
-1030,8,96.040728
-1070,10,96.046724
-970,4,96.048723
-990,6,96.052721
-1070,14,96.118682
-1060,13,96.128676
-1080,11,96.134673
-1060,7,96.138671
-1030,8,96.143668
-1010,6,96.146667
-1010,6,96.150664
-1010,6,96.153662
-1010,6,96.156661
-1110,16,96.169653
-1010,6,96.172652
-1020,9,96.178648
-1040,9,96.183645
-1050,8,96.188642
-1060,9,96.247608
-1000,7,96.252606
-990,4,96.254604
-1200,25,96.267596
-1030,8,96.272593
-1020,7,96.275592
-1050,6,96.27959
-1060,9,96.283587
-1110,14,96.290583
-1030,10,96.297579
-1000,5,96.300577
-1030,6,96.304575
-1010,4,96.306574
-1060,7,96.309572
-990,4,96.311571
-1030,6,96.315569
-1020,5,96.372537
-1040,9,96.376534
-1060,13,96.386528
-1040,9,96.391526
-1210,26,96.404518
-1030,8,96.409515
-990,4,96.411514
-1050,10,96.41851
-1020,7,96.421508
-1020,7,96.426506
-1020,5,96.429504
-1030,8,96.433501
-1010,8,96.439498
-1010,6,96.442496
-1000,5,96.445494
-1020,7,96.503461
-990,4,96.50546
-1030,8,96.509458
-1050,8,96.513455
-1120,17,96.52445
-1000,5,96.527448
-1030,8,96.533444
-1010,6,96.536443
-1010,6,96.54044
-1060,11,96.546436
-1030,8,96.550434
-1010,6,96.554432
-1040,9,96.55843
-1020,5,96.561428
-980,5,96.565426
-1020,7,96.569423
-1020,5,96.572421
-1020,7,96.630388
-1040,7,96.634386
-1050,10,96.640382
-1070,14,96.649377
-990,6,96.653375
-1030,8,96.657372
-1010,6,96.66137
-1030,6,96.664368
-1100,17,96.674362
-1070,10,96.67936
-1110,16,96.692352
-990,6,96.695351
-1050,8,96.699348
-1060,7,96.703346
-1000,5,96.761313
-1000,5,96.764311
-1120,19,96.776304
-1020,5,96.778303
-1020,7,96.7833
-1020,5,96.786298
-1040,9,96.791295
-1090,14,96.802289
-1020,7,96.806287
-990,4,96.808285
-1040,9,96.814282
-1050,8,96.81828
-1060,7,96.822278
-1070,12,96.830273
-1050,10,96.836269
-980,5,96.839268
-1020,5,96.896235
-1030,8,96.900233
-1000,5,96.903231
-1090,12,96.909228
-1000,5,96.912226
-990,4,96.914225
-1020,7,96.918222
-1000,5,96.921221
-1070,12,96.928217
-1120,19,96.93921
-1030,6,96.942208
-1030,6,96.946206
-1060,13,96.956201
-990,6,96.959199
-1170,22,97.02716
-1010,6,97.031157
-1020,7,97.035155
-990,6,97.039153
-1050,6,97.042152
-990,4,97.04415
-1030,6,97.047148
-1020,5,97.050147
-1030,6,97.054145
-1010,6,97.057142
-1000,5,97.060141
-1040,7,97.064138
-1040,7,97.068136
-1040,7,97.072134
-1010,6,97.075132
-1010,4,97.07713
-1060,11,97.083127
-1020,7,97.087125
-1090,14,97.09512
-1050,10,97.155086
-1050,10,97.162082
-1050,10,97.16708
-1030,8,97.172076
-1040,5,97.175075
-1210,26,97.191066
-1080,13,97.198061
-1030,6,97.202059
-1010,6,97.205057
-1020,7,97.209055
-1010,6,97.212054
-1000,7,97.216051
-1000,7,97.220049
-1000,7,97.225046
-1010,6,97.283012
-1010,8,97.288009
-1020,7,97.292007
-1070,12,97.299003
-1170,20,97.310996
-1120,17,97.32199
-1100,17,97.331984
-1000,5,97.334983
-1040,9,97.33998
-1080,11,97.344977
-1020,7,97.349974
-1110,16,97.412938
-1000,5,97.415936
-990,6,97.419934
-1040,9,97.424931
-1000,5,97.426929
-1120,17,97.437923
-1100,13,97.44392
-1040,11,97.452915
-1080,9,97.456913
-1040,7,97.46091
-1070,10,97.465907
-1080,11,97.471904
-1100,15,97.480899
-1020,9,97.542864
-1030,6,97.546861
-1030,8,97.551858
-1010,4,97.553856
-1080,13,97.560852
-1000,7,97.56485
-1090,12,97.571846
-1050,12,97.578843
-1070,8,97.582839
-1050,10,97.587837
-1020,7,97.591834
-1050,10,97.597831
-1090,12,97.603827
-1060,13,97.611823
-1010,6,97.669789
-1000,7,97.673787
-1020,5,97.676785
-1060,11,97.683782
-1040,9,97.689778
-1080,11,97.695775
-1040,9,97.699772
-1030,8,97.704769
-1020,7,97.708767
-1000,5,97.711765
-1060,13,97.719761
-1050,12,97.727757
-1010,8,97.733753
-1000,7,97.737751
-1010,6,97.740749
-1050,6,97.797717
-1020,7,97.801714
-1080,11,97.807711
-1040,7,97.811708
-1140,17,97.820703
-1000,7,97.8257
-1080,13,97.831697
-1000,7,97.835695
-1000,7,97.839692
-1020,5,97.842691
-1060,11,97.848687
-1000,5,97.852685
-1000,5,97.855683
-980,5,97.858681
-1020,7,97.862679
-1100,15,97.927641
-1010,6,97.93064
-1010,8,97.935637
-1070,12,97.942633
-1030,8,97.948629
-980,5,97.951628
-1010,6,97.954626
-1020,5,97.957624
-1110,18,97.968618
-1020,7,97.972615
-1060,9,97.977613
-1020,7,97.98161
-1020,5,97.984609
-1020,9,97.990605
-1090,14,97.9996
-1000,5,98.003597
-1020,5,98.060565
-1000,7,98.064563
-1020,9,98.070559
-1010,6,98.074557
-1060,9,98.079554
-990,6,98.083552
-1000,5,98.08655
-1060,13,98.096545
-990,6,98.099542
-1020,5,98.102541
-1030,6,98.105539
-1050,10,98.110536
-1020,7,98.114534
-1050,12,98.12153
-1080,13,98.129525
-980,5,98.132523
-1000,5,98.135522
-1030,8,98.194488
-1060,11,98.200484
-1030,6,98.203482
-1110,16,98.212477
-1050,10,98.218474
-990,6,98.222471
-1070,12,98.229467
-1040,11,98.236463
-1030,8,98.240461
-1080,11,98.247458
-1030,8,98.251455
-1020,7,98.255453
-1050,10,98.261449
-1010,6,98.318417
-1010,6,98.322415
-990,6,98.326412
-1010,6,98.33041
-1090,12,98.337406
-1090,14,98.3464
-1030,8,98.351397
-1030,10,98.357394
-1010,6,98.361392
-1040,9,98.367388
-980,5,98.370386
-1010,6,98.373385
-1060,9,98.378382
-1030,8,98.38238
-1100,13,98.389376
-1050,8,98.393373
-1000,5,98.45034
-1020,7,98.455337
-1030,8,98.459335
-1020,7,98.463333
-1000,5,98.46733
-990,6,98.471328
-1060,11,98.477325
-1020,7,98.480323
-1010,6,98.484321
-1020,7,98.488318
-1050,12,98.495315
-1040,11,98.50231
-1010,6,98.505309
-980,5,98.508307
-1010,6,98.512305
-1000,7,98.516302
-1130,18,98.582265
-1070,10,98.588261
-1030,8,98.594258
-1000,5,98.597257
-1040,7,98.601254
-1040,7,98.604252
-1010,6,98.60825
-1010,4,98.610249
-1060,9,98.615246
-1060,13,98.625241
-1020,5,98.627239
-1020,9,98.634235
-1010,6,98.638233
-1030,6,98.642231
-1070,10,98.647227
-1000,5,98.650226
-1040,9,98.656223
-990,4,98.658221
-1060,9,98.717187
-1080,11,98.722184
-1030,8,98.726182
-1030,8,98.732178
-1030,8,98.737175
-1080,11,98.743172
-1040,9,98.749169
-1100,17,98.762161
-1020,7,98.767158
-1020,7,98.771156
-1010,6,98.774154
-1030,10,98.780151
-1070,12,98.786147
-1020,7,98.844115
-990,6,98.848112
-1050,10,98.854109
-1040,9,98.860105
-1070,10,98.866102
-1020,9,98.872098
-1070,14,98.882092
-1030,6,98.88509
-1120,17,98.894085
-1050,8,98.898083
-1040,7,98.902081
-1030,8,98.909077
-1100,15,98.917073
-1070,12,98.978037
-1020,7,98.981035
-1010,8,98.986032
-1000,5,98.988031
-1050,12,98.997026
-1050,10,99.002023
-1010,8,99.00702
-1060,11,99.013017
-1010,6,99.016015
-1020,7,99.020013
-1030,8,99.026009
-1070,12,99.033005
-1030,6,99.036004
-990,6,99.040001
-1000,5,99.043
-990,4,99.045998
-1010,6,99.048996
-1030,10,99.109961
-1060,13,99.118955
-1030,10,99.126951
-1210,26,99.141942
-1010,6,99.14594
-990,6,99.148938
-1010,6,99.152936
-1050,12,99.160931
-1020,5,99.163929
-990,6,99.166928
-970,4,99.169926
-1060,13,99.177922
-1080,13,99.186916
-1070,10,99.246883
-990,4,99.249881
-1030,6,99.252879
-1060,9,99.257876
-1000,7,99.262873
-1050,8,99.267871
-1000,5,99.269869
-1030,8,99.273867
-1010,6,99.276865
-1020,7,99.280863
-1040,7,99.28486
-1010,4,99.286859
-1020,7,99.291857
-1070,12,99.299852
-980,5,99.303849
-1030,8,99.308846
-1010,8,99.312845
-1020,7,99.316842
-1000,5,99.373809
-1040,9,99.379806
-1050,8,99.383803
-1040,11,99.3898
-1020,5,99.392798
-1010,6,99.396796
-990,4,99.398795
-1000,5,99.401793
-1120,17,99.412787
-1020,7,99.416785
-1020,9,99.421781
-1080,11,99.428777
-990,6,99.432775
-1030,8,99.438771
-1140,17,99.446767
-1190,20,99.51173
-1050,12,99.518726
-980,5,99.522723
-1040,11,99.529719
-1030,6,99.533717
-1010,6,99.536716
-1070,8,99.541713
-1150,20,99.551707
-990,6,99.555704
-1010,6,99.558703
-1000,5,99.562701
-1100,11,99.567698
-1210,26,99.634659
-1130,18,99.645653
-1050,10,99.651649
-1000,5,99.654647
-990,6,99.658645
-1020,9,99.665641
-1040,11,99.671638
-1040,7,99.675636
-1020,7,99.680633
-980,5,99.683631
-1000,7,99.688628
-1050,10,99.693625
-1040,11,99.70262
-1030,10,99.762585
-1050,8,99.766583
-1100,17,99.778576
-1000,5,99.781574
-1070,12,99.787571
-1040,5,99.790569
