#{"t_start": 1590686062.1176999, "env_id": "zhedLevel5-v0"}
r,l,t 
-1250,32,1262.565379
-1090,16,1262.575374
-1010,8,1262.580371
-990,6,1262.584368
-1000,7,1262.588366
-1120,19,1262.59936
-970,4,1262.602358
-1010,8,1262.609354
-1090,16,1262.674317
-1010,8,1262.680314
-1020,9,1262.68631
-1070,14,1262.694307
-970,4,1262.697304
-980,5,1262.701301
-1040,11,1262.710296
-1000,7,1262.714294
-1010,8,1262.72129
-1050,12,1262.728286
-970,4,1262.731284
-1030,10,1262.73928
-990,6,1262.743277
-980,5,1262.746276
-980,5,1262.749274
-1010,8,1262.806241
-1000,7,1262.810238
-980,5,1262.814236
-1090,16,1262.82423
-1000,7,1262.829227
-970,4,1262.832226
-1050,12,1262.840221
-1120,19,1262.851215
-1060,13,1262.85921
-980,5,1262.862209
-970,4,1262.865207
-1060,13,1262.875201
-1000,7,1262.881198
-1020,9,1262.887194
-1020,9,1262.944161
-1000,7,1262.948159
-1020,9,1262.954155
-1070,14,1262.962151
-1020,9,1262.968148
-1000,7,1262.974144
-1000,7,1262.979141
-1030,10,1262.985138
-970,4,1262.988136
-980,5,1262.992134
-990,6,1262.996131
-980,5,1263.000129
-970,4,1263.003127
-980,5,1263.006125
-980,5,1263.010123
-980,5,1263.014121
-990,6,1263.018119
-990,6,1263.022116
-1030,10,1263.028113
-1040,11,1263.089078
-980,5,1263.092077
-980,5,1263.096074
-970,4,1263.099072
-1000,7,1263.104069
-970,4,1263.107068
-980,5,1263.111066
-970,4,1263.114064
-990,6,1263.118062
-970,4,1263.12106
-1020,9,1263.129055
-1000,7,1263.133053
-980,5,1263.136051
-970,4,1263.13905
-980,5,1263.142047
-970,4,1263.145046
-1020,9,1263.152042
-1200,27,1263.175029
-1030,10,1263.234994
-1020,9,1263.24199
-980,5,1263.245988
-1020,9,1263.250985
-990,6,1263.255982
-980,5,1263.25898
-1020,9,1263.264977
-980,5,1263.268975
-970,4,1263.271973
-1000,7,1263.27597
-990,6,1263.279968
-1020,9,1263.284966
-970,4,1263.287965
-990,6,1263.291961
-1030,10,1263.299957
-1060,13,1263.310951
-970,4,1263.312949
-990,6,1263.316947
-970,4,1263.319946
-980,5,1263.374914
-990,6,1263.378911
-980,5,1263.382909
-990,6,1263.386907
-970,4,1263.389905
-1120,19,1263.405896
-990,6,1263.409894
-980,5,1263.412892
-1010,8,1263.417889
-970,4,1263.421887
-1000,7,1263.426883
-970,4,1263.429882
-1030,10,1263.437877
-970,4,1263.440876
-980,5,1263.443874
-1100,17,1263.457866
-970,4,1263.460864
-970,4,1263.463862
-1000,7,1263.52083
-1010,8,1263.525827
-970,4,1263.528825
-990,6,1263.532823
-970,4,1263.534822
-1030,10,1263.543816
-1000,7,1263.548814
-1010,8,1263.555809
-990,6,1263.559807
-980,5,1263.562805
-970,4,1263.565804
-990,6,1263.569802
-1000,7,1263.5738
-980,5,1263.576797
-990,6,1263.580795
-990,6,1263.585792
-1130,20,1263.602782
-1000,7,1263.606781
-1010,8,1263.611778
-980,5,1263.666746
-990,6,1263.671743
-1000,7,1263.67674
-980,5,1263.679739
-970,4,1263.682737
-980,5,1263.685735
-980,5,1263.688733
-1020,9,1263.696728
-980,5,1263.700726
-970,4,1263.703724
-970,4,1263.706722
-970,4,1263.708721
-970,4,1263.71172
-970,4,1263.714718
-990,6,1263.718716
-970,4,1263.720714
-970,4,1263.723712
-1020,9,1263.730708
-980,5,1263.734706
-1050,12,1263.7447
-1010,8,1263.749698
-970,4,1263.752697
-1000,7,1263.808664
-1090,16,1263.817659
-990,6,1263.821656
-990,6,1263.825655
-970,4,1263.828653
-970,4,1263.831651
-980,5,1263.834649
-970,4,1263.837647
-1020,9,1263.842644
-970,4,1263.845643
-970,4,1263.848641
-970,4,1263.851639
-980,5,1263.854638
-990,6,1263.859634
-990,6,1263.863632
-970,4,1263.866631
-990,6,1263.870628
-1020,9,1263.875625
-1070,14,1263.887618
-980,5,1263.891616
-1040,11,1263.952582
-980,5,1263.955579
-990,6,1263.959577
-1190,26,1263.981565
-970,4,1263.984563
-1010,8,1263.99056
-980,5,1263.993558
-980,5,1263.997556
-990,6,1264.001554
-1040,11,1264.010548
-990,6,1264.014546
-1000,7,1264.019543
-1020,9,1264.026539
-970,4,1264.029537
-1160,23,1264.100496
-970,4,1264.103494
-970,4,1264.106493
-1050,12,1264.113488
-980,5,1264.117486
-1000,7,1264.122483
-970,4,1264.125482
-980,5,1264.12848
-970,4,1264.131478
-1010,8,1264.138474
-980,5,1264.141473
-1010,8,1264.147469
-980,5,1264.151467
-990,6,1264.155464
-980,5,1264.159462
-1050,12,1264.166458
-1080,15,1264.177452
-970,4,1264.18045
-1040,11,1264.189445
-1020,9,1264.246413
-1010,8,1264.25141
-1070,14,1264.263402
-980,5,1264.267401
-970,4,1264.2694
-970,4,1264.272398
-1000,7,1264.278394
-990,6,1264.282392
-970,4,1264.28539
-1020,9,1264.292385
-970,4,1264.295383
-980,5,1264.298382
-970,4,1264.30238
-990,6,1264.306377
-1050,12,1264.316372
-970,4,1264.31937
-1050,12,1264.329365
-1000,7,1264.333362
-970,4,1264.336361
-980,5,1264.392329
-970,4,1264.395327
-1040,11,1264.401323
-970,4,1264.404321
-990,6,1264.409318
-970,4,1264.412317
-1000,7,1264.417314
-970,4,1264.420312
-970,4,1264.423311
-970,4,1264.426309
-990,6,1264.431306
-990,6,1264.435304
-1050,12,1264.445298
-990,6,1264.450295
-980,5,1264.453294
-970,4,1264.456292
-970,4,1264.45929
-970,4,1264.461289
-1040,11,1264.471283
-990,6,1264.474282
-990,6,1264.478279
-970,4,1264.481278
-1010,8,1264.540243
-970,4,1264.542242
-970,4,1264.54524
-970,4,1264.548238
-990,6,1264.552236
-970,4,1264.555234
-970,4,1264.557233
-980,5,1264.561231
-970,4,1264.564229
-980,5,1264.568227
-1000,7,1264.573224
-990,6,1264.578221
-1000,7,1264.583218
-970,4,1264.586216
-1040,11,1264.595211
-980,5,1264.59821
-970,4,1264.601208
-1000,7,1264.607204
-970,4,1264.610203
-970,4,1264.613201
-970,4,1264.616199
-1010,8,1264.620197
-990,6,1264.624195
-970,4,1264.627193
-970,4,1264.681162
-1020,9,1264.687159
-990,6,1264.691156
-1000,7,1264.695154
-1000,7,1264.70115
-1030,10,1264.709146
-1040,11,1264.718141
-990,6,1264.723138
-970,4,1264.726136
-1010,8,1264.732133
-980,5,1264.73613
-1050,12,1264.745125
-980,5,1264.749123
-970,4,1264.752121
-1000,7,1264.757118
-970,4,1264.760116
-1030,10,1264.768111
-990,6,1264.772109
-1020,9,1264.829077
-980,5,1264.833074
-990,6,1264.838072
-970,4,1264.84007
-980,5,1264.844068
-980,5,1264.847067
-980,5,1264.851064
-1060,13,1264.861058
-1000,7,1264.867055
-980,5,1264.870053
-1090,16,1264.880048
-990,6,1264.885045
-980,5,1264.889042
-970,4,1264.89204
-980,5,1264.896038
-980,5,1264.899036
-970,4,1264.902035
-970,4,1264.905033
-980,5,1264.909031
-990,6,1264.913028
-1080,15,1264.976991
-970,4,1264.97999
-1000,7,1264.983987
-1020,9,1264.991982
-970,4,1264.994981
-990,6,1264.997979
-980,5,1265.001977
-980,5,1265.005975
-990,6,1265.009973
-1060,13,1265.018967
-1020,9,1265.026963
-980,5,1265.03096
-1000,7,1265.035957
-970,4,1265.038956
-1000,7,1265.044952
-990,6,1265.04895
-970,4,1265.050949
-970,4,1265.053947
-970,4,1265.056945
-1010,8,1265.062942
-1000,7,1265.11891
-980,5,1265.122907
-1000,7,1265.127905
-970,4,1265.130903
-980,5,1265.133901
-980,5,1265.136899
-990,6,1265.140897
-990,6,1265.144895
-970,4,1265.147893
-980,5,1265.151891
-1030,10,1265.159886
-1030,10,1265.167882
-1000,7,1265.173878
-990,6,1265.177876
-1010,8,1265.183872
-970,4,1265.186871
-1010,8,1265.193867
-990,6,1265.197865
-1000,7,1265.202862
-990,6,1265.206859
-980,5,1265.209857
-970,4,1265.26483
-970,4,1265.267824
-980,5,1265.271822
-990,6,1265.276819
-1000,7,1265.281816
-990,6,1265.286813
-980,5,1265.290811
-1060,13,1265.300805
-1000,7,1265.305803
-980,5,1265.3098
-970,4,1265.312799
-990,6,1265.315797
-990,6,1265.319794
-970,4,1265.322793
-1010,8,1265.32779
-970,4,1265.330788
-1130,20,1265.347778
-1010,8,1265.353775
-970,4,1265.356773
-970,4,1265.411741
-1030,10,1265.416738
-990,6,1265.420736
-1290,36,1265.451718
-980,5,1265.454716
-980,5,1265.457715
-980,5,1265.461713
-970,4,1265.464711
-980,5,1265.467709
-1020,9,1265.474705
-1040,11,1265.4837
-1000,7,1265.487697
-970,4,1265.490696
-1030,10,1265.496692
-970,4,1265.499691
-970,4,1265.502689
-980,5,1265.557657
-1010,8,1265.563654
-1040,11,1265.572649
-1000,7,1265.578645
-990,6,1265.582643
-990,6,1265.58764
-990,6,1265.592637
-970,4,1265.594636
-970,4,1265.597634
-980,5,1265.601632
-1060,13,1265.611626
-970,4,1265.614624
-1070,14,1265.626618
-970,4,1265.628617
-278430,27748,1298.536677
-980,5,1298.540675
-1090,16,1298.553668
-990,6,1298.557665
-990,6,1298.561663
-990,6,1298.566661
-1000,7,1298.572657
-990,6,1298.576654
-990,6,1298.579653
-990,6,1298.63662
-990,6,1298.640618
-1050,12,1298.650612
-1000,7,1298.655609
-990,6,1298.659607
-980,5,1298.663605
-980,5,1298.666603
-970,4,1298.669601
-980,5,1298.673599
-1000,7,1298.677597
-1070,14,1298.68959
-1000,7,1298.695586
-1090,16,1298.708578
-970,4,1298.711577
-1000,7,1298.716574
-970,4,1298.718573
-990,6,1298.72257
-1080,15,1298.786534
-970,4,1298.789532
-1090,16,1298.802525
-990,6,1298.806522
-980,5,1298.809521
-990,6,1298.814518
-1020,9,1298.821514
-1050,12,1298.831508
-1030,10,1298.837504
-1050,12,1298.844501
-1010,8,1298.851497
-970,4,1298.854495
-1000,7,1298.859492
-1010,8,1298.866488
-1040,11,1298.873484
-990,6,1298.929452
-1040,11,1298.938446
-1070,14,1298.950439
-970,4,1298.953438
-990,6,1298.956436
-1000,7,1298.961433
-990,6,1298.965431
-1000,7,1298.969429
-980,5,1298.972427
-980,5,1298.975425
-980,5,1298.979423
-970,4,1298.982421
-1010,8,1298.989417
-1020,9,1298.996413
-970,4,1298.999411
-1020,9,1299.007406
-1090,16,1299.0204
-980,5,1299.023398
-980,5,1299.079365
-1010,8,1299.083363
-990,6,1299.08836
-990,6,1299.093357
-1000,7,1299.099354
-970,4,1299.101352
-980,5,1299.104351
-1000,7,1299.110347
-1050,12,1299.117343
-970,4,1299.120342
-980,5,1299.124339
-980,5,1299.128337
-980,5,1299.132334
-1000,7,1299.138331
-970,4,1299.141329
-970,4,1299.144328
-980,5,1299.147326
-1010,8,1299.153323
-970,4,1299.156321
-970,4,1299.159319
-970,4,1299.162317
-1100,17,1299.22828
-1020,9,1299.234276
-1000,7,1299.239274
-980,5,1299.243271
-970,4,1299.24527
-980,5,1299.249267
-970,4,1299.252266
-970,4,1299.255264
-970,4,1299.258263
-990,6,1299.26226
-1010,8,1299.267257
-970,4,1299.270256
-980,5,1299.274253
-970,4,1299.277251
-970,4,1299.28025
-1000,7,1299.285247
-980,5,1299.288245
-1000,7,1299.294241
-990,6,1299.29724
-970,4,1299.300238
-970,4,1299.303236
-970,4,1299.306235
-980,5,1299.309233
-1020,9,1299.368199
-980,5,1299.371197
-980,5,1299.375195
-1000,7,1299.380193
-1020,9,1299.386189
-1040,11,1299.395184
-970,4,1299.398182
-970,4,1299.40118
-970,4,1299.404179
-970,4,1299.407177
-970,4,1299.410176
-970,4,1299.413174
-970,4,1299.416172
-980,5,1299.420169
-1000,7,1299.426166
-980,5,1299.430164
-980,5,1299.433162
-980,5,1299.437159
-1000,7,1299.443156
-1030,10,1299.451151
-970,4,1299.45415
-1000,7,1299.458147
-990,6,1299.462145
-970,4,1299.518113
-980,5,1299.52211
-970,4,1299.525109
-970,4,1299.527107
-1040,11,1299.534104
-990,6,1299.538101
-970,4,1299.541099
-990,6,1299.545097
-1000,7,1299.551094
-980,5,1299.554092
-970,4,1299.557091
-970,4,1299.560088
-970,4,1299.563087
-970,4,1299.566085
-970,4,1299.568084
-970,4,1299.571082
-980,5,1299.57408
-980,5,1299.578078
-980,5,1299.582076
-970,4,1299.585074
-970,4,1299.588072
-970,4,1299.590071
-1010,8,1299.597067
-1010,8,1299.603064
-990,6,1299.659032
-970,4,1299.66203
-970,4,1299.665029
-970,4,1299.668027
-970,4,1299.671025
-970,4,1299.674023
-990,6,1299.678021
-1010,8,1299.683018
-990,6,1299.687016
-980,5,1299.691014
-1000,7,1299.695011
-990,6,1299.700009
-970,4,1299.703007
-980,5,1299.706005
-980,5,1299.710003
-980,5,1299.713001
-970,4,1299.715999
-970,4,1299.718998
-980,5,1299.722995
-970,4,1299.725993
-970,4,1299.728991
-980,5,1299.731989
-1020,7,1299.735987
-1010,8,1299.742983
-970,4,1299.745981
-980,5,1299.74898
-970,4,1299.803949
-970,4,1299.806947
-990,6,1299.810944
-980,5,1299.814942
-970,4,1299.81794
-990,6,1299.821938
-970,4,1299.823937
-1020,9,1299.831932
-980,5,1299.83593
-970,4,1299.838928
-1060,13,1299.846924
-990,6,1299.850921
-970,4,1299.85392
-990,6,1299.857917
-970,4,1299.860916
-1020,9,1299.866912
-1020,9,1299.873908
-990,6,1299.877906
-1000,7,1299.882903
-970,4,1299.884902
-980,5,1299.8889
-1000,7,1299.944867
-990,6,1299.949864
-980,5,1299.952863
-1010,8,1299.95786
-970,4,1299.960858
-1020,9,1299.966854
-1050,12,1299.97385
-1020,9,1299.980847
-1000,7,1299.986843
-980,5,1299.989841
-970,4,1299.99284
-980,5,1299.996837
-980,5,1299.999836
-990,6,1300.004833
-1030,10,1300.010829
-970,4,1300.013828
-1000,7,1300.019824
-970,4,1300.022822
-980,5,1300.02682
-970,4,1300.028819
-970,4,1300.031817
-970,4,1300.086786
-990,6,1300.090783
-980,5,1300.094781
-1000,7,1300.098778
-970,4,1300.101777
-970,4,1300.104775
-1010,8,1300.109772
-970,4,1300.111771
-990,6,1300.115769
-1030,10,1300.121765
-970,4,1300.124763
-1000,7,1300.129761
-970,4,1300.131759
-980,5,1300.134758
-970,4,1300.137756
-990,6,1300.142753
-980,5,1300.145752
-970,4,1300.14875
-970,4,1300.151749
-980,5,1300.154747
-970,4,1300.157745
-970,4,1300.160743
-970,4,1300.163741
-970,4,1300.166739
-970,4,1300.169737
-990,6,1300.224706
-1000,7,1300.229703
-1010,8,1300.2347
-970,4,1300.237699
-970,4,1300.240697
-970,4,1300.243695
-980,5,1300.246694
-980,5,1300.251691
-1020,9,1300.258687
-970,4,1300.261685
-970,4,1300.264683
-1000,7,1300.26868
-970,4,1300.271679
-980,5,1300.274677
-970,4,1300.277675
-980,5,1300.280674
-980,5,1300.284671
-970,4,1300.287669
-1000,7,1300.291667
-970,4,1300.294665
-990,6,1300.298664
-980,5,1300.301662
-1020,9,1300.309658
-1020,9,1300.366625
-970,4,1300.369623
-1040,11,1300.376619
-970,4,1300.379617
-970,4,1300.382616
-970,4,1300.385614
-1010,8,1300.390611
-990,6,1300.394609
-980,5,1300.397607
-980,5,1300.400605
-970,4,1300.403603
-980,5,1300.406601
-970,4,1300.4096
-970,4,1300.412599
-970,4,1300.415597
-990,6,1300.419595
-970,4,1300.422593
-1010,8,1300.428589
-980,5,1300.432587
-990,6,1300.436585
-1000,7,1300.441582
-1000,7,1300.445579
-970,4,1300.448577
-970,4,1300.451576
-980,5,1300.507544
-990,6,1300.511541
-970,4,1300.51354
-1030,10,1300.522535
-990,6,1300.526533
-970,4,1300.53053
-970,4,1300.533529
-970,4,1300.536527
-990,6,1300.540524
-970,4,1300.543523
-970,4,1300.545522
-970,4,1300.54852
-970,4,1300.551518
-980,5,1300.554517
-980,5,1300.558514
-980,5,1300.562512
-970,4,1300.564511
-970,4,1300.567509
-970,4,1300.570508
-980,5,1300.573505
-1010,8,1300.578503
-1020,9,1300.584499
-970,4,1300.587497
-990,6,1300.591495
-980,5,1300.595493
-990,6,1300.650461
-990,6,1300.654459
-970,4,1300.657458
-1010,8,1300.662455
-970,4,1300.665453
-970,4,1300.667452
-970,4,1300.67045
-970,4,1300.673449
-990,6,1300.678445
-970,4,1300.681444
-1060,13,1300.689439
-970,4,1300.691438
-980,5,1300.695436
-970,4,1300.697434
-990,6,1300.701432
-1000,7,1300.706429
-1040,11,1300.712425
-970,4,1300.715424
-980,5,1300.719422
-970,4,1300.72242
-1030,10,1300.728417
-1000,7,1300.732414
-970,4,1300.787382
-980,5,1300.79038
-1010,8,1300.795378
-970,4,1300.798376
-970,4,1300.801374
-1000,7,1300.805372
-980,5,1300.80937
-980,5,1300.812368
-980,5,1300.815366
-980,5,1300.819364
-970,4,1300.822362
-980,5,1300.82636
-990,6,1300.831357
-1080,15,1300.84335
-990,6,1300.848347
-990,6,1300.852345
-980,5,1300.855343
-970,4,1300.858341
-970,4,1300.86134
-990,6,1300.865337
-1000,7,1300.869335
-970,4,1300.872334
-970,4,1300.875332
-970,4,1300.929301
-980,5,1300.932299
-990,6,1300.936297
-990,6,1300.940294
-990,6,1300.944292
-1010,8,1300.951288
-970,4,1300.953287
-1010,8,1300.958284
-990,6,1300.962282
-980,5,1300.96628
-980,5,1300.969277
-990,6,1300.974275
-1080,15,1300.98327
-970,4,1300.986268
-980,5,1300.990266
-970,4,1300.993263
-970,4,1300.996262
-980,5,1300.99926
-970,4,1301.002259
-970,4,1301.005257
-970,4,1301.007256
-1000,7,1301.013252
-970,4,1301.067222
-970,4,1301.07022
-990,6,1301.074217
-970,4,1301.077215
-1060,13,1301.085211
-970,4,1301.088209
-970,4,1301.091208
-980,5,1301.095205
-1040,11,1301.101202
-1040,11,1301.108198
-970,4,1301.111196
-1010,8,1301.116193
-990,6,1301.12119
-970,4,1301.124188
-1050,12,1301.134183
-990,6,1301.137181
-980,5,1301.141179
-970,4,1301.144177
-970,4,1301.146176
-980,5,1301.149174
-970,4,1301.152172
-1000,7,1301.20814
-1050,12,1301.216136
-990,6,1301.221133
-970,4,1301.223132
-1050,12,1301.233126
-990,6,1301.238123
-970,4,1301.241121
-970,4,1301.24412
-1030,10,1301.249117
-970,4,1301.252115
-1010,8,1301.258111
-970,4,1301.26011
-970,4,1301.263108
-970,4,1301.266107
-1000,7,1301.270105
-1030,10,1301.279099
-970,4,1301.282098
-980,5,1301.286095
-970,4,1301.289094
-1000,7,1301.293091
-970,4,1301.29609
-1000,7,1301.353057
-1010,8,1301.359053
-990,6,1301.363051
-970,4,1301.366049
-1040,11,1301.373045
-1000,7,1301.377043
-970,4,1301.380041
-1050,12,1301.388036
-1050,12,1301.395033
-970,4,1301.397032
-970,4,1301.40003
-1000,7,1301.405027
-990,6,1301.409024
-970,4,1301.412023
-1000,7,1301.41702
-990,6,1301.421018
-970,4,1301.424016
-1010,8,1301.429013
-990,6,1301.433011
-980,5,1301.487979
-1010,8,1301.492976
-990,6,1301.496974
-980,5,1301.499972
-970,4,1301.50297
-990,6,1301.507968
-1010,8,1301.513964
-1000,7,1301.519961
-970,4,1301.522959
-1010,8,1301.527956
-980,5,1301.530954
-1090,16,1301.539949
-1030,10,1301.546945
-1000,7,1301.551942
-1000,7,1301.55694
-980,5,1301.559937
-970,4,1301.562936
-970,4,1301.565934
-970,4,1301.568933
-1020,9,1301.6259
-970,4,1301.627899
-1000,7,1301.633896
-980,5,1301.637893
-1020,9,1301.64289
-1000,7,1301.648887
-1000,7,1301.654884
-970,4,1301.657881
-990,6,1301.662878
-970,4,1301.664877
-970,4,1301.667875
-1010,8,1301.672873
-970,4,1301.675871
-970,4,1301.678869
-990,6,1301.683866
-980,5,1301.686864
-1010,8,1301.691861
-980,5,1301.69486
-1000,7,1301.700856
-980,5,1301.704854
-1030,10,1301.71085
-970,4,1301.71285
-970,4,1301.767818
-980,5,1301.771816
-970,4,1301.774814
-1080,15,1301.783809
-980,5,1301.786808
-970,4,1301.789806
-1010,8,1301.796802
-1010,8,1301.801799
-980,5,1301.804797
-1020,9,1301.810794
-1000,7,1301.814791
-1030,10,1301.820788
-980,5,1301.824786
-1010,8,1301.829783
-1040,11,1301.83578
-990,6,1301.839777
-970,4,1301.842775
-970,4,1301.845773
-990,6,1301.849771
-990,6,1301.905739
-970,4,1301.908737
-970,4,1301.911735
-1050,12,1301.91973
-990,6,1301.923729
-1020,9,1301.930724
-970,4,1301.933722
-980,5,1301.937721
-970,4,1301.940719
-1030,10,1301.946715
-990,6,1301.951712
-1060,13,1301.958708
-980,5,1301.962706
-1020,9,1301.968703
-1060,13,1301.976698
-980,5,1301.979696
-990,6,1301.982694
-1000,7,1301.987692
-980,5,1302.04266
-990,6,1302.047657
-980,5,1302.050655
-1000,7,1302.054653
-1010,8,1302.05965
-1090,16,1302.069644
-970,4,1302.071643
-980,5,1302.07564
-980,5,1302.078639
-970,4,1302.081637
-970,4,1302.084636
-1000,7,1302.090632
-1070,14,1302.098628
-970,4,1302.101626
-970,4,1302.103625
-990,6,1302.108622
-1050,12,1302.115618
-1000,7,1302.121614
-1000,7,1302.126612
-970,4,1302.180581
-1030,10,1302.186577
-1010,8,1302.191574
-980,5,1302.195572
-980,5,1302.19857
-1030,10,1302.204567
-970,4,1302.207565
-1010,8,1302.213561
-990,6,1302.21756
-970,4,1302.220557
-990,6,1302.224555
-1050,12,1302.231551
-1040,11,1302.238547
-980,5,1302.242545
-980,5,1302.246543
-1050,12,1302.253539
-980,5,1302.257536
-1320,39,1302.331494
-970,4,1302.335491
-1010,8,1302.340488
-1030,10,1302.345485
-970,4,1302.348484
-1040,11,1302.355479
-970,4,1302.358478
-1020,9,1302.363475
-1010,8,1302.368472
-1030,10,1302.375468
-970,4,1302.378466
-1070,14,1302.386462
-980,5,1302.38946
-970,4,1302.392458
-980,5,1302.447428
-970,4,1302.450426
-970,4,1302.454423
-970,4,1302.457422
-990,6,1302.461419
-1000,7,1302.467416
-1050,12,1302.474412
-980,5,1302.47841
-970,4,1302.481408
-990,6,1302.484406
-970,4,1302.487404
-970,4,1302.490402
-1000,7,1302.4954
-970,4,1302.497398
-990,6,1302.501396
-1010,8,1302.506394
-1030,10,1302.515388
-980,5,1302.519386
-970,4,1302.522384
-990,6,1302.526382
-1060,13,1302.534377
-980,5,1302.588347
-1010,8,1302.593343
-980,5,1302.597341
-970,4,1302.600339
-990,6,1302.605337
-980,5,1302.608335
-1130,20,1302.620328
-970,4,1302.622327
-980,5,1302.626324
-970,4,1302.629323
-1000,7,1302.63332
-1130,20,1302.645313
-1010,8,1302.65031
-970,4,1302.653308
-970,4,1302.655307
-1010,8,1302.660305
-990,6,1302.664303
-970,4,1302.6673
-1060,13,1302.726267
-1080,15,1302.735262
-990,6,1302.739259
-970,4,1302.742258
-980,5,1302.746255
-980,5,1302.750253
-990,6,1302.754251
-1150,22,1302.767243
-980,5,1302.771241
-980,5,1302.775239
-1020,9,1302.782234
-1040,11,1302.789231
-980,5,1302.793229
-980,5,1302.797226
-1040,11,1302.80622
-990,6,1302.861189
-980,5,1302.865186
-1030,10,1302.871183
-990,6,1302.87618
-1020,9,1302.882177
-1010,8,1302.887174
-1090,16,1302.896168
-990,6,1302.900166
-990,6,1302.904164
-1020,9,1302.909161
-1010,8,1302.916157
-970,4,1302.919155
-970,4,1302.922154
-1050,12,1302.92915
-970,4,1302.932148
-1000,7,1302.937145
-970,4,1302.940143
-1160,23,1303.005106
-1020,9,1303.011103
-970,4,1303.014101
-1020,9,1303.019098
-970,4,1303.022096
-1000,7,1303.028093
-970,4,1303.031091
-970,4,1303.03309
-970,4,1303.036088
-990,6,1303.040086
-1030,10,1303.046082
-1200,27,1303.062073
-970,4,1303.064072
-990,6,1303.069069
-1020,9,1303.076065
-970,4,1303.080063
-970,4,1303.134032
-1040,11,1303.141028
-980,5,1303.144026
-970,4,1303.147024
-1010,8,1303.152021
-980,5,1303.156019
-970,4,1303.159018
-990,6,1303.163015
-980,5,1303.167013
-990,6,1303.17201
-1080,15,1303.181005
-1010,8,1303.187001
-1000,7,1303.192998
-1120,19,1303.203991
-990,6,1303.207989
-970,4,1303.210988
-1030,10,1303.218983
-990,6,1303.27595
-1050,12,1303.282947
-980,5,1303.285944
-970,4,1303.288943
-980,5,1303.292941
-980,5,1303.295938
-990,6,1303.299936
-970,4,1303.302935
-1080,15,1303.311929
-970,4,1303.314928
-1030,10,1303.320924
-1010,8,1303.325921
-1060,13,1303.333917
-990,6,1303.337915
-1040,11,1303.343911
-1000,7,1303.348908
-970,4,1303.351907
-1030,10,1303.411872
-1020,9,1303.418869
-1030,10,1303.424865
-970,4,1303.427863
-1000,7,1303.433859
-1070,14,1303.442855
-970,4,1303.445853
-980,5,1303.44985
-1070,14,1303.461844
-1000,7,1303.465841
-1070,14,1303.473836
-980,5,1303.477834
-990,6,1303.482831
-1000,7,1303.486829
-980,5,1303.490827
-990,6,1303.493825
-970,4,1303.496823
-1000,7,1303.552791
-1030,10,1303.559787
-980,5,1303.562785
-970,4,1303.565784
-1070,14,1303.577776
-970,4,1303.580775
-1000,7,1303.585772
-990,6,1303.58977
-990,6,1303.594767
-1010,8,1303.601763
-970,4,1303.604761
-970,4,1303.607759
-970,4,1303.610757
-970,4,1303.613756
-980,5,1303.617754
-970,4,1303.620751
-1040,11,1303.626748
-970,4,1303.630746
-1010,8,1303.636743
-1030,10,1303.642739
-1020,9,1303.699706
-1000,7,1303.704704
-1020,9,1303.709701
-1020,9,1303.717696
-980,5,1303.720694
-980,5,1303.723692
-1060,13,1303.734687
-970,4,1303.737684
-980,5,1303.741682
-1000,7,1303.74568
-980,5,1303.749678
-1000,7,1303.754675
-1040,11,1303.761671
-1360,43,1303.836627
-980,5,1303.840626
-970,4,1303.844623
-1110,18,1303.854618
-980,5,1303.857615
-980,5,1303.861614
-970,4,1303.865611
-970,4,1303.868609
-980,5,1303.872607
-1000,7,1303.876605
-970,4,1303.879603
-1030,10,1303.885599
-1030,10,1303.891596
-970,4,1303.894594
-990,6,1303.899591
-980,5,1303.903589
-1140,21,1303.916581
-970,4,1303.970551
-1050,12,1303.977547
-990,6,1303.982543
-990,6,1303.986541
-1010,8,1303.992538
-1010,8,1303.997535
-1100,17,1304.007529
-1020,9,1304.013526
-970,4,1304.016529
-1010,8,1304.02352
-1290,36,1304.043508
-970,4,1304.046507
-980,5,1304.050504
-970,4,1304.053503
-1030,10,1304.111469
-1160,23,1304.125462
-990,6,1304.129459
-1110,18,1304.140453
-970,4,1304.143451
-1040,11,1304.150447
-980,5,1304.154445
-1100,17,1304.164439
-1020,9,1304.169436
-1060,13,1304.177432
-1000,7,1304.183428
-1090,16,1304.243393
-1090,16,1304.253387
-1110,18,1304.263381
-970,4,1304.26738
-990,6,1304.271377
-990,6,1304.275375
-1030,10,1304.281372
-1020,9,1304.289366
-1040,11,1304.298361
-1160,23,1304.311354
-1030,10,1304.319349
-970,4,1304.322348
-970,4,1304.377316
-990,6,1304.382313
-1060,13,1304.390308
-990,6,1304.395306
-1010,8,1304.401302
-1180,25,1304.416294
-1010,8,1304.421291
-970,4,1304.42329
-1270,34,1304.443278
-1040,11,1304.449275
-1100,17,1304.511239
-1020,9,1304.519235
-970,4,1304.521233
-990,6,1304.526231
-1190,26,1304.541222
-980,5,1304.54522
-1240,31,1304.563209
-970,4,1304.566207
-980,5,1304.570205
-1000,7,1304.575202
-990,6,1304.580199
-970,4,1304.583209
-1020,9,1304.591193
-1140,21,1304.655156
-980,5,1304.658155
-980,5,1304.662153
-980,5,1304.66615
-1030,10,1304.672147
-1380,45,1304.698132
-1010,8,1304.704129
-970,4,1304.706127
-1000,7,1304.711124
-980,5,1304.715122
-1180,25,1304.781084
