#{"t_start": 1590692262.788145, "env_id": "zhedLevel6-v0"}
r,l,t 
-1050,12,1856.110787
-970,4,1856.165756
-1010,8,1856.171752
-990,6,1856.17575
-970,4,1856.178748
-1060,13,1856.188743
-980,5,1856.191741
-1050,12,1856.200736
-1000,7,1856.205733
-1050,12,1856.213728
-970,4,1856.216727
-970,4,1856.218725
-980,5,1856.222723
-990,6,1856.226721
-1090,16,1856.238714
-990,6,1856.242711
-1080,15,1856.253705
-980,5,1856.308673
-980,5,1856.312672
-990,6,1856.316669
-990,6,1856.320667
-1050,12,1856.329662
-970,4,1856.331661
-990,6,1856.336658
-1110,18,1856.348651
-990,6,1856.352648
-1000,7,1856.357646
-1090,16,1856.368639
-1070,14,1856.378634
-990,6,1856.383631
-1100,17,1856.395623
-1060,13,1856.457587
-970,4,1856.460586
-990,6,1856.464584
-970,4,1856.466583
-990,6,1856.47058
-970,4,1856.473579
-1000,7,1856.478576
-1000,7,1856.484572
-1040,11,1856.491568
-990,6,1856.496565
-1000,7,1856.501562
-970,4,1856.504561
-1000,7,1856.508559
-1040,11,1856.516554
-970,4,1856.519552
-1000,7,1856.524549
-1030,10,1856.531545
-990,6,1856.535543
-980,5,1856.538541
-970,4,1856.594509
-1000,7,1856.598506
-970,4,1856.601505
-1080,15,1856.611499
-980,5,1856.615497
-1000,7,1856.620494
-990,6,1856.624492
-1040,11,1856.632487
-970,4,1856.635485
-970,4,1856.638484
-1060,13,1856.647479
-1340,41,1856.674463
-980,5,1856.677461
-1100,17,1856.742425
-980,5,1856.745423
-1470,54,1856.781401
-1020,9,1856.789397
-1130,20,1856.80339
-970,4,1856.806387
-1010,8,1856.812384
-1020,9,1856.81938
-970,4,1856.822378
-1020,9,1856.882343
-1110,18,1856.895336
-1040,11,1856.903332
-1030,10,1856.910327
-1140,21,1856.92432
-970,4,1856.927317
-990,6,1856.931315
-1570,64,1857.02826
-1270,34,1857.051246
-1060,13,1857.060241
-970,4,1857.063239
-1020,9,1857.071235
-970,4,1857.073233
-1000,7,1857.07923
-1050,12,1857.088225
-1020,9,1857.094221
-980,5,1857.098219
-1150,22,1857.167179
-980,5,1857.170178
-1110,18,1857.18317
-990,6,1857.187168
-1080,15,1857.197162
-1110,18,1857.209155
-1000,7,1857.215152
-1090,16,1857.227144
-970,4,1857.229145
-990,6,1857.233141
-990,6,1857.23714
-970,4,1857.240138
-1000,7,1857.245135
-1160,23,1857.316094
-1150,22,1857.331085
-1130,20,1857.346077
-990,6,1857.350074
-1040,11,1857.35807
-1130,20,1857.373061
-970,4,1857.37506
-1030,10,1857.383056
-980,5,1857.386054
-1070,14,1857.397047
-1040,11,1857.460011
-1140,21,1857.474003
-1120,19,1857.489994
-970,4,1857.492992
-1010,8,1857.497989
-1070,14,1857.507983
-980,5,1857.510982
-970,4,1857.51398
-980,5,1857.517978
-970,4,1857.520976
-1000,7,1857.525973
-1040,11,1857.532969
-990,6,1857.537966
-980,5,1857.541964
-1160,23,1857.613923
-1020,9,1857.620918
-1020,9,1857.627915
-970,4,1857.631912
-1020,9,1857.637909
-990,6,1857.642905
-1170,24,1857.658896
-1050,12,1857.668891
-970,4,1857.67089
-970,4,1857.673888
-990,6,1857.677886
-970,4,1857.680884
-970,4,1857.683882
-1010,8,1857.689879
-990,6,1857.693876
-970,4,1857.696875
-970,4,1857.752843
-1020,9,1857.758839
-970,4,1857.762836
-1070,14,1857.77283
-1030,10,1857.780827
-980,5,1857.783825
-1010,8,1857.789821
-990,6,1857.793819
-1110,18,1857.80881
-990,6,1857.813807
-1000,7,1857.818805
-1070,14,1857.829798
-980,5,1857.833796
-970,4,1857.836797
-970,4,1857.839793
-1120,19,1857.908753
-1070,14,1857.920746
-990,6,1857.925743
-970,4,1857.927742
-1090,16,1857.938735
-990,6,1857.942733
-1010,8,1857.949729
-1020,9,1857.956725
-980,5,1857.960723
-1140,21,1857.974715
-1160,23,1857.991705
-980,5,1857.994703
-1010,8,1858.05267
-1000,7,1858.057667
-980,5,1858.060666
-980,5,1858.064663
-970,4,1858.066662
-1000,7,1858.072659
-970,4,1858.075657
-1010,8,1858.081653
-980,5,1858.085651
-1020,9,1858.091647
-990,6,1858.095645
-1000,7,1858.100642
-1120,19,1858.112635
-970,4,1858.115634
-1020,9,1858.12163
-990,6,1858.126627
-980,5,1858.130625
-990,6,1858.134623
-1010,8,1858.193589
-980,5,1858.197586
-970,4,1858.200585
-1060,13,1858.211578
-1120,19,1858.224571
-1000,7,1858.229568
-970,4,1858.233566
-990,6,1858.237564
-1000,7,1858.241561
-1100,17,1858.250556
-1050,12,1858.258551
-1000,7,1858.263549
-990,6,1858.268546
-970,4,1858.271544
-990,6,1858.276541
-1370,44,1858.358495
-1020,7,1858.363491
-1040,11,1858.372486
-1040,11,1858.381481
-970,4,1858.384479
-970,4,1858.387478
-1090,16,1858.397472
-990,6,1858.402469
-970,4,1858.405468
-1080,15,1858.418459
-1030,10,1858.426455
-990,6,1858.483422
-970,4,1858.48642
-1050,12,1858.494416
-970,4,1858.497414
-1040,11,1858.50441
-970,4,1858.507408
-990,6,1858.512405
-1080,15,1858.5224
-1040,11,1858.531394
-1010,8,1858.536392
-1020,9,1858.542388
-1030,10,1858.549384
-970,4,1858.551383
-1030,10,1858.558379
-1020,9,1858.564375
-1000,7,1858.569373
-970,4,1858.624341
-1030,10,1858.631337
-980,5,1858.635334
-1050,12,1858.64333
-990,6,1858.647328
-1020,9,1858.653324
-1010,8,1858.66032
-1040,11,1858.669315
-980,5,1858.672313
-1100,17,1858.685306
-1020,9,1858.691303
-990,6,1858.696299
-1050,12,1858.704295
-980,5,1858.707293
-1100,17,1858.771257
-980,5,1858.775255
-970,4,1858.777253
-970,4,1858.780252
-970,4,1858.78325
-980,5,1858.787247
-980,5,1858.790246
-970,4,1858.793243
-1000,7,1858.798241
-1030,10,1858.805237
-970,4,1858.808236
-970,4,1858.811234
-990,6,1858.815231
-1010,8,1858.821228
-1010,8,1858.827224
-1000,7,1858.832222
-980,5,1858.83622
-1040,11,1858.843215
-970,4,1858.846213
-990,6,1858.850211
-1000,7,1858.855208
-1020,9,1858.915174
-990,6,1858.919171
-970,4,1858.922169
-970,4,1858.925168
-980,5,1858.928166
-1010,8,1858.933163
-980,5,1858.937161
-970,4,1858.940159
-1050,12,1858.950153
-970,4,1858.953151
-1090,16,1858.964145
-970,4,1858.967144
-1010,8,1858.972141
-990,6,1858.977138
-1000,7,1858.982135
-1030,10,1858.989131
-980,5,1858.992129
-1060,13,1859.002123
-970,4,1859.056093
-1050,12,1859.065088
-990,6,1859.069085
-970,4,1859.072083
-980,5,1859.076081
-980,5,1859.080078
-1030,10,1859.088074
-1000,7,1859.093071
-970,4,1859.096069
-970,4,1859.098068
-970,4,1859.101066
-980,5,1859.105064
-970,4,1859.108062
-990,6,1859.11306
-1020,9,1859.120055
-1090,16,1859.13105
-980,5,1859.135047
-980,5,1859.139045
-1000,7,1859.143042
-970,4,1859.147041
-990,6,1859.204007
-1010,8,1859.211003
-980,5,1859.214002
-1020,9,1859.219998
-1010,8,1859.226994
-970,4,1859.228993
-1010,8,1859.23499
-1060,13,1859.243984
-1020,9,1859.25098
-990,6,1859.254978
-1090,16,1859.265973
-970,4,1859.26897
-1090,16,1859.279963
-980,5,1859.282962
-1000,7,1859.288959
-980,5,1859.291957
-970,4,1859.294955
-1060,13,1859.357919
-1000,7,1859.363915
-990,6,1859.367913
-1020,9,1859.375908
-1040,11,1859.382904
-1200,27,1859.400895
-990,6,1859.405891
-1050,12,1859.413887
-1000,7,1859.418884
-1030,10,1859.42588
-1080,15,1859.437873
-1110,18,1859.502835
-1030,10,1859.510831
-980,5,1859.513829
-1100,17,1859.525822
-970,4,1859.52882
-1130,20,1859.541813
-1000,7,1859.547809
-1000,7,1859.552806
-1000,7,1859.557804
-980,5,1859.561801
-1100,17,1859.572795
-1010,8,1859.578791
-970,4,1859.581789
-1020,9,1859.640756
-970,4,1859.643754
-1110,18,1859.655747
-980,5,1859.659745
-980,5,1859.663743
-980,5,1859.666741
-970,4,1859.669739
-1020,9,1859.676735
-970,4,1859.679734
-1040,11,1859.687729
-990,6,1859.691726
-970,4,1859.694725
-1010,8,1859.701721
-1040,11,1859.710716
-990,6,1859.715713
-1000,7,1859.72071
-990,6,1859.725707
-980,5,1859.728705
-1000,7,1859.786672
-990,6,1859.791669
-970,4,1859.794667
-1010,8,1859.800664
-1070,14,1859.811657
-1090,16,1859.825649
-970,4,1859.827648
-1000,7,1859.832645
-1020,9,1859.838642
-970,4,1859.84164
-980,5,1859.845638
-990,6,1859.849635
-980,5,1859.853633
-1000,7,1859.85863
-1240,31,1859.879618
-1010,8,1859.936586
-1150,22,1859.951577
-1110,18,1859.963571
-1090,16,1859.975564
-980,5,1859.979562
-980,5,1859.982559
-1010,8,1859.989555
-1000,7,1859.994552
-1100,17,1860.005546
-1030,10,1860.012542
-1010,8,1860.018539
-970,4,1860.020538
-980,5,1860.076505
-970,4,1860.079504
-990,6,1860.083501
-1080,15,1860.093495
-1150,22,1860.108486
-1020,9,1860.114483
-990,6,1860.11948
-1040,11,1860.127476
-990,6,1860.131473
-1010,8,1860.13747
-1020,9,1860.145465
-970,4,1860.148463
-980,5,1860.151462
-1000,7,1860.157458
-1290,36,1860.233415
-980,5,1860.237412
-970,4,1860.240411
-990,6,1860.244409
-1060,13,1860.253403
-1000,7,1860.258401
-1100,17,1860.269394
-970,4,1860.272393
-1030,10,1860.280388
-1020,9,1860.286385
-1010,8,1860.292381
-980,5,1860.295379
-970,4,1860.298377
-970,4,1860.301376
-1120,19,1860.366339
-970,4,1860.369337
-980,5,1860.373335
-970,4,1860.376333
-1040,11,1860.384328
-1000,7,1860.388326
-1020,9,1860.394322
-970,4,1860.39832
-1000,7,1860.403317
-980,5,1860.407315
-1090,16,1860.418309
-1200,27,1860.436298
-990,6,1860.441295
-1080,15,1860.50326
-1090,16,1860.514253
-1150,22,1860.529245
-1010,8,1860.534242
-1260,33,1860.556229
-990,6,1860.560227
-1000,7,1860.566223
-970,4,1860.569222
-1010,8,1860.575218
-970,4,1860.577217
-970,4,1860.580215
-1010,8,1860.586212
-1000,7,1860.644178
-1140,21,1860.65817
-1070,14,1860.667165
-1030,10,1860.67616
-980,5,1860.679159
-1040,11,1860.687154
-970,4,1860.690153
-980,5,1860.694149
-1050,12,1860.703144
-1060,13,1860.712139
-970,4,1860.715137
-1020,9,1860.721134
-990,6,1860.726131
-990,6,1860.730129
-1010,8,1860.788095
-1000,7,1860.793093
-1000,7,1860.79809
-1000,7,1860.804086
-1220,29,1860.823076
-980,5,1860.826074
-990,6,1860.831071
-1100,17,1860.842064
-970,4,1860.845063
-970,4,1860.848061
-980,5,1860.852059
-1030,10,1860.859055
-1060,13,1860.86805
-1000,7,1860.873047
-980,5,1860.929015
-980,5,1860.933012
-1020,9,1860.941007
-1070,14,1860.950002
-1060,13,1860.960996
-1050,12,1860.968992
-1030,10,1860.975987
-970,4,1860.978986
-970,4,1860.981984
-980,5,1860.985982
-1190,26,1860.998975
-990,6,1861.003971
-1170,24,1861.071932
-970,4,1861.07493
-1100,17,1861.086923
-970,4,1861.089922
-1040,11,1861.097917
-970,4,1861.100915
-1070,14,1861.10991
-1020,9,1861.115907
-970,4,1861.118905
-1030,10,1861.125901
-1150,22,1861.140893
-970,4,1861.142891
-970,4,1861.14589
-1060,13,1861.153885
-1020,9,1861.21385
-980,5,1861.217848
-990,6,1861.221846
-970,4,1861.224844
-980,5,1861.228842
-1000,7,1861.234839
-1010,8,1861.239836
-1150,22,1861.254827
-980,5,1861.257825
-990,6,1861.262822
-990,6,1861.26682
-990,4,1861.269819
-970,4,1861.272817
-1040,11,1861.279813
-970,4,1861.282811
-1010,8,1861.287808
-1210,28,1861.358768
-980,5,1861.362765
-1060,13,1861.37176
-970,4,1861.374758
-970,4,1861.376757
-980,5,1861.380754
-1000,7,1861.386751
-1080,15,1861.396745
-970,4,1861.399744
-970,4,1861.401742
-1000,7,1861.406739
-1010,8,1861.412736
-1190,26,1861.430726
-970,4,1861.433724
-980,5,1861.437722
-1050,12,1861.497687
-970,4,1861.500686
-990,6,1861.504683
-1060,13,1861.513678
-980,5,1861.516676
-980,5,1861.519674
-1170,24,1861.535665
-970,4,1861.538663
-1060,13,1861.549657
-1010,8,1861.555654
-1030,10,1861.562649
-1070,14,1861.571644
-990,6,1861.576641
-1070,14,1861.637607
-990,6,1861.642604
-1030,10,1861.6496
-1050,12,1861.657595
-970,4,1861.660593
-1090,16,1861.670588
-1050,12,1861.679583
-980,5,1861.682581
-1020,9,1861.689577
-990,6,1861.693574
-1070,14,1861.704568
-970,4,1861.707566
-1000,7,1861.712564
-1010,8,1861.71856
-1000,7,1861.723557
-970,4,1861.726555
-1080,15,1861.78952
-1010,8,1861.794516
-980,5,1861.798514
-990,6,1861.803511
-1020,9,1861.810507
-1030,10,1861.817503
-990,6,1861.821501
-970,4,1861.824499
-980,5,1861.828496
-990,6,1861.832494
-990,6,1861.837492
-980,5,1861.841489
-1010,8,1861.846486
-1020,9,1861.852483
-1010,8,1861.85748
-1130,20,1861.923442
-980,5,1861.928439
-1010,8,1861.934436
-1000,7,1861.939433
-970,4,1861.942431
-1180,25,1861.959422
-970,4,1861.96142
-970,4,1861.964419
-970,4,1861.967417
-970,4,1861.969416
-990,6,1861.974413
-980,5,1861.97841
-990,6,1861.983408
-1070,14,1861.992403
-1000,7,1861.998399
-980,5,1862.002397
-980,5,1862.005395
-990,6,1862.010392
-1030,10,1862.069359
-970,4,1862.072356
-1110,18,1862.08435
-980,5,1862.087348
-1030,10,1862.094345
-1020,9,1862.100341
-1090,16,1862.112334
-1130,20,1862.125326
-1060,13,1862.134321
-1010,8,1862.140318
-970,4,1862.143316
-980,5,1862.147314
-970,4,1862.150312
-970,4,1862.15331
-1110,18,1862.217273
-1000,7,1862.22227
-1020,9,1862.228266
-1070,14,1862.23926
-990,6,1862.244257
-1000,7,1862.249255
-1360,43,1862.277239
-1120,19,1862.29323
-1210,28,1862.364189
-1040,11,1862.372185
-1090,16,1862.382178
-1040,11,1862.390173
-970,4,1862.393172
-980,5,1862.39717
-970,4,1862.400167
-980,5,1862.403166
-1090,16,1862.41416
-1020,9,1862.422155
-990,6,1862.427152
-990,6,1862.43215
-970,4,1862.434149
-970,4,1862.438146
-980,5,1862.441145
-980,5,1862.497112
-1040,11,1862.505108
-1200,27,1862.523097
-1040,11,1862.532092
-1190,26,1862.549082
-1040,11,1862.557078
-990,6,1862.561075
-970,4,1862.564074
-970,4,1862.567072
-1010,8,1862.572069
-1060,13,1862.581064
-980,5,1862.585061
-970,4,1862.64003
-1030,10,1862.649024
-970,4,1862.651023
-990,6,1862.655021
-990,6,1862.660018
-980,5,1862.664016
-980,5,1862.667014
-1050,12,1862.67501
-1180,25,1862.693999
-990,6,1862.697996
-970,4,1862.699995
-970,4,1862.702994
-1040,11,1862.711988
-970,4,1862.714986
-1080,15,1862.724981
-1130,20,1862.790943
-1030,10,1862.79794
-1030,10,1862.804935
-1010,8,1862.810932
-1030,10,1862.817928
-990,6,1862.822925
-1000,7,1862.827922
-1080,15,1862.837916
-980,5,1862.841914
-970,4,1862.844912
-1050,12,1862.852907
-970,4,1862.855906
-1100,17,1862.867899
-1070,14,1862.930862
-1150,22,1862.945854
-970,4,1862.947853
-990,6,1862.952851
-980,5,1862.955848
-1120,19,1862.968841
-970,4,1862.971839
-1020,9,1862.978835
-980,5,1862.981833
-980,5,1862.985831
-970,4,1862.988829
-1020,9,1862.995825
-1010,8,1863.002821
-1320,39,1863.080776
-1020,9,1863.086773
-980,5,1863.09077
-980,5,1863.093768
-1000,7,1863.098766
-980,5,1863.101764
-1000,7,1863.106761
-1020,9,1863.114756
-980,5,1863.117754
-990,6,1863.122751
-990,6,1863.126749
-1220,29,1863.146738
-970,4,1863.148737
-1030,10,1863.155733
-1020,9,1863.215698
-970,4,1863.218697
-980,5,1863.221695
-970,4,1863.224693
-1040,11,1863.232689
-1130,20,1863.245681
-1010,8,1863.251678
-990,6,1863.255676
-1050,12,1863.263671
-1010,8,1863.269668
-980,5,1863.272666
-990,6,1863.276664
-970,4,1863.279662
-970,4,1863.28266
-1000,7,1863.286658
-1100,17,1863.29965
-970,4,1863.354619
-1350,42,1863.382602
-980,5,1863.3866
-970,4,1863.388599
-970,4,1863.392597
-1040,11,1863.399593
-1040,11,1863.407588
-980,5,1863.410586
-990,6,1863.414584
-1060,13,1863.423579
-1000,7,1863.428577
-970,4,1863.430575
-1010,8,1863.436571
-1000,7,1863.493539
-1070,14,1863.502533
-970,4,1863.505532
-980,5,1863.50953
-1030,10,1863.517524
-1040,11,1863.52652
-1000,7,1863.531517
-1020,9,1863.538513
-1020,9,1863.544509
-1030,10,1863.552505
-1040,11,1863.559501
-1000,7,1863.564498
-1330,40,1863.643453
-1280,35,1863.666439
-980,5,1863.670437
-1090,16,1863.682431
-1010,8,1863.687428
-1020,9,1863.695423
-980,5,1863.698421
-1010,8,1863.704418
-990,6,1863.708415
-1020,9,1863.715411
-1000,7,1863.719409
-970,4,1863.722406
-980,5,1863.725405
-970,4,1863.780374
-970,4,1863.783372
-970,4,1863.786371
-970,4,1863.789369
-1020,9,1863.795366
-970,4,1863.797364
-1010,8,1863.80336
-1020,9,1863.809357
-980,5,1863.813355
-1030,10,1863.819352
-1000,7,1863.824349
-1210,28,1863.845336
-1020,9,1863.851333
-1020,9,1863.858329
-980,5,1863.861327
-980,5,1863.865325
-970,4,1863.868323
-980,5,1863.92429
-1080,15,1863.936284
-980,5,1863.940281
-1000,7,1863.945278
-1050,12,1863.953274
-1460,53,1863.988254
-980,5,1863.992251
-970,4,1863.99425
-970,4,1863.997248
-970,4,1864.000247
-970,4,1864.002245
-1030,10,1864.009241
-1000,7,1864.067208
-970,4,1864.070206
-1000,7,1864.075203
-1020,9,1864.0812
-980,5,1864.085198
-1030,10,1864.091194
-1110,18,1864.104187
-1060,13,1864.114181
-990,6,1864.118179
-990,6,1864.122176
-1040,11,1864.129172
-1070,14,1864.139167
-1010,8,1864.145163
-970,4,1864.148162
-1030,10,1864.207128
-1010,8,1864.213124
-1100,17,1864.225117
-1010,8,1864.230115
-970,4,1864.233113
-970,4,1864.236111
-1040,11,1864.243107
-1070,14,1864.253101
-1050,12,1864.262096
-1090,16,1864.27209
-980,5,1864.276088
-980,5,1864.279086
-1000,7,1864.284083
-1010,8,1864.29008
-970,4,1864.293078
-1010,8,1864.352045
-970,4,1864.355043
-1040,11,1864.363038
-980,5,1864.366037
-1050,12,1864.375032
-1010,8,1864.382028
-1070,14,1864.392021
-980,5,1864.396019
-1020,9,1864.404014
-1020,9,1864.410011
-970,4,1864.41301
-1160,23,1864.428001
-970,4,1864.431
-990,6,1864.434997
-980,5,1864.437995
-1020,9,1864.496961
-990,6,1864.500959
-1090,16,1864.511952
-1000,7,1864.516949
-1010,8,1864.522946
-970,4,1864.524945
-970,4,1864.528942
-980,5,1864.531941
-970,4,1864.534939
-990,6,1864.538937
-970,4,1864.541935
-980,5,1864.544933
-990,6,1864.548931
-970,4,1864.551929
-1020,9,1864.557926
-980,5,1864.561924
-970,4,1864.564922
-970,4,1864.56792
-1030,10,1864.574916
-990,6,1864.578914
-1040,11,1864.63888
-980,5,1864.642877
-980,5,1864.645875
-970,4,1864.648874
-980,5,1864.652872
-1070,14,1864.662866
-1010,8,1864.667863
-970,4,1864.670862
-990,6,1864.674859
-990,6,1864.679856
-1020,9,1864.685853
-1000,7,1864.69085
-970,4,1864.692849
-1050,12,1864.701843
-1030,10,1864.70884
-990,6,1864.712837
-1000,7,1864.717834
-990,6,1864.722832
-1030,10,1864.781797
-1020,9,1864.787794
-1000,7,1864.792791
-970,4,1864.795789
-1000,7,1864.799787
-970,4,1864.802785
-1060,13,1864.812779
-1110,18,1864.825772
-1150,22,1864.839764
-980,5,1864.843762
-990,6,1864.847759
-1090,16,1864.856754
-1020,9,1864.86375
-1000,7,1864.920717
-990,6,1864.924715
-970,4,1864.927713
-980,5,1864.930712
-1000,7,1864.935709
-1010,8,1864.940706
-980,5,1864.944703
-1000,7,1864.9497
-1020,9,1864.956697
-1030,10,1864.964692
-990,6,1864.968689
-980,5,1864.971688
-970,4,1864.974687
-1040,11,1864.983681
-1010,8,1864.989678
-990,6,1864.993675
-1060,13,1865.00367
-970,4,1865.006669
-990,6,1865.063635
-1000,7,1865.068632
-980,5,1865.07263
-1000,7,1865.076627
-990,6,1865.081625
-970,4,1865.084623
-980,5,1865.087621
-970,4,1865.090619
-1050,12,1865.100614
-1040,11,1865.10761
-970,4,1865.110608
-970,4,1865.113606
-970,4,1865.115605
-1010,8,1865.121602
-990,6,1865.1256
-1010,8,1865.130596
-990,6,1865.135594
-1020,9,1865.14159
-1020,9,1865.147587
-1020,9,1865.205554
-980,5,1865.209551
-1060,13,1865.220545
-970,4,1865.223543
-1020,9,1865.230539
-990,6,1865.234537
-970,4,1865.237535
-990,6,1865.241533
-1000,7,1865.24553
-1000,7,1865.251527
-1010,8,1865.257523
-1000,7,1865.262521
-1040,11,1865.270516
-980,5,1865.273514
-1030,10,1865.28151
-1000,7,1865.286507
-1010,8,1865.291504
-980,5,1865.295502
-970,4,1865.2985
-980,5,1865.354468
-980,5,1865.358465
-1040,11,1865.365462
-1010,8,1865.371458
-1110,18,1865.38445
-1000,7,1865.388448
-980,5,1865.392446
-970,4,1865.395444
-980,5,1865.398442
-1010,8,1865.404439
-1020,9,1865.410435
-1030,10,1865.417432
-970,4,1865.41943
-1040,11,1865.427425
-1100,17,1865.440419
-1010,8,1865.499384
-970,4,1865.502383
-1000,7,1865.50738
-980,5,1865.510378
-1020,9,1865.517374
-990,6,1865.521372
-990,6,1865.525369
-980,5,1865.528368
-980,5,1865.532365
-1010,8,1865.537362
-980,5,1865.54136
-1150,22,1865.556351
-970,4,1865.55835
-980,5,1865.562348
-980,5,1865.565346
-970,4,1865.568345
-1070,14,1865.580338
-1020,9,1865.639304
-980,5,1865.642303
-970,4,1865.645301
-990,6,1865.650297
-1000,7,1865.655295
-970,4,1865.657294
-980,5,1865.661291
-1350,42,1865.689275
-1030,10,1865.69627
-1120,19,1865.710263
-1000,7,1865.715261
-970,4,1865.717259
-980,5,1865.721257
-970,4,1865.723256
-1000,7,1865.781222
-990,6,1865.785219
-980,5,1865.789217
-990,6,1865.793215
-1010,8,1865.799211
-1060,13,1865.810205
-1110,18,1865.822198
-970,4,1865.825196
-970,4,1865.828195
-1000,7,1865.833192
-980,5,1865.83619
-970,4,1865.838189
-970,4,1865.841187
-990,6,1865.845185
-980,5,1865.849183
-1000,7,1865.85418
-1000,7,1865.858177
-1010,8,1865.864174
-1010,8,1865.87017
-980,5,1865.925139
-1000,7,1865.930136
-990,6,1865.934134
-980,5,1865.938132
-1140,21,1865.952124
-980,5,1865.956121
-990,6,1865.960119
-1000,7,1865.965116
-1050,12,1865.973112
-1010,8,1865.979108
-980,5,1865.983106
-1000,7,1865.987103
-970,4,1865.990102
-980,5,1865.9941
-1010,8,1866.000096
-1060,13,1866.01009
-1000,7,1866.068057
-1050,12,1866.076052
-990,6,1866.08005
-980,5,1866.084048
-1030,10,1866.090044
-990,6,1866.095041
-1000,7,1866.099039
-970,4,1866.102038
-970,4,1866.105036
-1010,8,1866.113032
-1000,7,1866.118028
-1000,7,1866.123025
-1020,9,1866.129022
-980,5,1866.13202
-1080,15,1866.142014
-1010,8,1866.148011
-1050,12,1866.156006
-980,5,1866.211974
-970,4,1866.214972
-990,6,1866.219969
-1010,8,1866.225966
-1010,8,1866.230963
-970,4,1866.233962
-1080,15,1866.244956
-1090,16,1866.255948
-970,4,1866.258947
-970,4,1866.261945
-990,6,1866.265943
-970,4,1866.267942
-970,4,1866.27094
-970,4,1866.272938
-980,5,1866.276937
-1020,9,1866.282933
-970,4,1866.285931
-980,5,1866.289929
-990,6,1866.293927
-1060,13,1866.35789
-1020,9,1866.365885
-1030,10,1866.372881
-980,5,1866.37588
-980,5,1866.378878
-1030,10,1866.387873
-980,5,1866.390871
-970,4,1866.393869
-980,5,1866.396868
-1110,18,1866.40986
-990,6,1866.414858
-970,4,1866.417856
-1040,7,1866.421853
-980,5,1866.424852
-970,4,1866.42785
-1150,22,1866.442841
-970,4,1866.445839
-1000,7,1866.501807
-970,4,1866.504806
-980,5,1866.507804
-1070,14,1866.517798
-980,5,1866.521796
-980,5,1866.524794
-1020,9,1866.530791
-1010,8,1866.536788
-970,4,1866.539786
-1000,7,1866.544783
-970,4,1866.546782
-1030,10,1866.553777
-980,5,1866.557775
-980,5,1866.560774
-970,4,1866.563772
-1090,16,1866.573766
-1020,9,1866.580762
-990,6,1866.58476
-1030,10,1866.643726
-970,4,1866.646724
-1040,11,1866.654719
-1080,15,1866.666713
-990,6,1866.67071
-990,6,1866.674708
-1010,8,1866.680705
-980,5,1866.684702
-1000,7,1866.689699
-980,5,1866.692698
-980,5,1866.696695
-980,5,1866.699694
-990,6,1866.70469
-1040,11,1866.711686
-1110,18,1866.724679
-990,6,1866.728677
-1040,11,1866.788642
-980,5,1866.79264
-1030,10,1866.800636
-970,4,1866.803633
-1000,7,1866.807631
-970,4,1866.81063
-1020,9,1866.816626
-1010,8,1866.822623
-990,6,1866.826621
-970,4,1866.829619
-1050,12,1866.837614
-980,5,1866.841612
-970,4,1866.84461
-980,5,1866.847608
-980,5,1866.851606
-1070,14,1866.8616
-980,5,1866.864598
-1070,14,1866.926563
-1100,17,1866.939555
-980,5,1866.942554
-1020,9,1866.94955
-1000,7,1866.954547
-990,6,1866.958545
-1000,7,1866.963541
-1010,8,1866.968539
-980,5,1866.972536
-970,4,1866.974535
-980,5,1866.978533
-990,6,1866.98253
-1060,13,1866.991525
-1000,7,1866.996522
-980,5,1866.999521
-970,4,1867.002519
-970,4,1867.005517
-1020,9,1867.012513
-1010,8,1867.07048
-980,5,1867.073478
-970,4,1867.076476
-1120,19,1867.090468
-980,5,1867.093467
-980,5,1867.096465
-970,4,1867.099463
-1020,9,1867.105459
-970,4,1867.108458
-1050,12,1867.118452
-990,6,1867.12245
-970,4,1867.125448
-1080,15,1867.135442
-990,6,1867.13944
-970,4,1867.142439
-970,4,1867.145437
-990,6,1867.149434
-1010,8,1867.155431
-1010,8,1867.213397
-1040,11,1867.221394
-970,4,1867.223392
-1000,7,1867.22839
-990,6,1867.232387
-990,6,1867.236384
-1010,8,1867.242381
-990,6,1867.246378
-1030,10,1867.253375
-970,4,1867.256373
-970,4,1867.259371
-980,5,1867.262369
-1060,13,1867.272364
-990,6,1867.276361
-990,6,1867.280359
-970,4,1867.283357
-980,5,1867.286355
-980,5,1867.289354
-1140,21,1867.356315
-970,4,1867.359314
-970,4,1867.361313
-1080,15,1867.372306
-980,5,1867.376304
-1000,7,1867.381301
-1010,8,1867.386298
-970,4,1867.389297
-970,4,1867.391295
-1050,12,1867.40029
-1020,9,1867.406287
-990,6,1867.411284
-980,5,1867.415282
-970,4,1867.41728
-1020,9,1867.424276
-1040,11,1867.431272
-1020,9,1867.438268
-1000,7,1867.495235
-970,4,1867.498234
-1010,8,1867.503231
-970,4,1867.506229
-990,6,1867.510227
-990,6,1867.514225
-1000,7,1867.520221
-1100,17,1867.532214
-1000,7,1867.537223
-990,6,1867.541209
-1020,9,1867.547206
-1000,7,1867.552203
-1040,11,1867.560199
-1030,10,1867.568193
-970,4,1867.571192
-970,4,1867.57419
-980,5,1867.577188
-1100,17,1867.642152
-1230,30,1867.662139
-970,4,1867.665138
-1000,7,1867.670135
-1000,7,1867.675132
-970,4,1867.67813
-990,6,1867.683128
-1000,7,1867.688125
-1010,8,1867.693122
-980,5,1867.69712
-1000,7,1867.701118
-980,5,1867.705115
-970,4,1867.708113
-1060,13,1867.717108
